time,high,low,volume
2020-01-01,,,
2020-01-02,2.59,2.51,5266138.0
2020-01-03,2.59,2.51,2756634.0
2020-01-04,,,
2020-01-05,,,
2020-01-06,2.55,2.47,2225405.0
2020-01-07,2.55,2.47,1900049.0
2020-01-08,2.55,2.44,4952178.0
2020-01-09,2.59,2.47,4564607.0
2020-01-10,2.75,2.55,12074293.0
2020-01-11,,,
2020-01-12,,,
2020-01-13,2.82,2.71,6713670.0
2020-01-14,2.82,2.75,4214729.0
2020-01-15,2.86,2.75,5862093.0
2020-01-16,2.98,2.86,5813973.0
2020-01-17,2.98,2.82,5603239.0
2020-01-18,,,
2020-01-19,,,
2020-01-20,2.86,2.78,5686173.0
2020-01-21,2.94,2.75,3921607.0
2020-01-22,2.98,2.86,5596112.0
2020-01-23,,,
2020-01-24,,,
2020-01-25,,,
2020-01-26,,,
2020-01-27,,,
2020-01-28,,,
2020-01-29,,,
2020-01-30,3.05,2.86,9105370.0
2020-01-31,3.05,2.86,18935757.0
2020-02-01,,,
2020-02-02,,,
2020-02-03,3.05,2.82,27397994.0
2020-02-04,3.18,3.09,7888715.0
2020-02-05,3.46,3.18,13147005.0
2020-02-06,3.65,3.46,9104379.0
2020-02-07,3.6,3.32,10890679.0
2020-02-08,,,
2020-02-09,,,
2020-02-10,3.37,3.18,10748016.0
2020-02-11,3.37,3.18,9393306.0
2020-02-12,3.46,3.37,8981890.0
2020-02-13,3.41,3.27,11588530.0
2020-02-14,3.46,3.37,5467484.0
2020-02-15,,,
2020-02-16,,,
2020-02-17,3.51,3.37,6810878.0
2020-02-18,3.46,3.37,4349999.0
2020-02-19,3.41,3.27,6807758.0
2020-02-20,3.37,3.23,9524499.0
2020-02-21,3.32,3.18,4420990.0
2020-02-22,,,
2020-02-23,,,
2020-02-24,3.37,3.13,20882603.0
2020-02-25,3.46,3.23,14034831.0
2020-02-26,3.74,3.37,30512712.0
2020-02-27,4.11,3.74,18183092.0
2020-02-28,4.49,4.02,34257491.0
2020-02-29,,,
2020-03-01,,,
2020-03-02,4.91,4.25,54625808.0
2020-03-03,5.38,4.82,42647821.0
2020-03-04,5.61,5.05,50027154.0
2020-03-05,6.17,5.52,65589848.0
2020-03-06,6.08,5.61,22246933.0
2020-03-07,,,
2020-03-08,,,
2020-03-09,5.66,5.24,4400928.0
2020-03-10,5.24,4.72,14000432.0
2020-03-11,5.19,4.44,28794377.0
2020-03-12,5.38,5.05,16970413.0
2020-03-13,5.28,4.72,28882992.0
2020-03-14,,,
2020-03-15,,,
2020-03-16,5.14,4.91,8688136.0
2020-03-17,5.28,4.86,12201261.0
2020-03-18,5.61,5.14,7407963.0
2020-03-19,5.56,5.38,4986718.0
2020-03-20,5.61,5.33,6011812.0
2020-03-21,,,
2020-03-22,,,
2020-03-23,5.61,5.42,13749681.0
2020-03-24,5.61,5.42,8322806.0
2020-03-25,5.94,5.56,4967554.0
2020-03-26,5.98,5.75,4013630.0
2020-03-27,5.89,5.66,3671541.0
2020-03-28,,,
2020-03-29,,,
2020-03-30,5.7,5.42,4326720.0
2020-03-31,5.8,5.56,3548092.0
2020-04-01,6.08,5.61,3776573.0
2020-04-02,,,
2020-04-03,6.22,5.98,4185700.0
2020-04-04,,,
2020-04-05,,,
2020-04-06,6.83,6.08,9067705.0
2020-04-07,6.97,6.64,5730224.0
2020-04-08,7.25,6.83,6052955.0
2020-04-09,7.71,7.11,3893860.0
2020-04-10,8.42,7.01,4915216.0
2020-04-11,,,
2020-04-12,,,
2020-04-13,8.51,7.95,3262672.0
2020-04-14,8.32,7.99,5084359.0
2020-04-15,8.42,8.23,5145129.0
2020-04-16,8.42,8.18,2606662.0
2020-04-17,8.51,8.18,4932621.0
2020-04-18,,,
2020-04-19,,,
2020-04-20,8.42,8.14,4937658.0
2020-04-21,8.14,7.34,5584359.0
2020-04-22,7.85,6.78,3305313.0
2020-04-23,7.85,7.53,1785925.0
2020-04-24,7.67,7.48,1236565.0
2020-04-25,,,
2020-04-26,,,
