Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Jamaica,JAM,4.2617,10.3895,6.3005,3.6383,4.666,4.9778,0.386,..,1.3958,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Japan,JPN,110.660498862176,113.822662099471,105.44419599298,92.8429265202522,119.0166,82.3379,94.3288,96.9267,108.8775,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Jordan,JOR,12.1005163010089,13.9671646024875,10.6675069233039,9.7399291812914,10.394,8.0095,8.0909,12.333,9.9782,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Kazakhstan,KAZ,3.75041787385781,7.61349058864125,1.89111599529271,1.62750689819381,3.435458,0.8499051,1.090851,1.527299,0.7699498,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Kenya,KEN,..,..,..,..,..,1.8834,2.2621,2.2984,2.1797,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,"Korea, Rep.",KOR,105.849479005507,149.75076668306,126.083146853076,112.358477156069,173.7081,129.8341,238.5221,252.4055,185.4193,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Kuwait,KWT,..,..,..,..,..,3.1258,12.4235,29.0702,27.8547,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Latvia,LVA,..,..,..,..,..,..,..,..,..,..
"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,Lebanon,LBN,..,..,..,..,3.8984,2.5332,3.4663,3.338,..,..
