time,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2020-02-06,2980981.0,14226.0,1469930.0,176570.0,10566600.0,1708550.0,253870.0,308048.0,3301040.0,9214150.0,1525378.0,12119010.0,2389970.0,785620.0,547380.0,165080.0,9104379.0,,2870780.0,22697950.0,2677150.0,77450.0,889570.0,484420.0,760378.0,676290.0,422850.0,2137020.0,8466820.0,3660600.0
2020-02-07,2007251.0,300.0,1501140.0,158980.0,8960350.0,1218660.0,299430.0,268160.0,1757480.0,8120240.0,1486586.0,8050600.0,932290.0,628350.0,345610.0,47950.0,10890679.0,,2561750.0,14963660.0,1965440.0,78430.0,1170540.0,587610.0,360258.0,1295520.0,502280.0,1523380.0,5941140.0,2423940.0
2020-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,1271190.0,14200.0,1111680.0,208410.0,6287560.0,738090.0,282460.0,201190.0,1230340.0,4794830.0,523143.0,6111600.0,600280.0,702790.0,357180.0,69570.0,10748016.0,,775620.0,5335400.0,1304360.0,71850.0,607060.0,373600.0,743200.0,192700.0,269590.0,910510.0,4827980.0,611640.0
2020-02-11,1862090.0,12846.0,917080.0,210080.0,6762320.0,1085380.0,235700.0,399300.0,2634890.0,12551620.0,778552.0,4331600.0,2081860.0,396130.0,427820.0,26300.0,9393306.0,,1521880.0,14652800.0,1353360.0,43150.0,520210.0,602090.0,491576.0,290630.0,345280.0,885960.0,4954840.0,2573890.0
2020-02-12,10516207.0,33300.0,704550.0,192330.0,10390830.0,1104870.0,175490.0,283400.0,1790130.0,9581940.0,1231874.0,10980490.0,804720.0,569230.0,637550.0,57410.0,8981890.0,,2789960.0,14679180.0,3157240.0,90120.0,609750.0,395320.0,653767.0,452790.0,372700.0,838170.0,6169610.0,982950.0
2020-02-13,3773365.0,11928.0,578820.0,145610.0,9485770.0,1030570.0,272240.0,727243.0,1237040.0,5263180.0,1410681.0,6581630.0,547970.0,412040.0,506100.0,76770.0,11588530.0,,1264660.0,7807880.0,1823230.0,113750.0,633270.0,421050.0,3715862.0,285340.0,362740.0,713560.0,3721290.0,862410.0
2020-02-14,8018099.0,16500.0,627040.0,215320.0,6108570.0,884240.0,162870.0,678971.0,2113640.0,5052290.0,2780776.0,9083550.0,1120310.0,415290.0,612290.0,38650.0,5467484.0,,1102790.0,17826750.0,4375740.0,294880.0,432800.0,481520.0,1963866.0,252390.0,280880.0,708080.0,5754040.0,1388080.0
2020-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-17,3764464.0,4300.0,863730.0,178000.0,5818090.0,726390.0,180040.0,314400.0,2070830.0,2716840.0,1340603.0,9693630.0,1492320.0,384490.0,371440.0,31460.0,6810878.0,,1955060.0,8914870.0,6393370.0,207270.0,343900.0,164600.0,973460.0,742220.0,324750.0,623350.0,2799180.0,562430.0
2020-02-18,6293208.0,7137.0,879430.0,313670.0,7231540.0,1760940.0,215600.0,472400.0,1079920.0,7456030.0,1317677.0,5400900.0,591220.0,568750.0,254370.0,86320.0,4349999.0,,1478110.0,8502440.0,4268770.0,111000.0,432880.0,323870.0,1518563.0,791870.0,347240.0,1078500.0,2659640.0,1019810.0
2020-02-19,5091969.0,24483.0,372250.0,159970.0,5895360.0,681250.0,166790.0,1159367.0,1704650.0,5481650.0,372128.0,4586120.0,1818680.0,672440.0,337410.0,105560.0,6807758.0,,1668460.0,6823570.0,1980690.0,124780.0,208280.0,484850.0,992359.0,832580.0,348800.0,747510.0,2916270.0,1404440.0
2020-02-20,5578717.0,23307.0,552810.0,281140.0,9011120.0,780810.0,198200.0,496270.0,1144200.0,5225250.0,1820975.0,6104470.0,1365480.0,451760.0,292760.0,280190.0,9524499.0,,1664520.0,7140210.0,2950950.0,145520.0,541120.0,271380.0,597245.0,353570.0,257700.0,624620.0,3989640.0,1626950.0
2020-02-21,6333926.0,2800.0,2619020.0,369290.0,12049570.0,1458040.0,171440.0,514152.0,1193560.0,4513960.0,1203744.0,8795360.0,2061050.0,901890.0,288010.0,45380.0,4420990.0,,1197860.0,7650810.0,2959980.0,90300.0,898350.0,184170.0,4777915.0,309060.0,371740.0,1484500.0,4755490.0,697440.0
2020-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24,10321149.0,65600.0,1081210.0,211810.0,12317180.0,2261990.0,348150.0,1084607.0,1366630.0,12938030.0,1904465.0,12138250.0,1429040.0,1556120.0,441450.0,43780.0,20882603.0,,3482920.0,11765040.0,7508070.0,161490.0,995910.0,619380.0,2291673.0,1428650.0,306570.0,954600.0,8083080.0,1391850.0
2020-02-25,8279866.0,8022.0,878610.0,98010.0,9764100.0,1407720.0,348890.0,1024130.0,1834510.0,5303830.0,1763709.0,11926410.0,896710.0,692650.0,282590.0,16230.0,14034831.0,,1693240.0,5669010.0,3236900.0,27270.0,1229530.0,410300.0,1761731.0,543820.0,247200.0,1200220.0,6045630.0,1014900.0
2020-02-26,4519324.0,8210.0,626350.0,258550.0,6229210.0,3221270.0,478410.0,1272443.0,1200270.0,4502880.0,542375.0,5079630.0,1252450.0,1083030.0,290260.0,79880.0,30512712.0,,1038320.0,8381260.0,2243500.0,41910.0,1163030.0,651880.0,1730855.0,625410.0,388100.0,1346630.0,4144870.0,1028780.0
2020-02-27,5309790.0,50.0,722680.0,240770.0,5524580.0,2927040.0,359090.0,1318652.0,1243660.0,3318240.0,985927.0,4046120.0,1642080.0,2144240.0,238530.0,46300.0,18183092.0,,1490420.0,13069630.0,2324050.0,271110.0,1227980.0,1280250.0,1355949.0,740420.0,243980.0,863890.0,2905090.0,1254940.0
2020-02-28,5959642.0,53920.0,972320.0,225310.0,7892390.0,2132200.0,449640.0,1264618.0,1033040.0,6583970.0,3306812.0,7020070.0,2255610.0,1295250.0,290640.0,76910.0,34257491.0,,1987700.0,11942990.0,2433150.0,156510.0,1710080.0,860760.0,1909126.0,870840.0,305420.0,1437350.0,4992410.0,1824830.0
2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,3629494.0,100.0,568290.0,150220.0,4873970.0,1787060.0,255710.0,592520.0,1320040.0,3957540.0,8209563.0,4996110.0,1588150.0,474160.0,135280.0,179490.0,54625808.0,,2114140.0,27550640.0,2567350.0,99240.0,668980.0,447980.0,1282104.0,742130.0,339750.0,909240.0,3124310.0,929150.0
2020-03-03,6364207.0,2610.0,1016900.0,134260.0,9514110.0,1193800.0,270460.0,1047030.0,2539510.0,4411940.0,3685507.0,5788700.0,1225730.0,679500.0,241940.0,129270.0,42647821.0,,2088500.0,15552620.0,2162150.0,254330.0,848270.0,742520.0,1753520.0,557950.0,335300.0,741380.0,2436430.0,1767430.0
2020-03-04,5047583.0,3501.0,658350.0,98150.0,4587660.0,1660790.0,307460.0,1656538.0,1566000.0,2946050.0,7176240.0,3856070.0,909830.0,680740.0,149030.0,30310.0,50027154.0,,2852970.0,12163500.0,1936620.0,671700.0,581530.0,901070.0,717445.0,443810.0,401940.0,612800.0,2990200.0,966120.0
2020-03-05,5965022.0,1100.0,872610.0,180900.0,5997630.0,1296450.0,262610.0,1055157.0,1184690.0,2594810.0,5784282.0,4512210.0,1780900.0,673150.0,165440.0,65380.0,65589848.0,,3298460.0,17517480.0,2022250.0,310620.0,833710.0,361110.0,1430847.0,352300.0,413440.0,438020.0,4983410.0,859920.0
2020-03-06,3959935.0,2333.0,555990.0,140150.0,5353340.0,1305030.0,208460.0,1305340.0,720180.0,3035470.0,3136749.0,3822460.0,2794380.0,827890.0,167080.0,38170.0,22246933.0,,1362870.0,12062750.0,2247920.0,233160.0,884750.0,339740.0,878862.0,750830.0,299570.0,664920.0,2153680.0,805500.0
2020-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09,16776046.0,15200.0,944020.0,223930.0,10773760.0,4735140.0,226330.0,,1611800.0,16567350.0,6014031.0,12282460.0,4205130.0,1051190.0,262470.0,107570.0,4400928.0,,3576610.0,17015340.0,4584600.0,438780.0,1209500.0,973190.0,5896152.0,966890.0,340670.0,2356790.0,3853010.0,2164550.0
2020-03-10,7582331.0,5612.0,1366220.0,379820.0,11071330.0,2030340.0,1377350.0,,2498670.0,8137980.0,4247181.0,7083800.0,2386840.0,1429660.0,518640.0,39620.0,14000432.0,,3374030.0,15319250.0,3161970.0,242330.0,1433230.0,1050110.0,2161508.0,825490.0,346960.0,1761300.0,4663130.0,3031510.0
2020-03-11,7841324.0,4310.0,1522030.0,333320.0,8522410.0,2753310.0,1022830.0,,1355180.0,8527920.0,3315439.0,7990830.0,2637580.0,1584730.0,385470.0,73120.0,28794377.0,,3614130.0,18789590.0,5626550.0,154120.0,1806190.0,932900.0,2299550.0,1049580.0,683340.0,2292410.0,6458650.0,4211430.0
2020-03-12,11082125.0,12906.0,1531140.0,333240.0,11314020.0,3981670.0,832050.0,,2178450.0,13041040.0,3955543.0,15483860.0,4072710.0,527930.0,465400.0,38400.0,16970413.0,,4606030.0,21362410.0,4054760.0,610480.0,1582400.0,1161120.0,2366087.0,1896270.0,791610.0,2431600.0,3085820.0,2976280.0
2020-03-13,9020091.0,27826.0,2330290.0,771590.0,10540670.0,2919140.0,975880.0,,3270420.0,12836580.0,4100928.0,11673000.0,3783330.0,3610700.0,845640.0,54560.0,28882992.0,,4484960.0,16337900.0,4332700.0,281610.0,1859750.0,1337180.0,2739933.0,1226880.0,488260.0,2159130.0,5358840.0,4742820.0
2020-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,4614344.0,4700.0,2191590.0,256330.0,7506240.0,1898960.0,664400.0,,2497160.0,9283920.0,2630457.0,4256130.0,3216820.0,1526810.0,632180.0,46800.0,8688136.0,,2897920.0,9159620.0,3645430.0,563900.0,1022550.0,968810.0,1053796.0,971340.0,397240.0,1087080.0,5035890.0,1752440.0
2020-03-17,6568088.0,3700.0,1774340.0,259670.0,7946050.0,2474650.0,531530.0,1626550.0,3084830.0,6053400.0,1784834.0,9350190.0,3877150.0,1252010.0,535980.0,25320.0,12201261.0,,4834780.0,8611390.0,3112070.0,269620.0,1364590.0,1095460.0,1369993.0,681330.0,439950.0,1788240.0,6240600.0,2066890.0
2020-03-18,4944595.0,1800.0,1743970.0,359810.0,6424470.0,1642800.0,1111270.0,1432550.0,1712110.0,10396530.0,3207888.0,5287310.0,2170340.0,1406630.0,880510.0,49230.0,7407963.0,,3190370.0,8306390.0,1908520.0,558100.0,1099800.0,1707750.0,609580.0,785390.0,383680.0,1322150.0,3264600.0,1935850.0
2020-03-19,4083896.0,12201.0,906470.0,410470.0,4724410.0,1296590.0,897780.0,858400.0,2289340.0,7773200.0,1521993.0,3879280.0,3350310.0,1132320.0,510280.0,40740.0,4986718.0,,2568540.0,7516500.0,2214980.0,503440.0,1191150.0,1482170.0,764288.0,1103680.0,540170.0,2774560.0,3825580.0,2175340.0
2020-03-20,3341564.0,18603.0,771320.0,1738250.0,6426820.0,1291360.0,563530.0,1380930.0,1539210.0,13401260.0,1231949.0,4348520.0,4120820.0,1095330.0,381290.0,51940.0,6011812.0,,2868770.0,4889230.0,1878140.0,1064230.0,2763360.0,1351550.0,324349.0,1083480.0,467800.0,2316660.0,2835760.0,2758320.0
2020-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,10024177.0,14320.0,2728710.0,719140.0,6448830.0,2826690.0,779860.0,1698240.0,695880.0,12947170.0,8131405.0,9616920.0,5025020.0,1361560.0,585750.0,38230.0,13749681.0,,3296350.0,10633200.0,3265510.0,763990.0,1875070.0,198200.0,1989844.0,678160.0,400260.0,2187710.0,3494590.0,401880.0
2020-03-24,4315784.0,17700.0,1227020.0,656590.0,6361270.0,2191500.0,769350.0,683830.0,1649110.0,13831390.0,2590936.0,7412520.0,3558350.0,1567590.0,1147220.0,24520.0,8322806.0,,3009990.0,7815200.0,3209920.0,1415010.0,1498070.0,2036510.0,807017.0,1474050.0,331440.0,1739530.0,5084480.0,6890560.0
2020-03-25,4115341.0,6000.0,1611980.0,572360.0,7041040.0,2131790.0,1074610.0,1559590.0,2066330.0,7758210.0,3116157.0,6925670.0,2857290.0,1417730.0,469810.0,137910.0,4967554.0,,2376040.0,9894240.0,2952270.0,249770.0,1835730.0,1832290.0,1192400.0,1401570.0,310640.0,2993020.0,2774030.0,4747820.0
2020-03-26,3631529.0,1120.0,1148580.0,1358190.0,5121770.0,2358310.0,564130.0,811930.0,3422990.0,8514960.0,2564185.0,4627510.0,2763490.0,2123850.0,418920.0,188080.0,4013630.0,,1256940.0,7221630.0,1487540.0,117490.0,1484590.0,2020820.0,648007.0,1242250.0,208360.0,2556450.0,3019180.0,4553180.0
2020-03-27,3980631.0,1100.0,1128210.0,891510.0,6261510.0,2633750.0,484150.0,612810.0,1966000.0,13442640.0,2121890.0,5378700.0,2587920.0,2498890.0,713230.0,145570.0,3671541.0,,2469460.0,11651840.0,2746330.0,98820.0,1569620.0,710770.0,310649.0,1149310.0,222210.0,2755950.0,4778990.0,5480540.0
2020-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,5925098.0,6300.0,1369430.0,539450.0,7331160.0,2157690.0,556090.0,1792710.0,1797420.0,10870540.0,2334334.0,7287180.0,1378940.0,1861200.0,728950.0,24210.0,4326720.0,,2427550.0,16130350.0,3360230.0,166320.0,1637330.0,929820.0,900039.0,881240.0,131550.0,1559900.0,853200.0,2275750.0
2020-03-31,4532153.0,5710.0,1018770.0,805060.0,6102570.0,1663050.0,414540.0,572600.0,1498980.0,11163440.0,2241165.0,5690150.0,3667100.0,1868280.0,383160.0,19220.0,3548092.0,,1680730.0,12191270.0,1578850.0,122410.0,957500.0,661010.0,925612.0,1296450.0,153980.0,1293290.0,4500760.0,3565970.0
2020-04-01,2761168.0,5000.0,1190960.0,640300.0,5514550.0,1453030.0,577930.0,262480.0,752190.0,4859650.0,3814282.0,6406330.0,1725880.0,1604700.0,595360.0,33750.0,3776573.0,,3715270.0,8807420.0,1316380.0,286720.0,1229320.0,553900.0,294770.0,437820.0,250950.0,1155730.0,3686810.0,930870.0
2020-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,3574343.0,9350.0,1547020.0,1120910.0,4625590.0,2072000.0,1147360.0,356910.0,1133750.0,6503290.0,3154772.0,5151710.0,1841480.0,1653030.0,851510.0,67800.0,4185700.0,,4544530.0,10672810.0,1433510.0,101430.0,1726690.0,940470.0,795050.0,1184500.0,377340.0,1934430.0,3237360.0,2522290.0
2020-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,5757259.0,17200.0,1881640.0,1131900.0,10557010.0,2718990.0,1513290.0,591020.0,2020520.0,10207240.0,4070248.0,7996310.0,2556830.0,486160.0,1924660.0,85700.0,9067705.0,,5473010.0,12901110.0,2966040.0,395510.0,2111200.0,534020.0,1020978.0,2698260.0,466290.0,1840550.0,5262310.0,4515950.0
2020-04-07,4467621.0,15400.0,1793050.0,851500.0,7256090.0,2463810.0,945030.0,277730.0,1134650.0,7655220.0,1605253.0,12576310.0,2099700.0,5818790.0,1194700.0,67530.0,5730224.0,,6377610.0,17284520.0,2424610.0,200320.0,1773570.0,902670.0,650240.0,2855700.0,264000.0,2273090.0,4306110.0,3715760.0
2020-04-08,2331536.0,6830.0,1456160.0,993810.0,4637260.0,1576670.0,869540.0,212500.0,1080520.0,5106690.0,2262367.0,4976890.0,1338040.0,2044140.0,941540.0,86700.0,6052955.0,,4091610.0,8761230.0,1408000.0,52310.0,1778380.0,950920.0,592808.0,760120.0,272420.0,904920.0,3738500.0,3361700.0
2020-04-09,4068966.0,6970.0,1349000.0,803850.0,7265280.0,2142370.0,1506780.0,574950.0,2083860.0,7134720.0,4539160.0,7173300.0,2047890.0,1610080.0,1936030.0,236310.0,3893860.0,,5507100.0,9821780.0,2199830.0,167930.0,1795170.0,854470.0,1074312.0,1560610.0,359760.0,1220550.0,5977360.0,4761190.0
2020-04-10,2517477.0,3400.0,1198580.0,750810.0,5700980.0,1882020.0,944260.0,934920.0,1576090.0,5558450.0,1626554.0,8220670.0,1914340.0,1235340.0,1638300.0,33310.0,4915216.0,,3233820.0,10709980.0,1495400.0,86670.0,1599380.0,513310.0,612012.0,983120.0,268880.0,1111470.0,3400010.0,2027970.0
2020-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-13,1926793.0,1000.0,1056950.0,688640.0,4183300.0,1255360.0,1048800.0,2160110.0,1621270.0,9039420.0,2775624.0,6297620.0,2106950.0,2206590.0,1328310.0,40030.0,3262672.0,,3573400.0,7684370.0,2564400.0,204450.0,1046830.0,449470.0,551333.0,1411550.0,241950.0,1127670.0,4611900.0,2382640.0
2020-04-14,3167293.0,42240.0,1220360.0,558310.0,7389910.0,4072050.0,1273310.0,957110.0,1069550.0,8744760.0,1755932.0,7022430.0,1449880.0,1035610.0,1122090.0,54340.0,5084359.0,,3902110.0,8530630.0,1446850.0,119710.0,1944570.0,642490.0,576043.0,631630.0,300930.0,1059560.0,8107960.0,3054710.0
2020-04-15,3686239.0,117308.0,1107070.0,699600.0,6758040.0,2205200.0,645240.0,788140.0,1176120.0,5960450.0,5284718.0,10310960.0,1106350.0,1555700.0,1210150.0,210030.0,5145129.0,,3075990.0,14857170.0,2536130.0,197400.0,1017740.0,533620.0,2079760.0,1176850.0,244450.0,886130.0,4994760.0,2686900.0
2020-04-16,1895213.0,143200.0,1210270.0,448560.0,3710320.0,1508480.0,717400.0,634220.0,1764670.0,6665670.0,4387633.0,4540410.0,981480.0,1460130.0,1953570.0,158280.0,2606662.0,,2603060.0,7634020.0,1858330.0,73710.0,1057050.0,670940.0,488261.0,845580.0,304040.0,1155660.0,3778190.0,2924260.0
2020-04-17,4809341.0,47010.0,1151710.0,758580.0,8578720.0,2631630.0,811680.0,649460.0,2464460.0,8818780.0,2625533.0,7574590.0,1417150.0,2474360.0,1594470.0,128300.0,4932621.0,,3936040.0,8375490.0,2252420.0,135520.0,1473140.0,734070.0,1244355.0,1191510.0,391890.0,1767310.0,5009510.0,4348970.0
2020-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,3064104.0,76500.0,1371830.0,893750.0,6291720.0,2239780.0,1227520.0,1221230.0,1505740.0,9422860.0,3597729.0,10896580.0,1843690.0,2181870.0,2466850.0,108760.0,4937658.0,,3326260.0,11284390.0,1847520.0,126480.0,1026030.0,512370.0,1312060.0,1055020.0,380240.0,1471680.0,3363240.0,2326300.0
