time,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2020-02-28,8.7,23.42,25.97,47.73,17.18,23.33,49.91,10.85,7.12,9.25,3.01,7.9,39.65,34.07,42.71,68.89,4.49,,5.88,11.6,10.79,6.81,35.84,59.24,5.02,93.69,121.9,69.13,9.12,28.5
2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,8.7,23.99,25.77,47.56,17.01,23.58,52.01,10.94,7.09,9.23,3.35,8.02,39.65,34.07,42.05,72.29,4.91,,5.84,12.35,10.91,6.79,35.58,59.32,5.07,93.69,120.8,69.13,9.02,28.55
2020-03-03,8.84,23.42,26.77,48.43,17.65,23.67,52.67,11.65,7.09,9.23,3.69,8.1,39.65,34.04,41.64,72.29,5.28,,5.9,12.25,10.91,6.81,35.75,59.32,5.07,93.78,120.8,69.66,9.1,28.45
2020-03-04,8.91,23.05,26.34,48.43,17.65,23.5,51.42,11.21,7.21,9.25,3.82,8.04,39.65,33.91,41.64,71.87,5.61,,6.01,12.5,10.93,6.97,35.53,59.32,5.1,93.78,121.3,69.33,9.1,28.45
2020-03-05,8.84,23.42,26.62,47.99,17.45,23.12,51.42,11.21,7.17,9.25,3.69,8.0,41.19,33.75,41.64,71.87,6.03,,6.21,12.2,10.81,7.0,36.14,59.69,5.04,93.87,123.0,69.13,9.34,28.6
2020-03-06,8.74,23.42,26.74,47.91,17.22,22.86,51.03,11.12,7.17,9.27,3.61,8.0,44.02,32.99,41.14,69.15,5.8,,6.17,12.25,10.69,7.0,36.75,59.61,5.04,93.33,120.5,68.94,9.22,28.5
2020-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09,8.05,21.83,24.88,44.6,16.01,21.3,47.47,,6.67,8.63,3.06,7.46,42.08,30.68,38.28,66.04,5.24,,5.75,11.4,9.96,6.52,34.18,55.49,4.46,86.85,113.5,64.17,8.58,26.55
2020-03-10,8.36,23.33,24.2,42.34,16.35,21.89,45.1,,6.61,8.96,3.23,7.42,42.4,30.04,36.26,66.04,4.72,,5.75,11.4,10.04,6.68,34.75,56.37,4.74,86.85,114.5,67.28,8.72,26.4
2020-03-11,8.08,21.08,22.52,39.65,15.48,21.51,42.01,,6.27,8.5,3.18,7.05,40.42,27.96,33.85,64.64,5.19,,5.36,10.65,9.36,6.68,33.49,56.37,4.6,86.22,106.5,67.21,8.11,26.0
2020-03-12,7.63,19.96,20.95,36.91,14.55,20.36,39.11,,5.84,7.97,3.06,6.57,40.42,26.01,31.5,61.49,5.24,,5.01,9.95,8.7,6.46,31.18,53.05,4.35,81.6,101.0,66.75,7.56,24.2
2020-03-13,7.6,18.65,19.98,35.17,14.65,20.39,37.53,,5.89,7.88,3.01,6.62,40.34,25.28,29.92,61.24,5.14,,4.92,10.4,8.85,6.25,30.88,53.05,4.27,82.22,101.0,65.56,7.54,24.2
2020-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,7.22,18.74,18.72,33.47,13.68,20.15,39.04,,5.56,7.9,2.93,6.37,40.06,24.32,30.46,63.79,5.14,,4.92,9.99,8.46,6.51,29.18,52.91,4.19,82.22,100.0,64.17,7.02,23.7
2020-03-17,7.29,19.96,19.29,33.91,14.01,20.53,39.37,9.96,5.43,7.95,2.97,6.47,40.06,24.73,32.57,60.0,5.28,,5.25,10.2,8.7,6.68,29.36,51.51,4.16,78.67,101.7,63.51,7.21,22.1
