time,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2021-07-23,18.52,39.71,23.33,44.46,28.39,52.21,62.7,28.88,13.63,31.51,12.08,16.69,98.28,52.23,45.45,66.53,13.58,20.09,23.52,27.9,24.0,12.83,42.53,79.29,18.72,92.45,110.8,71.88,19.61,27.0
2021-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-26,17.99,38.27,22.92,43.67,27.78,53.09,61.77,28.74,13.4,30.72,11.79,16.12,97.21,51.23,44.73,66.27,13.27,19.12,23.24,28.35,23.61,12.62,41.96,78.99,17.79,91.65,111.5,73.38,18.94,26.4
2021-07-27,18.52,39.23,23.3,44.37,28.3,54.44,63.05,30.37,13.61,31.44,12.05,16.42,99.52,50.93,45.36,66.7,13.58,18.85,23.99,28.7,24.03,12.91,41.66,79.29,18.07,92.71,113.8,73.05,18.98,27.3
2021-07-28,18.55,38.46,23.21,44.11,28.39,53.97,63.41,30.14,13.76,31.79,12.03,16.45,102.41,50.64,45.36,66.92,13.63,19.39,24.08,28.7,24.0,13.14,41.7,77.81,18.16,92.45,113.3,72.29,18.87,27.15
2021-07-29,18.69,38.75,23.56,44.29,29.0,53.97,63.34,30.04,13.95,32.2,12.26,16.72,101.58,50.61,45.32,66.96,13.78,19.39,24.5,29.0,24.24,13.36,42.53,78.48,18.79,92.89,112.3,71.79,19.11,27.1
2021-07-30,19.25,39.32,23.77,44.46,29.66,54.62,63.76,30.84,14.07,32.41,12.63,17.08,105.05,51.75,46.09,67.57,13.94,19.39,24.92,29.25,24.49,13.49,42.62,78.84,18.91,94.22,112.4,71.71,19.34,27.3
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-02,19.84,39.99,24.38,45.17,29.39,55.33,64.55,30.79,14.11,32.27,12.81,17.2,108.19,53.04,46.36,67.14,14.04,18.85,25.1,29.3,24.54,13.39,42.27,78.92,19.09,95.02,113.0,71.79,20.25,27.3
2021-08-03,19.65,39.8,24.43,46.31,29.04,55.74,65.47,30.6,14.39,32.16,12.81,17.32,111.5,54.5,46.18,67.27,13.94,19.28,25.34,29.25,24.63,13.26,42.53,79.43,19.23,96.89,114.4,72.29,20.18,27.35
2021-08-04,19.81,39.71,24.78,46.49,29.61,55.86,66.11,30.93,14.71,32.51,13.0,17.71,111.66,54.66,46.27,67.57,14.04,19.63,26.13,29.65,25.12,13.47,43.01,80.69,19.19,101.33,115.0,72.63,20.25,27.9
2021-08-05,19.81,38.94,24.55,46.84,29.35,55.86,65.9,30.79,14.62,32.58,13.07,17.68,110.92,54.83,47.09,67.09,14.04,19.28,26.08,30.3,25.07,13.65,42.93,80.98,19.09,100.36,114.5,72.29,20.22,27.75
2021-08-06,19.9,39.23,24.72,46.49,29.79,56.39,65.69,31.91,14.73,33.23,13.28,17.8,111.08,55.64,47.72,67.18,14.5,19.66,26.22,30.3,25.12,13.78,43.01,82.38,19.42,100.71,116.0,72.29,20.32,27.75
2021-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09,19.73,43.06,24.58,46.84,29.66,56.44,64.83,31.72,14.62,32.99,13.1,17.5,110.67,54.99,47.18,67.18,14.66,19.63,26.08,30.1,24.88,13.59,42.84,83.63,19.16,99.2,116.0,72.63,20.12,27.95
2021-08-10,20.32,43.25,24.98,46.93,30.09,57.44,66.19,32.47,14.9,33.78,13.2,17.74,114.39,55.67,47.63,66.75,14.86,19.66,27.43,30.3,25.17,13.76,43.19,86.21,19.44,100.45,117.5,73.46,20.15,28.25
2021-08-11,20.21,42.58,24.9,47.11,29.96,56.56,67.82,31.77,14.96,33.68,13.18,17.74,112.82,55.99,48.45,66.79,14.91,19.12,26.82,30.35,25.17,13.92,43.45,85.03,19.35,98.67,118.0,74.97,20.28,28.0
2021-08-12,19.81,41.14,24.84,47.81,29.96,54.97,67.33,31.25,14.79,33.3,12.94,17.74,110.67,55.15,48.08,66.31,14.71,19.12,26.68,29.6,25.21,14.15,43.63,84.89,19.09,98.22,116.9,75.38,20.55,27.9
2021-08-13,19.25,42.0,24.26,47.55,29.44,54.74,65.26,31.3,14.47,32.82,12.58,17.5,108.85,54.31,47.09,65.66,14.55,19.12,26.82,29.15,24.78,13.84,43.1,86.36,18.81,98.22,116.5,74.46,21.02,27.8
2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-16,19.53,42.19,24.38,47.55,29.79,56.15,65.54,32.65,14.62,33.68,12.97,17.74,109.18,54.5,46.27,65.58,14.81,19.12,28.31,29.4,25.26,14.0,43.41,84.44,18.81,98.31,116.3,74.3,21.42,28.1
2021-08-17,19.87,42.29,24.84,47.28,30.18,55.62,65.83,34.61,15.0,34.13,13.26,18.64,109.43,54.47,46.81,62.81,15.02,19.66,28.26,30.0,25.6,14.39,44.29,81.42,19.33,98.9,116.8,74.38,21.62,28.0
2021-08-18,19.81,41.72,24.67,47.55,29.96,55.79,65.62,34.38,15.0,34.33,13.39,18.64,110.67,54.7,46.54,63.15,14.97,19.39,27.99,29.55,25.46,14.39,43.72,79.51,19.09,97.9,117.1,74.63,21.32,27.8
2021-08-19,19.62,42.43,24.46,48.08,29.83,55.79,63.91,34.71,14.85,34.68,13.28,18.22,111.08,54.99,46.36,62.89,14.76,19.17,28.26,29.6,25.26,14.17,43.76,80.32,18.86,96.7,117.7,74.97,21.15,27.55
2021-08-20,18.55,42.1,23.21,45.78,27.95,54.19,62.13,33.68,14.37,33.16,12.45,17.71,109.76,53.2,44.91,61.94,13.89,18.64,28.22,28.0,24.15,13.3,43.58,79.43,17.6,97.2,117.5,72.63,20.45,26.7
2021-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
