time,high,low
2025-01-01,,
2025-01-02,152.7,150.1
2025-01-03,151.3,149.0
2025-01-04,,
2025-01-05,,
2025-01-06,150.2,148.4
2025-01-07,151.3,149.5
2025-01-08,150.0,148.1
2025-01-09,149.2,148.0
2025-01-10,149.1,147.2
2025-01-11,,
2025-01-12,,
2025-01-13,148.5,144.7
2025-01-14,148.0,145.1
2025-01-15,146.5,144.8
2025-01-16,147.0,145.2
2025-01-17,150.1,146.0
2025-01-18,,
2025-01-19,,
2025-01-20,150.4,148.2
2025-01-21,151.4,149.0
2025-01-22,150.6,149.2
2025-01-23,156.0,150.0
2025-01-24,154.5,153.4
2025-01-25,,
2025-01-26,,
2025-01-27,,
2025-01-28,,
2025-01-29,,
2025-01-30,,
2025-01-31,,
2025-02-01,,
2025-02-02,,
2025-02-03,149.2,145.3
2025-02-04,147.0,145.3
2025-02-05,147.5,145.8
2025-02-06,147.3,145.6
2025-02-07,146.7,145.8
2025-02-08,,
2025-02-09,,
2025-02-10,145.5,142.0
2025-02-11,145.4,140.1
2025-02-12,145.7,144.3
2025-02-13,145.0,142.7
2025-02-14,145.0,143.6
2025-02-15,,
2025-02-16,,
2025-02-17,145.0,143.4
2025-02-18,144.4,143.1
2025-02-19,144.9,143.1
2025-02-20,144.6,143.0
2025-02-21,142.9,141.5
2025-02-22,,
2025-02-23,,
2025-02-24,142.0,139.5
2025-02-25,140.4,138.2
2025-02-26,141.8,138.9
2025-02-27,142.2,140.7
2025-02-28,141.1,139.0
