time,high,low
2024-01-01,,
2024-01-02,14.19,13.99
2024-01-03,14.15,13.86
2024-01-04,14.76,14.11
2024-01-05,14.72,14.39
2024-01-06,,
2024-01-07,,
2024-01-08,14.76,14.43
2024-01-09,14.63,14.35
2024-01-10,15.08,14.39
2024-01-11,15.41,14.88
2024-01-12,15.24,14.72
2024-01-13,,
2024-01-14,,
2024-01-15,15.24,14.84
2024-01-16,15.08,14.76
2024-01-17,15.16,14.88
2024-01-18,14.96,14.76
2024-01-19,15.12,14.92
2024-01-20,,
2024-01-21,,
2024-01-22,15.16,14.96
2024-01-23,15.24,15.0
2024-01-24,15.04,14.8
2024-01-25,14.84,14.72
2024-01-26,15.0,14.72
2024-01-27,,
2024-01-28,,
2024-01-29,14.92,14.72
2024-01-30,14.96,14.72
2024-01-31,14.96,14.43
2024-02-01,14.63,14.43
2024-02-02,14.55,14.19
2024-02-03,,
2024-02-04,,
2024-02-05,14.8,14.19
2024-02-06,14.88,14.68
2024-02-07,15.08,14.68
2024-02-08,,
2024-02-09,,
2024-02-10,,
2024-02-11,,
2024-02-12,,
2024-02-13,,
2024-02-14,,
2024-02-15,15.53,15.08
2024-02-16,15.45,15.24
2024-02-17,,
2024-02-18,,
2024-02-19,15.36,15.12
2024-02-20,15.28,15.12
2024-02-21,15.81,15.04
2024-02-22,16.01,15.57
2024-02-23,16.3,15.49
2024-02-24,,
2024-02-25,,
2024-02-26,15.65,15.36
2024-02-27,15.65,15.28
2024-02-28,16.22,15.49
2024-02-29,16.42,15.97
2024-03-01,16.18,15.85
2024-03-02,,
2024-03-03,,
2024-03-04,16.18,15.81
2024-03-05,15.89,15.65
2024-03-06,15.93,15.49
2024-03-07,15.69,15.53
2024-03-08,15.65,15.08
2024-03-09,,
2024-03-10,,
2024-03-11,15.24,14.92
2024-03-12,15.16,14.96
2024-03-13,15.41,14.96
2024-03-14,15.45,15.08
2024-03-15,15.41,14.96
2024-03-16,,
2024-03-17,,
2024-03-18,15.41,14.35
2024-03-19,14.92,14.76
2024-03-20,15.2,14.55
2024-03-21,15.28,15.0
2024-03-22,15.61,15.12
2024-03-23,,
2024-03-24,,
2024-03-25,15.61,15.16
2024-03-26,15.57,15.32
2024-03-27,15.61,15.41
2024-03-28,15.81,15.41
2024-03-29,15.57,15.41
2024-03-30,,
2024-03-31,,
2024-04-01,15.45,15.12
2024-04-02,15.28,14.84
2024-04-03,15.24,14.96
2024-04-04,15.04,14.84
2024-04-05,14.88,14.68
2024-04-06,,
2024-04-07,,
2024-04-08,15.08,14.68
2024-04-09,15.08,14.72
2024-04-10,15.12,14.88
2024-04-11,14.88,14.68
2024-04-12,15.16,14.8
2024-04-13,,
2024-04-14,,
2024-04-15,15.12,14.19
2024-04-16,14.39,13.78
2024-04-17,14.35,13.78
2024-04-18,,
2024-04-19,13.86,13.3
2024-04-20,,
2024-04-21,,
2024-04-22,14.23,13.62
2024-04-23,14.27,13.91
2024-04-24,14.59,14.19
2024-04-25,14.59,14.35
2024-04-26,14.55,14.31
2024-04-27,,
2024-04-28,,
2024-04-29,,
2024-04-30,,
2024-05-01,,
2024-05-02,14.55,14.31
2024-05-03,14.51,14.19
2024-05-04,,
2024-05-05,,
2024-05-06,14.51,14.27
2024-05-07,14.47,14.27
2024-05-08,14.43,14.23
2024-05-09,14.92,14.35
2024-05-10,14.84,14.59
2024-05-11,,
2024-05-12,,
2024-05-13,14.88,14.51
2024-05-14,14.76,14.51
2024-05-15,14.76,14.51
2024-05-16,14.92,14.59
2024-05-17,15.12,14.8
2024-05-18,,
2024-05-19,,
2024-05-20,15.08,14.92
2024-05-21,15.0,14.76
2024-05-22,14.96,14.68
2024-05-23,14.84,14.63
2024-05-24,14.88,14.27
2024-05-25,,
2024-05-26,,
2024-05-27,14.51,14.23
2024-05-28,14.51,14.35
2024-05-29,14.51,14.35
2024-05-30,14.39,14.19
2024-05-31,14.43,14.23
2024-06-01,,
2024-06-02,,
2024-06-03,14.88,14.35
2024-06-04,14.76,14.59
2024-06-05,14.72,14.55
2024-06-06,14.88,14.55
2024-06-07,14.92,14.68
2024-06-08,,
2024-06-09,,
2024-06-10,15.08,14.76
2024-06-11,15.0,14.72
2024-06-12,15.0,14.72
2024-06-13,15.49,14.96
2024-06-14,15.49,15.12
2024-06-15,,
2024-06-16,,
2024-06-17,15.16,14.92
2024-06-18,15.2,15.0
2024-06-19,15.2,14.92
2024-06-20,15.25,15.0
2024-06-21,15.29,15.04
2024-06-22,,
2024-06-23,,
2024-06-24,15.08,14.5
2024-06-25,14.67,14.5
2024-06-26,14.62,14.42
2024-06-27,14.62,14.46
2024-06-28,14.58,14.25
2024-06-29,,
2024-06-30,,
2024-07-01,14.46,14.29
2024-07-02,14.67,14.46
2024-07-03,14.75,14.54
2024-07-04,14.83,14.62
2024-07-05,14.75,14.54
2024-07-06,,
2024-07-07,,
2024-07-08,15.04,14.75
2024-07-09,15.0,14.75
2024-07-10,15.0,14.67
2024-07-11,15.04,14.79
2024-07-12,15.0,14.83
2024-07-13,,
2024-07-14,,
2024-07-15,15.0,14.67
2024-07-16,15.04,14.75
2024-07-17,15.25,14.75
2024-07-18,15.0,14.75
2024-07-19,15.46,14.92
2024-07-20,,
2024-07-21,,
2024-07-22,15.75,15.25
2024-07-23,15.58,14.42
2024-07-24,15.08,14.58
2024-07-25,15.0,14.75
2024-07-26,15.0,14.83
2024-07-27,,
2024-07-28,,
2024-07-29,15.25,14.96
2024-07-30,15.17,14.83
2024-07-31,15.46,15.0
2024-08-01,15.21,14.58
2024-08-02,14.79,14.46
2024-08-03,,
2024-08-04,,
2024-08-05,14.62,14.0
2024-08-06,14.58,14.04
2024-08-07,14.67,14.17
2024-08-08,14.33,14.04
2024-08-09,14.46,14.17
2024-08-10,,
2024-08-11,,
2024-08-12,14.42,14.17
2024-08-13,14.58,14.29
2024-08-14,14.46,14.33
2024-08-15,14.42,14.25
2024-08-16,14.62,14.29
2024-08-17,,
2024-08-18,,
2024-08-19,14.71,14.46
2024-08-20,14.75,14.58
2024-08-21,14.92,14.58
2024-08-22,15.17,14.92
2024-08-23,15.0,14.75
2024-08-24,,
2024-08-25,,
2024-08-26,15.17,14.83
2024-08-27,14.92,14.75
2024-08-28,15.0,14.75
2024-08-29,15.04,14.79
2024-08-30,15.0,14.83
2024-08-31,,
2024-09-01,,
2024-09-02,,
2024-09-03,,
2024-09-04,14.79,14.58
2024-09-05,14.83,14.62
2024-09-06,14.92,14.62
2024-09-07,,
2024-09-08,,
2024-09-09,14.79,14.62
2024-09-10,15.04,14.75
2024-09-11,14.96,14.75
2024-09-12,15.29,14.92
2024-09-13,15.21,15.04
2024-09-14,,
2024-09-15,,
2024-09-16,15.29,14.92
2024-09-17,15.12,14.92
2024-09-18,15.33,15.04
2024-09-19,15.42,15.21
2024-09-20,15.42,15.04
2024-09-21,,
2024-09-22,,
2024-09-23,15.6,15.25
2024-09-24,15.4,15.15
2024-09-25,15.65,15.45
2024-09-26,16.65,15.55
2024-09-27,17.2,16.6
2024-09-28,,
2024-09-29,,
2024-09-30,17.45,16.85
2024-10-01,17.4,16.95
2024-10-02,17.6,17.05
2024-10-03,18.1,17.35
2024-10-04,17.7,17.2
2024-10-05,,
2024-10-06,,
2024-10-07,17.6,17.25
2024-10-08,18.1,17.55
2024-10-09,17.7,17.4
2024-10-10,18.05,17.4
2024-10-11,17.5,17.25
2024-10-12,,
2024-10-13,,
2024-10-14,17.7,17.35
2024-10-15,17.8,17.4
2024-10-16,17.55,17.35
2024-10-17,17.95,17.3
2024-10-18,18.1,17.75
2024-10-19,,
2024-10-20,,
2024-10-21,17.8,17.5
2024-10-22,17.8,17.15
2024-10-23,17.75,17.2
2024-10-24,17.85,17.05
2024-10-25,17.3,17.0
2024-10-26,,
2024-10-27,,
2024-10-28,17.2,17.05
2024-10-29,17.35,17.1
2024-10-30,17.25,17.0
2024-10-31,17.55,17.05
2024-11-01,17.3,17.05
2024-11-02,,
2024-11-03,,
2024-11-04,17.1,16.5
2024-11-05,16.7,16.5
2024-11-06,17.05,16.55
2024-11-07,17.05,16.75
2024-11-08,16.9,16.55
2024-11-09,,
2024-11-10,,
2024-11-11,16.65,16.0
2024-11-12,16.3,16.05
2024-11-13,16.2,15.7
2024-11-14,16.3,15.75
2024-11-15,15.75,15.5
2024-11-16,,
2024-11-17,,
2024-11-18,16.1,15.55
2024-11-19,16.05,15.8
2024-11-20,16.35,15.7
2024-11-21,16.25,16.05
2024-11-22,16.3,16.1
2024-11-23,,
2024-11-24,,
2024-11-25,16.25,16.05
2024-11-26,16.4,16.15
2024-11-27,16.3,16.1
2024-11-28,16.5,16.2
2024-11-29,16.35,16.2
2024-11-30,,
2024-12-01,,
2024-12-02,16.45,16.1
2024-12-03,16.2,16.0
2024-12-04,16.05,15.8
2024-12-05,16.45,15.75
2024-12-06,16.5,16.25
2024-12-07,,
2024-12-08,,
2024-12-09,16.5,16.25
2024-12-10,16.5,16.35
2024-12-11,16.5,16.2
2024-12-12,16.65,16.25
2024-12-13,16.45,16.25
2024-12-14,,
2024-12-15,,
2024-12-16,16.4,16.15
2024-12-17,16.3,16.15
2024-12-18,16.3,16.1
2024-12-19,16.15,15.95
2024-12-20,16.05,15.9
2024-12-21,,
2024-12-22,,
2024-12-23,16.2,16.0
2024-12-24,16.15,16.0
2024-12-25,16.85,16.05
2024-12-26,16.6,16.35
2024-12-27,17.05,16.55
2024-12-28,,
2024-12-29,,
2024-12-30,16.9,16.5
2024-12-31,16.8,16.5
