time,high,low
2024-01-01,,
2024-01-02,108.3,106.8
2024-01-03,107.7,105.4
2024-01-04,108.0,105.4
2024-01-05,108.0,106.2
2024-01-06,,
2024-01-07,,
2024-01-08,107.8,106.2
2024-01-09,106.7,105.2
2024-01-10,106.7,104.3
2024-01-11,106.0,104.7
2024-01-12,105.8,103.9
2024-01-13,,
2024-01-14,,
2024-01-15,105.8,104.2
2024-01-16,105.4,104.3
2024-01-17,105.4,103.9
2024-01-18,105.0,103.7
2024-01-19,105.2,104.3
2024-01-20,,
2024-01-21,,
2024-01-22,105.8,104.9
2024-01-23,105.8,103.5
2024-01-24,105.5,103.8
2024-01-25,105.0,104.5
2024-01-26,105.8,104.5
2024-01-27,,
2024-01-28,,
2024-01-29,106.0,105.3
2024-01-30,106.0,105.5
2024-01-31,105.8,103.6
2024-02-01,105.5,104.0
2024-02-02,105.7,104.4
2024-02-03,,
2024-02-04,,
2024-02-05,105.4,103.8
2024-02-06,105.5,104.5
2024-02-07,105.3,104.3
2024-02-08,,
2024-02-09,,
2024-02-10,,
2024-02-11,,
2024-02-12,,
2024-02-13,,
2024-02-14,,
2024-02-15,105.5,104.0
2024-02-16,105.3,104.4
2024-02-17,,
2024-02-18,,
2024-02-19,106.0,104.4
2024-02-20,105.2,104.3
2024-02-21,104.5,103.2
2024-02-22,104.7,103.2
2024-02-23,104.4,103.4
2024-02-24,,
2024-02-25,,
2024-02-26,104.9,103.9
2024-02-27,104.8,103.5
2024-02-28,104.7,103.3
2024-02-29,104.3,103.1
2024-03-01,104.3,103.2
2024-03-02,,
2024-03-03,,
2024-03-04,104.2,103.3
2024-03-05,104.4,103.5
2024-03-06,104.5,103.2
2024-03-07,104.0,103.3
2024-03-08,104.2,103.1
2024-03-09,,
2024-03-10,,
2024-03-11,104.1,103.0
2024-03-12,103.5,102.0
2024-03-13,103.6,102.0
2024-03-14,102.9,101.0
2024-03-15,102.9,100.5
2024-03-16,,
2024-03-17,,
2024-03-18,103.0,100.5
2024-03-19,102.0,100.0
2024-03-20,102.0,100.1
2024-03-21,103.1,101.2
