time,high,low
2024-01-01,,
2024-01-02,64.84,64.27
2024-01-03,65.31,64.37
2024-01-04,65.79,65.31
2024-01-05,65.6,64.84
2024-01-06,,
2024-01-07,,
2024-01-08,65.41,64.56
2024-01-09,64.84,64.37
2024-01-10,64.46,63.8
2024-01-11,64.84,63.89
2024-01-12,64.27,63.42
2024-01-13,,
2024-01-14,,
2024-01-15,63.89,63.42
2024-01-16,63.8,63.14
2024-01-17,64.27,63.42
2024-01-18,64.18,63.71
2024-01-19,64.94,63.8
2024-01-20,,
2024-01-21,,
2024-01-22,65.03,64.37
2024-01-23,64.65,63.99
2024-01-24,64.37,63.61
2024-01-25,63.89,63.33
2024-01-26,63.89,63.42
2024-01-27,,
2024-01-28,,
2024-01-29,63.71,63.33
2024-01-30,63.71,63.33
2024-01-31,64.56,63.33
2024-02-01,64.18,63.61
2024-02-02,64.08,63.42
2024-02-03,,
2024-02-04,,
2024-02-05,64.56,63.61
2024-02-06,64.56,63.99
2024-02-07,64.27,63.61
2024-02-08,,
2024-02-09,,
2024-02-10,,
2024-02-11,,
2024-02-12,,
2024-02-13,,
2024-02-14,,
2024-02-15,64.37,63.61
2024-02-16,66.55,63.89
2024-02-17,,
2024-02-18,,
2024-02-19,68.72,66.92
2024-02-20,68.53,67.49
2024-02-21,68.06,67.21
2024-02-22,68.82,67.3
2024-02-23,68.82,67.21
2024-02-24,,
2024-02-25,,
2024-02-26,67.87,66.92
2024-02-27,68.53,67.3
2024-02-28,68.72,67.68
2024-02-29,69.38,67.78
2024-03-01,68.25,67.4
2024-03-02,,
2024-03-03,,
2024-03-04,68.82,67.78
2024-03-05,69.1,67.87
2024-03-06,69.57,67.97
2024-03-07,68.25,67.49
2024-03-08,69.01,66.26
2024-03-09,,
2024-03-10,,
2024-03-11,67.49,66.26
2024-03-12,66.83,66.26
2024-03-13,67.11,66.26
2024-03-14,67.49,66.55
2024-03-15,67.22,65.87
2024-03-16,,
2024-03-17,,
2024-03-18,66.26,64.82
2024-03-19,65.68,65.01
2024-03-20,65.78,64.72
2024-03-21,65.68,65.11
2024-03-22,65.87,65.01
2024-03-23,,
2024-03-24,,
2024-03-25,65.39,64.34
2024-03-26,65.11,64.53
2024-03-27,65.2,64.72
2024-03-28,65.59,64.82
2024-03-29,65.59,64.72
2024-03-30,,
2024-03-31,,
2024-04-01,64.91,64.24
2024-04-02,64.63,63.96
2024-04-03,64.53,63.96
2024-04-04,65.59,63.96
2024-04-05,65.39,64.91
2024-04-06,,
2024-04-07,,
2024-04-08,65.2,64.15
2024-04-09,64.53,64.05
2024-04-10,64.53,64.05
2024-04-11,64.15,63.76
2024-04-12,64.34,63.86
2024-04-13,,
2024-04-14,,
2024-04-15,63.96,62.23
2024-04-16,62.33,60.41
2024-04-17,62.23,61.56
2024-04-18,,
2024-04-19,61.75,60.7
2024-04-20,,
2024-04-21,,
2024-04-22,62.61,61.37
2024-04-23,61.65,60.6
2024-04-24,61.65,60.89
2024-04-25,62.13,61.27
2024-04-26,63.09,61.85
2024-04-27,,
2024-04-28,,
2024-04-29,,
