time,high,low
2024-01-01,,
2024-01-02,20.79,20.12
2024-01-03,21.0,20.37
2024-01-04,21.55,21.08
2024-01-05,21.38,21.04
2024-01-06,,
2024-01-07,,
2024-01-08,21.63,21.17
2024-01-09,21.29,20.96
2024-01-10,21.42,21.0
2024-01-11,21.63,21.13
2024-01-12,22.01,21.04
2024-01-13,,
2024-01-14,,
2024-01-15,21.84,21.25
2024-01-16,21.46,21.04
2024-01-17,21.67,21.29
2024-01-18,21.63,21.29
2024-01-19,21.8,21.55
2024-01-20,,
2024-01-21,,
2024-01-22,22.09,21.67
2024-01-23,22.22,21.88
2024-01-24,21.92,21.59
2024-01-25,21.76,21.5
2024-01-26,22.18,21.71
2024-01-27,,
2024-01-28,,
2024-01-29,22.26,21.8
2024-01-30,22.01,21.76
2024-01-31,21.92,21.46
2024-02-01,21.92,21.59
2024-02-02,22.09,21.71
2024-02-03,,
2024-02-04,,
2024-02-05,23.52,21.97
2024-02-06,23.44,23.23
2024-02-07,23.69,23.39
2024-02-08,,
2024-02-09,,
2024-02-10,,
2024-02-11,,
2024-02-12,,
2024-02-13,,
2024-02-14,,
2024-02-15,23.86,22.85
2024-02-16,23.18,22.93
2024-02-17,,
2024-02-18,,
2024-02-19,23.27,22.85
2024-02-20,23.31,22.97
2024-02-21,23.44,23.02
2024-02-22,23.31,23.1
2024-02-23,23.86,22.93
2024-02-24,,
2024-02-25,,
2024-02-26,23.27,22.76
2024-02-27,23.27,22.97
2024-02-28,23.52,23.14
2024-02-29,23.73,23.27
2024-03-01,23.52,23.14
2024-03-02,,
2024-03-03,,
2024-03-04,23.69,23.02
2024-03-05,23.52,23.14
2024-03-06,23.65,23.14
2024-03-07,23.27,23.02
2024-03-08,23.23,22.68
2024-03-09,,
2024-03-10,,
2024-03-11,22.76,22.39
2024-03-12,22.55,22.34
2024-03-13,23.23,22.47
2024-03-14,23.18,22.72
2024-03-15,23.02,22.68
2024-03-16,,
2024-03-17,,
2024-03-18,22.97,22.43
2024-03-19,22.72,22.47
2024-03-20,23.27,22.51
2024-03-21,23.52,23.14
2024-03-22,24.32,23.44
2024-03-23,,
2024-03-24,,
2024-03-25,23.56,23.1
2024-03-26,23.48,22.97
2024-03-27,23.56,23.18
2024-03-28,24.02,23.69
2024-03-29,24.07,23.65
2024-03-30,,
2024-03-31,,
2024-04-01,23.94,23.6
2024-04-02,23.86,23.44
2024-04-03,23.86,23.44
2024-04-04,23.56,23.14
2024-04-05,23.02,22.76
2024-04-06,,
2024-04-07,,
2024-04-08,22.89,22.64
2024-04-09,22.93,22.72
2024-04-10,23.18,22.76
