time,high,low
2024-01-01,,
2024-01-02,21.22,20.42
2024-01-03,21.08,20.51
2024-01-04,21.04,20.29
2024-01-05,21.04,20.6
2024-01-06,,
2024-01-07,,
2024-01-08,20.86,20.51
2024-01-09,20.69,20.38
2024-01-10,20.69,20.38
2024-01-11,21.04,20.42
2024-01-12,20.78,20.47
2024-01-13,,
2024-01-14,,
2024-01-15,20.64,20.47
2024-01-16,20.56,20.07
2024-01-17,20.38,20.11
2024-01-18,20.38,20.16
2024-01-19,20.38,20.2
2024-01-20,,
2024-01-21,,
2024-01-22,20.51,20.29
2024-01-23,20.51,20.16
2024-01-24,20.47,20.07
2024-01-25,20.38,20.11
2024-01-26,20.33,20.16
2024-01-27,,
2024-01-28,,
2024-01-29,20.33,20.16
2024-01-30,20.25,20.07
2024-01-31,20.33,19.72
2024-02-01,20.16,19.81
2024-02-02,20.07,19.54
2024-02-03,,
2024-02-04,,
2024-02-05,20.29,19.67
2024-02-06,20.33,20.03
2024-02-07,20.42,19.98
2024-02-08,,
2024-02-09,,
2024-02-10,,
2024-02-11,,
2024-02-12,,
2024-02-13,,
2024-02-14,,
2024-02-15,20.51,20.11
2024-02-16,20.51,20.25
2024-02-17,,
2024-02-18,,
2024-02-19,20.51,20.11
2024-02-20,20.33,20.03
2024-02-21,20.29,19.89
2024-02-22,20.25,19.94
2024-02-23,20.42,20.07
2024-02-24,,
2024-02-25,,
2024-02-26,20.25,19.98
2024-02-27,20.16,19.85
2024-02-28,20.2,19.89
2024-02-29,20.25,19.94
2024-03-01,20.2,19.94
2024-03-02,,
2024-03-03,,
2024-03-04,20.25,19.98
2024-03-05,20.11,19.94
2024-03-06,20.11,19.85
2024-03-07,20.03,19.85
2024-03-08,20.07,19.76
2024-03-09,,
2024-03-10,,
2024-03-11,19.98,19.59
2024-03-12,19.89,19.59
2024-03-13,19.94,19.63
2024-03-14,19.94,19.67
2024-03-15,19.98,19.67
2024-03-16,,
2024-03-17,,
2024-03-18,19.94,19.59
2024-03-19,19.76,19.45
2024-03-20,19.85,19.5
2024-03-21,19.94,19.63
2024-03-22,19.89,19.67
2024-03-23,,
2024-03-24,,
2024-03-25,19.72,19.45
2024-03-26,19.67,19.37
2024-03-27,19.67,19.37
2024-03-28,19.54,19.32
2024-03-29,19.5,19.32
2024-03-30,,
2024-03-31,,
2024-04-01,19.5,19.19
2024-04-02,19.45,19.1
2024-04-03,19.41,19.01
2024-04-04,19.45,19.15
2024-04-05,19.37,19.06
2024-04-06,,
2024-04-07,,
2024-04-08,19.32,19.01
2024-04-09,19.28,19.01
2024-04-10,19.37,19.06
2024-04-11,19.41,19.1
2024-04-12,19.89,19.37
2024-04-13,,
2024-04-14,,
2024-04-15,19.89,19.37
2024-04-16,19.72,18.31
2024-04-17,19.89,19.23
2024-04-18,,
2024-04-19,19.59,18.93
2024-04-20,,
2024-04-21,,
2024-04-22,19.63,19.15
2024-04-23,19.5,18.93
2024-04-24,19.5,19.28
2024-04-25,19.45,19.01
2024-04-26,19.37,18.93
2024-04-27,,
2024-04-28,,
2024-04-29,,
2024-04-30,,
2024-05-01,,
2024-05-02,19.41,19.06
2024-05-03,19.37,19.1
2024-05-04,,
2024-05-05,,
2024-05-06,19.37,19.1
2024-05-07,19.41,19.19
2024-05-08,19.45,19.15
2024-05-09,19.37,19.15
2024-05-10,19.37,19.1
2024-05-11,,
2024-05-12,,
2024-05-13,19.23,19.01
2024-05-14,19.19,19.01
2024-05-15,19.15,18.97
2024-05-16,19.5,19.01
2024-05-17,19.45,19.1
2024-05-18,,
2024-05-19,,
2024-05-20,19.41,19.19
2024-05-21,19.37,19.15
2024-05-22,19.37,19.1
2024-05-23,19.32,19.06
2024-05-24,19.32,19.01
2024-05-25,,
2024-05-26,,
2024-05-27,19.23,19.01
2024-05-28,19.06,18.84
2024-05-29,19.06,18.75
2024-05-30,18.97,18.75
2024-05-31,18.93,18.75
2024-06-01,,
2024-06-02,,
2024-06-03,19.1,18.84
2024-06-04,19.01,18.84
2024-06-05,19.1,18.88
2024-06-06,19.19,18.97
2024-06-07,19.15,18.93
2024-06-08,,
2024-06-09,,
2024-06-10,19.1,18.93
2024-06-11,19.06,18.79
2024-06-12,19.01,18.71
2024-06-13,19.1,18.97
2024-06-14,20.07,19.01
2024-06-15,,
2024-06-16,,
2024-06-17,20.25,19.41
2024-06-18,20.33,19.81
2024-06-19,20.33,19.98
2024-06-20,20.69,20.2
2024-06-21,21.13,20.6
2024-06-22,,
2024-06-23,,
2024-06-24,21.08,19.76
2024-06-25,19.94,18.62
2024-06-26,19.32,18.22
2024-06-27,18.66,17.61
2024-06-28,18.31,17.78
2024-06-29,,
2024-06-30,,
2024-07-01,18.35,17.96
2024-07-02,18.4,18.0
2024-07-03,18.44,18.09
2024-07-04,18.49,18.22
2024-07-05,18.4,18.22
2024-07-06,,
2024-07-07,,
2024-07-08,18.4,18.05
2024-07-09,18.4,18.09
2024-07-10,18.44,18.22
2024-07-11,18.44,18.31
2024-07-12,18.44,18.27
2024-07-13,,
2024-07-14,,
2024-07-15,18.31,18.13
2024-07-16,18.4,18.13
2024-07-17,18.4,18.18
2024-07-18,18.49,18.13
2024-07-19,18.57,18.31
2024-07-20,,
2024-07-21,,
2024-07-22,18.66,18.35
2024-07-23,18.93,18.53
2024-07-24,19.37,18.84
2024-07-25,19.28,18.62
2024-07-26,19.37,19.01
2024-07-27,,
2024-07-28,,
2024-07-29,19.32,19.06
2024-07-30,19.32,19.1
2024-07-31,19.28,19.01
2024-08-01,19.63,19.01
2024-08-02,19.89,18.84
2024-08-03,,
2024-08-04,,
2024-08-05,19.63,18.53
2024-08-06,19.45,18.97
2024-08-07,19.37,19.01
2024-08-08,19.06,18.66
2024-08-09,19.1,18.84
2024-08-10,,
2024-08-11,,
2024-08-12,19.23,18.97
2024-08-13,19.23,18.75
2024-08-14,19.01,18.88
2024-08-15,19.1,18.84
2024-08-16,19.06,18.84
2024-08-17,,
2024-08-18,,
2024-08-19,19.06,18.84
2024-08-20,19.06,18.93
2024-08-21,19.06,18.84
2024-08-22,19.98,18.97
2024-08-23,20.45,19.65
2024-08-24,,
2024-08-25,,
2024-08-26,19.9,19.7
2024-08-27,19.85,19.35
2024-08-28,19.45,19.1
2024-08-29,19.25,19.05
2024-08-30,19.35,19.0
2024-08-31,,
2024-09-01,,
2024-09-02,,
2024-09-03,,
2024-09-04,19.2,18.5
2024-09-05,18.7,18.4
2024-09-06,18.55,18.0
2024-09-07,,
2024-09-08,,
2024-09-09,18.1,17.75
2024-09-10,18.1,17.0
2024-09-11,17.5,16.0
2024-09-12,16.5,15.05
2024-09-13,15.7,15.2
2024-09-14,,
2024-09-15,,
2024-09-16,15.9,15.2
2024-09-17,15.7,15.25
2024-09-18,15.8,15.6
2024-09-19,16.65,15.75
2024-09-20,17.3,16.45
2024-09-21,,
2024-09-22,,
2024-09-23,16.7,15.95
2024-09-24,16.65,15.9
2024-09-25,17.0,16.55
2024-09-26,17.05,16.65
2024-09-27,17.15,16.85
2024-09-28,,
2024-09-29,,
2024-09-30,17.05,16.85
2024-10-01,17.55,17.0
2024-10-02,17.6,17.2
2024-10-03,18.0,17.5
2024-10-04,17.8,17.45
2024-10-05,,
2024-10-06,,
2024-10-07,17.5,17.1
2024-10-08,17.2,16.95
2024-10-09,18.0,16.95
2024-10-10,17.8,17.5
2024-10-11,17.7,17.5
2024-10-12,,
2024-10-13,,
2024-10-14,17.75,17.4
2024-10-15,17.6,17.1
2024-10-16,17.3,16.7
2024-10-17,16.8,16.2
2024-10-18,17.15,16.7
2024-10-19,,
2024-10-20,,
2024-10-21,16.75,16.45
2024-10-22,16.7,16.45
2024-10-23,16.7,16.45
2024-10-24,16.65,16.4
2024-10-25,16.65,16.35
2024-10-26,,
2024-10-27,,
2024-10-28,16.65,16.4
2024-10-29,16.7,16.45
2024-10-30,16.5,16.25
2024-10-31,16.55,16.25
2024-11-01,16.95,16.35
2024-11-02,,
2024-11-03,,
2024-11-04,16.8,16.4
2024-11-05,16.75,16.35
2024-11-06,16.95,16.65
2024-11-07,17.0,16.65
2024-11-08,16.9,16.5
2024-11-09,,
2024-11-10,,
2024-11-11,16.8,16.4
2024-11-12,16.7,16.45
2024-11-13,16.7,16.35
2024-11-14,16.75,16.4
2024-11-15,16.8,16.55
2024-11-16,,
2024-11-17,,
2024-11-18,16.85,16.4
2024-11-19,17.0,16.5
2024-11-20,16.9,16.55
2024-11-21,16.9,16.55
2024-11-22,16.9,16.7
2024-11-23,,
2024-11-24,,
2024-11-25,16.9,16.7
2024-11-26,16.9,16.75
2024-11-27,16.95,16.75
2024-11-28,17.1,16.8
2024-11-29,17.0,16.8
2024-11-30,,
2024-12-01,,
2024-12-02,17.05,16.85
2024-12-03,17.0,16.75
2024-12-04,16.95,16.75
2024-12-05,17.2,16.8
2024-12-06,17.6,17.0
2024-12-07,,
2024-12-08,,
2024-12-09,17.4,17.0
2024-12-10,17.45,17.25
2024-12-11,17.4,17.1
2024-12-12,17.4,17.15
2024-12-13,17.4,17.1
2024-12-14,,
2024-12-15,,
2024-12-16,17.35,17.1
2024-12-17,17.3,16.95
2024-12-18,17.25,17.1
2024-12-19,17.1,16.5
2024-12-20,16.9,16.5
2024-12-21,,
2024-12-22,,
2024-12-23,16.95,16.6
2024-12-24,17.05,16.75
2024-12-25,17.25,16.85
2024-12-26,17.3,16.9
2024-12-27,17.2,16.9
2024-12-28,,
2024-12-29,,
2024-12-30,16.95,16.7
2024-12-31,16.85,16.6
