time,high,low
2024-01-01,,
2024-01-02,23.55,23.05
2024-01-03,23.3,22.9
2024-01-04,23.6,23.25
2024-01-05,23.55,23.1
2024-01-06,,
2024-01-07,,
2024-01-08,24.1,23.35
2024-01-09,23.8,23.35
2024-01-10,23.5,23.2
2024-01-11,23.65,23.3
2024-01-12,23.3,22.9
2024-01-13,,
2024-01-14,,
2024-01-15,23.35,22.95
2024-01-16,23.1,22.85
2024-01-17,23.4,23.05
2024-01-18,23.55,23.2
2024-01-19,24.2,23.6
2024-01-20,,
2024-01-21,,
2024-01-22,24.0,23.7
2024-01-23,23.95,23.55
2024-01-24,24.3,23.7
2024-01-25,24.0,23.75
2024-01-26,23.95,23.55
2024-01-27,,
2024-01-28,,
2024-01-29,23.75,23.3
2024-01-30,23.6,23.1
2024-01-31,23.65,22.45
2024-02-01,22.7,22.45
2024-02-02,22.7,22.3
2024-02-03,,
2024-02-04,,
2024-02-05,22.4,21.7
2024-02-06,22.05,21.6
2024-02-07,21.9,21.6
2024-02-08,,
2024-02-09,,
2024-02-10,,
2024-02-11,,
2024-02-12,,
2024-02-13,,
2024-02-14,,
2024-02-15,22.2,21.85
2024-02-16,22.7,22.05
2024-02-17,,
2024-02-18,,
2024-02-19,24.05,22.6
2024-02-20,25.7,24.7
2024-02-21,26.25,25.0
2024-02-22,26.65,25.75
2024-02-23,26.6,25.25
2024-02-24,,
2024-02-25,,
2024-02-26,26.5,25.35
2024-02-27,26.9,25.55
2024-02-28,27.9,26.3
2024-02-29,27.65,26.4
2024-03-01,26.8,25.85
2024-03-02,,
2024-03-03,,
2024-03-04,27.3,26.2
2024-03-05,27.2,26.4
2024-03-06,27.0,25.7
2024-03-07,26.25,25.75
2024-03-08,26.35,25.4
2024-03-09,,
2024-03-10,,
2024-03-11,25.55,24.5
2024-03-12,25.25,24.45
2024-03-13,25.9,24.95
2024-03-14,26.4,25.55
2024-03-15,25.8,25.1
2024-03-16,,
2024-03-17,,
2024-03-18,27.55,25.0
2024-03-19,28.75,26.7
2024-03-20,26.9,26.1
2024-03-21,27.15,26.35
2024-03-22,27.2,26.45
2024-03-23,,
2024-03-24,,
2024-03-25,26.95,25.95
2024-03-26,26.45,25.0
2024-03-27,26.4,25.9
2024-03-28,26.4,25.65
2024-03-29,25.95,25.5
2024-03-30,,
2024-03-31,,
2024-04-01,26.1,25.65
2024-04-02,25.75,25.35
2024-04-03,26.05,25.5
2024-04-04,25.8,25.25
2024-04-05,25.1,24.7
2024-04-06,,
2024-04-07,,
2024-04-08,24.85,23.6
2024-04-09,24.3,23.65
2024-04-10,24.7,24.2
2024-04-11,24.1,23.8
2024-04-12,24.4,23.95
2024-04-13,,
2024-04-14,,
2024-04-15,24.05,22.5
2024-04-16,22.65,21.9
2024-04-17,22.75,21.85
2024-04-18,,
2024-04-19,21.95,21.05
2024-04-20,,
2024-04-21,,
2024-04-22,22.6,21.5
2024-04-23,22.5,21.6
2024-04-24,22.65,22.05
2024-04-25,22.6,22.1
2024-04-26,22.6,22.0
2024-04-27,,
2024-04-28,,
2024-04-29,,
2024-04-30,,
2024-05-01,,
2024-05-02,22.8,22.35
2024-05-03,23.65,22.75
2024-05-04,,
2024-05-05,,
2024-05-06,23.5,23.0
2024-05-07,23.6,22.85
2024-05-08,23.35,22.85
2024-05-09,23.4,22.85
2024-05-10,23.0,22.3
2024-05-11,,
2024-05-12,,
2024-05-13,22.6,22.1
2024-05-14,22.85,22.15
2024-05-15,22.4,22.15
2024-05-16,22.8,22.45
