"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Algeria","DZA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","1527109960.17873","1187752143.98853","954443717.516093","1717998707.73294","1887677605.70056","2014936622.20026","1936686732.58984","1917124138.65742","2171436644.48072","2347499037.88895","2621373914.84001","2811343091.0236","3621378435.29148","4338542433.49203","5937060766.60886","7703199289.61505","8327114660.19825","10387684885.3972","12395629617.4891","14662882899.1087","17667982253.8404","19602354043.5534","20164662213.6008","21508519566.4885","27150274201.7207","30052905485.5006","36790373660.4742","38146359435.2029","35064778257.5374","34382336574.1577","35266505182.0216","21907797481.4424","24853368176.2863","27440086270.5028","23640485239.2291","23024280425.6668","24752992694.8531","24785425765.891","26502001257.8364","25095652010.6423","22776943098.6469","24822009696.792","25876641997.7435","28827866408.6396","34700876762.0586","36928361619.9659","39477378554.3241","45801718514.5846","54893392668.0169","55127754920.729","59139529015.8362","66323106745.5029","72593742204.8273","79098117134.7791","85524287296.7785","74705541235.0721","74337682806.349","79857872116.7867","81186389409.1377","82801452806.2917","76776334471.2913","78913407233.8825","85650981663.2596","101009060221.042",
"East Asia & Pacific (excluding high income)","EAP","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","43812892499.3348","48084630297.49","49677098099.0473","50538727172.7864","53324428533.8619","57198163234.6971","61578100387.5276","65561969239.8452","67059595388.0532","71084695704.5765","75879450277.4116","78790556113.0957","90973424330.5228","113267165105.659","127435602209.043","141848251684.525","148312922087.302","165461874437.099","154988886889.756","175482892422.888","208817817536.272","234737592009.268","249869133514.779","251625579424.084","266095296499.424","290386781435.584","285345358064.418","269652356227.261","306275991305.965","344424308811.087","371229477680.131","394135711372.896","428237589048.716","452990857267.902","542653886095.82","678771080141.622","787350873510.472","799279246813.132","707799670742.515","805038830583.942","872645053350.271","915372910359.414","1013806629373.34","1111320633911.02","1237567774794.82","1399169717896.72","1624573405106.96","1990026367702.89","2433927667213.88","2610037757626.71","3096110663416.4","3796650899731.04","4270900114649.87","4736425294812.19","5170782253967.99","5489474516815.93","5724831933643.65","6220683459113.37","6933421123976.68","7317703449834.41","7278761751565.96","8553575775503.01","8545697817340.71","8945615397176.97",
"Early-demographic dividend","EAR","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","111232538071.086","116725356215.447","122368913763.112","129028494666.633","147674796711.146","158094597412.422","152100728543.949","160729295949.924","171303097041.836","189635011947.577","201047195543.758","217915260542.352","237714423170.64","292979873501.998","378469100197.665","407073456805.447","427089849037.64","487522997659.416","578362556444.322","663171266511.488","816621421098.603","934978083675.754","915398183518.036","937704524842.709","949664377902.966","974202315602.253","1005694500117.41","1009703843892.64","1077402225264.92","1079594624008.94","1271011782079.96","1361532364572.45","1494352859421.4","1600051897360.41","1668070030545.81","1672249479540.48","1795473356774.81","1923269711067.68","1924024237336.09","2028102158064.18","2168312535297.75","2167696206677.14","2089036905628.35","2293965007804.91","2598511955156.86","2965229549560.25","3313733091939.92","3936587169012.19","4396187960870.03","4318598278247.15","5131549512320.28","5737816789166.63","6080150481391.19","6284521138451.77","6598808001270.87","6367942524984.47","6541583502917.88","6997631011822.64","7053318516743.1","7274677015678.99","6832952103299.08","7870259377589.26","8663748454837.45","9252826582361.49",
"East Asia & Pacific","EAS","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","171672045103.76","180347453483.781","194301543438.205","211436810786.161","235295610779.81","292784878961.972","381748342741.124","443813403403.631","501157643956.018","553928369268.616","655948557263.803","824003571220.539","899614781627.273","977667128267.876","1083969037045.21","1081595673195.08","1147321159308.03","1206597157588.59","1264288318947.08","1633232677140.36","1900045604436.71","2262908769248.31","2373230134568.02","2482275012150.2","2782110918942.61","3065615536643.67","3456849818977.52","3915516750059.05","4450547878343.85","4288496718107.88","4091664601367.44","3648255050566.95","4162477531108.08","4471869892967.6","4187014202582.96","4269353325028.5","4633737083974.29","5107176976714.45","5394340310656.17","5611989117486.29","6116331119072.83","6972411761613.13","7174113972031.19","8167529721258.62","9417766233755.98","10065283840560","10040416167407","10285833251302.2","10167167002858.4","10620664753711.6","11228862103324","12163274491068.4","12524552552185.9","12283965973748","13761921252903.5","13438854042230.7","14109130602969.8",
"Europe & Central Asia (excluding high income)","ECA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171254702362.853","219018992282.384","212961817267.53","202659996069.74","225825053698.347","181683047517.401","212708055217.556","224488921945.23","237286738596.167","284257571437.657","263400106734.754","264109111996.784","221041504019.246","253885163234.06","327915858716.249","414266587756.529","506326824039.968","572059877037.004","719690038207.536","853568794328.076","720433642047.781","851106746853.389","955068747946.757","1008854933915.68","1113915837408.07","1049315166409.18","922231244702.435","885120355628.577","904584910955.723","865037386854.139","898045131040.423","860626911353.438","975701642854.213","1056265156656.83","1277769387406.71",
"Europe & Central Asia","ECS","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","584547796859.194","661003205580.775","793154772328.831","999479398730.781","1135127244017","1351583770744.88","1397046987061.93","1582031273538.17","1922320375292.09","2355275779813.13","2688308411693.52","2414855155634.35","2330542225148.71","2257798846202.49","2155764983311.96","2226224197991.97","3020468896538.28","3756946540162.65","4149910094768.34","4145892899308.57","5086894758581.05","5250642336127.1","5628943069592.82","5226783555134.75","5464563572365.13","6204542708646.36","6371340929897.31","6075636894450.39","6247045360356.01","6189803814163.97","5804104842284.5","5845891891403.94","6376987559942.9","7753680360184.67","8991171894382.37","9547733768228.13","10194438229676.5","11800497797383.2","12977997499449.6","11674750103866.8","11845185215804.3","13035416474667.9","12619461789484.7","13200053015792.6","13309082105677.5","11400766319987.3","11346589775162.8","11952553006889.3","12707747676712.3","12506330393610.3","11728728541493.6","13212176758264.3","13443019274085.5","14604719311652.5",
"Ecuador","ECU","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","1368323971.64721","1157966506.11693","1009285994.9916","1221413727.17532","1514285620.81237","1611550932.89686","1678521011.56454","1826797035.78014","1996564354.32572","2268127433.04043","2127284969.50039","2071127069.86647","2251262354.66789","2624959355.5313","3657256826.01966","4774271876.22871","5518429327.64794","6222603627.1374","6849403864.45107","8312456666.74337","10203640543.8205","12864065887.5601","12755329802.9756","10926681880.6208","10709768979.3411","10742355588.3268","9597166042.53437","9247219418.10127","8126759717.90488","8859019470.32629","9553833286.14406","10951392696.3482","11567676838.4192","13525682841.4207","16117491745.8729","17664731365.6828","17723025512.7564","19817376688.3442","20293185592.7964","12779283641.8209","11156550275.1376","16797409000","19873107000","22235392000","24770328000","27470939000","29901522000","32095555000","36968542000","37954004000","43384728000","48350117000","53149769000","57508909000","60881624000","62465713000","62041043000","65677273000","67523021000","68594786000","60888655000","68565039000","75026158000","76474970000",
"Egypt, Arab Rep.","EGY","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","2984418755.60277","3131730101.85739","2883885518.54392","2926057287.97729","3176297056.042","3319790301.44168","3591625296.78394","3865103936.31137","4182242990.65421","4462953995.15738","5358201456.92037","5797755674.57281","6292657704.23992","6770843860.53562","6173072927.48805","7689390618.14993","8746573982.12513","9377828451.14892","9863553668.89024","12269714285.7143","14989108093.0556","13967567567.5676","17838669950.7389","20023282887.078","22253278864.7603","25232959899.487","26473339569.6913","28201098350.3535","24758659852.3566","27932672862.4535","30910722296.9942","27318045862.4128","30391478349.833","34513805522.2089","38701067615.6584","44795045709.2303","52034198113.2076","60530973451.3274","65053128689.4923","68062518431.1413","75737560546.015","72776280323.4501","62808988764.0449","58634615384.6154","56461038961.039","64109816971.7138","75843478260.8696","94430823117.338","117745454545.455","143938294010.889","163303085299.456","178330464716.007","225283333333.333","232976744186.047","253457675753.228","271495956873.315","276220858895.706","213790760869.565","218711311198.649","256526195899.772","321048034934.498","365239005736.138","393422492401.216","327002563484.645",
"Euro area","EMU","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","363793632548.242","412651696946.731","498557161336.483","642108985173.026","728447033208.503","867834313527.911","903663023920.26","1030345088258.45","1247460192049.56","1519510756933.22","1722080154325.21","1513819498556.75","1467113306876.6","1427200426476.84","1360943278909.5","1396346629780.13","1934644291514.3","2405580406855.07","2615531031810.46","2674063105802.3","3335195705793.52","3470509582085.82","3847894706655.78","3524372842652.48","3701229869565.12","4238589335786.29","4313920182622.7","3923709636484.81","4021040752281.98","4013690998339.69","3667208415312.29","3712715617562.7","4025406503153.57","4977424335567.97","5680611818063.41","5907200683934.7","6225424893455.44","7084834938956.08","7839961665549.31","7299913804845.55","7101284627557.3","7634889449831.13","7099629303589.25","7372602468888.83","7472680649944.58","6377045388688.08","6517806769828.28","6859684299201.73","7387735312650.05","7179242923975.21","6798263051827.25","7516806781919.95","7445600932041.98","8150547464827.92",
"Eritrea","ERI","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","495952697.837802","436261760.881206","530665584.415584","545296875","636855601.176711","652036833.844914","601184648.590791","479093441.345882","506797028.571429","545757920.012393","611333486.266203","765628077.061565","1077404184.95014","1023744024.64563","1112583362.60163","1116425008.13008","1140436943.08943","1662473378.86179","1807450302.43902","2027246900.81301","","","","","","","","","","","","",
"Spain","ESP","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","26230760637.0335","29920107784.4311","37705371472.9485","49911367789.8344","62362281511.3931","73699597101.4493","77715050982.3427","85978462212.4863","102380874565.972","137998953891.919","152499825945.695","133786395746.981","128646992276.238","111088529002.32","109392830676.878","114404311154.599","157056963288.583","199179101199.299","232113730895.586","257022645115.952","329414312765.263","353866640512.41","391049392166.423","324945117008.759","327231321574.96","374841206298.372","388552476027.847","355279545454.545","369502171734.046","378438032664.866","356728722032.942","372116156110.237","415917222172.942","525671726282.744","622681328961.005","670135445665.369","728117990968.234","849471625915.297","937633084926.562","849072404533.984","826087197916.668","865914483511.675","788517205955.859","799192373861.963","813987044057.644","699231666365.234","717566546445.527","766039065127.06","826046974790.588","799903718862.744","716733769346.305","812699897484.483","807278669527.24","879142757847.074",
"Estonia","EST","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2338174120.1376","2416695032.65387","2517656963.02124","2773091429.31461","2988627141.56898","3255892757.81511","3234255749.57411","3093478300.93062","3426441679.34831","4084068946.02995","5457455962.05962","6731664596.27329","7668585996.76657","9215747083.17651","11764523679.1678","12976717445.4372","10472636843.5677","10235848845.3334","11665431328.2491","11692116525.3047","12920371892.5612","13484568588.4529","11764721045.2551","12389284281.7296","13522397780.1518","15347374218.3757","15632197642.6902","15592619365.1642","18360163939.6005","19507276369.6324","21582335895.1102",
"Ethiopia","ETH","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23144446011.1663","31384316099.6813","35005782229.7521","39047861935.9168","46016302447.6699","49382721313.8491","54402772164.8847","55334699415.0929","65874996591.4189","75406995884.7737","80353907714.3529","98126671750.4655","129173373237.032",
"European Union","EUU","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","409441976359.86","463036139250.176","558403633754.969","717779382821.52","813642436511.021","970661754269.481","1015271684300.05","1153639374205.93","1390696906200.04","1689039619567.21","1908855419816.06","1681635098377.22","1624605741286.37","1574943479644.46","1506550201060.97","1548200485255.03","2140671161882.18","2662173602232.69","2890661119092.71","2952366872216.05","3671798027892.22","3801188195021.35","4205175871666.04","3843111690953.89","4043532636924.12","4636276984271.81","4740518255585.33","4327656693935.79","4446290707124.36","4432104387527.76","4070966898714.84","4127977416829.28","4488340421158.77","5531368268308.32","6329413569812.87","6627187219599.06","7007518531696.67","8027633916671.15","8942173841439.93","8248051610422.76","8099965957514.39","8741505358833.39","8148524538530.1","8457932162213.48","8569318441093.13","7327318685578.23","7485441354252.02","7919379409275.9","8552700244554.77","8326978950290.9","7931497484951.98","8810622100746.48","8745894758410.37","9591107953021.82",
"Fragile and conflict affected situations","FCS","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","6173028029.44507","6726484796.81728","7977069113.85145","10286769877.0811","12682123838.0337","15573643122.6766","16999099861.5172","18021710196.252","19494246931.4079","23455231262.4027","27833917755.8177","27168641499.0355","27859874182.805","26802946199.8292","27386228729.719","29092478894.858","38353272343.4201","47762748545.9218","55402985074.6269","59821255369.267","70797698647.1777","67947360682.2526","60783116538.3594","48060789008.015","54290267501.4229","68380991285.403","68106393994.3049","63576909861.4134","65797730307.0761","66068547780.309","60238010447.059","61596025128.3465","67749411857.6472","85231804388.6273","97514478207.7223","101699403405.447","108149749065.882","124536709901.569","140920435238.281","132187714468.359","131272464333.334","146517209922.179","139585865255.859","147033291885.491","149858873972.941","127753752278.125","130814916778.6","135901775210.588","146362778127.059","141144465670.588","139066945049.028","151983312585.269","146332691803.503","157497588274.513",
"Fiji","FJI","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","680808576.161572","782034583.508361","743117312.582243","722993824.113587","739684236.146969","712961425.299553","796104283.295641","751091836.849544","732970412.331202","802060584.507997","976112965.153811","973899501.070104","1097964259.26702","1161753757.84404","1304934483.05302","1419266631.72947","1327723580.13254","1284044054.23658","869463317.457018","1122829777.24186","1131067801.98485","1159746077.81857","1140523663.63345","1474037593.20761","1967333929.60185","2192327707.22973","2455239891.40481","2669544122.21325","2737483466.14796","2134232448.73958","2279107682.05935","2554669481.6638","2663754034.45904","2766619458.18492","3169600847.09112","2853723478.58509","3146600156.24527","3441571383.78134","3700343672.40305","3789283529.7345","3383249817.60967","3524980416.89439","4094127989.38249","",
"France","FRA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","35611510587.557","38764370887.6829","43376076788.1198","48723848683.6135","53108357318.4282","56626593338.1219","61065576171.1267","66022728206.4278","72340406557.5017","78391071011.3515","80562182591.2366","90112465964.2477","110230169050.715","141551266941.662","154058919803.601","196848707358.115","203258672493.854","223281626103.236","274087209302.326","333283996299.722","383908723998.758","345938442969.221","330196626409.821","314432395214.734","297771522930.271","313161045408.089","432472772042.807","529574375204.627","566671071467.9","566736582356.57","700662570774.605","698822229973.259","772365551425.031","732410238591.615","766717863894.14","875966618478.118","885145531478.395","786507080242.751","811048476762.286","800523873976.063","735497610323.139","745599042879.528","810357628318.825","1000562269080.39","1145724838459.85","1195025840211.67","1258575848340","1439813264175.69","1596016770512.5","1495682377055.86","1464262012633.34","1575335613803.51","1468474908292.97","1536288588800.4","1551065849210.58","1318289931253.91","1341911926533.86","1400976370362.36","1503816844193.72","1462924811513.72","1408333513315.18","1555883050503.85","1483819244533.08","1628357033613.75",
"Faroe Islands","FRO","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","563676692.444082","602301526.323636","548821102.283963","581690069.600233","644937866.020226","816494686.363455","972466127.429601","1136451939.41547","1159148702.03663","1283024177.85253","1344394641.87954","1343812484.06275","1196996839.48027","1306104704.44308","1311425373.19102","1376810974.88886","1418930391.92925","1208518488.73654","1284486367.37308","1295810790.81548","1374999821.84198","1367354744.70372","1425050961.82418","1551570649.35846","1482514790.52457","1585307909.01067",
"Micronesia, Fed. Sts.","FSM","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","89400000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","118667321.782242","134734846.621011","143634769.056489","330208801.563959","381380264.715099","506735712.129321","495081629.753818","660209242.28872","871238087.945068","1027634545.73527","1118896714.82884","1032637175.0568","989329926.110688","1011635684.05766","1063721041.84812","1078878162.49834","1612158480.55539","1693637528.20198","1832812705.18525","2299313222.56917","2960720723.09255","2403422527.66309","2774987973.27689","2118311907.66987","1803136607.29555","2047468141.26987","2229200631.49734","1792770102.72864","2089555540.36599","1995162896.94105","1634667643.27824","1811741097.33303","1990927873.71632","2429986643.87933","2731024338.48352","2877940126.66993","3110752846.39799","3677141692.72128","4216575845.56141","4246623283.09873","4404139032.23478","5021224207.66485","5055872060.29357","5680506393.13708","6278553005.78525","5442339301.95339","5671152360.24215","5967277898.5175","6513218333.09809","6357215782.35636","6429020661.99473","6649439900.86752","6146854786.31137","6685090126.23857",
"United Kingdom","GBR","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","54106198930.5093","56906469295.142","60273927009.5544","64179401686.6152","68506211777.7996","72826539871.8437","76968611644.5273","79801388019.9978","74668356084.7767","79246577863.976","86432102231.8215","98269535166.7072","114199650349.65","128234691327.781","141248370733.988","164444765486.726","155371933513.028","172222846677.132","218133277085.331","285837994493.859","364044699047.176","350390677250.804","333912361984.626","318090670001.516","300354076882.149","317391826232.033","402287000879.507","493684237620.526","607320891141.942","612933138089.005","726461882102.273","766753504409.171","804048901368.901","733583045890.822","787933904193.45","856368944295.408","909187207488.3","1024834643091.03","1094402119907.25","1122368548778.51","1101626569829.02","1091632359291.78","1176217026378.9","1342558367346.94","1577207982424.02","1641500000000","1725611775528.98","1965984393757.5","1866400735294.12","1551120112167","1587065481997.08","1703887871297.96","1737708289215.04","1802662287399.51","1972398492660.83","1876607568973.35","1741000538326.79","1720613294269.13","1856599641844.36","1822642048245.42","1597530354152.75","1883375082245.24","1910837817492.18","2064938048482.15",
"Georgia","GEO","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","4171628951.45145","5238019159.52713","5581976761.68918","5220691257.66974","4172185430.46358","3133811526.09448","3052335398.59018","3491298742.49635","2744510776.10255","3259475573.89307","3581801387.28324","3039729187.36783","2272352072.12387","2767410068.30256","2558572360.9599","2642447447.82356","3205648637.94188","3955185726.21035","4686885404.16787","6602663509.38227","8098931332.80495","10938548100.6069","9625755842.45792","9755778240.09085","12238589441.4155","13234545722.1101","13241211891.6644","13640173543.4824","11456738649.353","10940857176.0555","11830102066.4328","12396162556.7173","12150966231.5551","12788257902.6916","15355279393.9582","18274142137.0276","21996831218.44",
"Ghana","GHA","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","886658975.96928","1033735109.4239","1061749611.0343","1173807617.47592","1259251847.38765","1587021516.22938","1682270821.70475","1349888326.7137","1209980202.81331","1462958235.49227","1647298817.44438","1870842039.0062","1580280514.26236","2255289776.53894","2263975155.2795","2060106382.97872","2190677966.1017","2467714285.71429","3100523560.20942","3341025641.02564","3729564315.3527","3682151162.7907","3623716153.12792","3684898589.06526","3908855185.90998","3782116596.63866","4768102288.02153","4336680272.10884","4411585245.25317","4440277932.18455","5018509320.57886","5493792671.97998","5558534966.23555","4745397789.45908","4020673237.9039","4934607301.89969","5181501342.12184","5748800757.8273","5942505818.32969","6614771060.93166","4199232546.48856","4425058738.945","5098457125.47813","6217534761.48063","7150728353.13148","8699107057.04428","17111423145.053","22939134523.3155","27025072913.4494","23184641560.9762","30141414897.9393","33760162564.7349","34551648859.8895","47949500946.3245","39411064619.4212","36297473726.9433","40521836469.5841","46072832777.0413","48613109299.777","52097535308.5186","54260694696.7211","61675372926.6066","58380771976.6936","64340921860.6063",
"Gibraltar","GIB","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","1408910414.52681","1447184131.74526","1810508314.47754","1697970211.17531","1783699721.39172","2047822839.3553","2343194098.13999","2345669990.15363","2512239004.49741","2751086602.88891","2974564828.77634","2833424321.99378","2857229269.78548","2685512563.79685","2302743837.2791","2196026294.02624","2353157769.02905","2392952263.76228","2672585397.3913","2167641399.47568","3835990814.66375","5893766154.70017","6178390039.72375","6281142669.13719","5480756667.14648","5544493658.26333","6102990535.82935","7129991549.78281","7267278824.6825","7543994455.79384","7181323751.14049","7679963002.33722","8719743236.01285","9840219193.52677","10270093984.0529","11811822138.6341","14373938515.1391","16190729938.124",
"Gambia, The","GMB","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","94261539.0452499","122697980.817406","145206035.110908","151772562.541292","112671329.58491","131665727.601102","114721014.183792","96678122.9544834","178395577.258021","138173863.832787","156724598.552527","197100331.925998","214318218.710074","239681675.016297","569010015.98394","568938550.751682","672566600.240783","702467080.459343","657191926.251","792577716.041148","664631255.547091","742982674.220857","710941342.114658","703653923.226557","558208599.671145","511841835.140132","425338136.285551","874423157.604992","955576071.235736","904412766.817889","1116934682.88032","1454329983.07975","1310896515.77683","1440028068.01696","1211478565.93957","1109170164.64127","1176742702.45109","1074842339.25212","1125435952.79071","1172567019.84261","1294574839.75864","1478523130.84743","1567081164.86722","1590021309.99273","1830610456.7738","2018443312.94091","2058690458.14618",
"Guinea-Bissau","GNB","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","156933437.386742","164349876.128678","195477437.590768","207494725.423729","236687909.539474","233650186.712124","238101795.324499","253989315.038227","270066759.365994","272681331.053642","","282737027.272727","325929163.368841","332226536.60762","304991794.420702","391051067.665825","303239405.63569","369090986.669036","360769305.270902","482530741.441559","550991946.442863","576235668.359796","518428443.805331","529183587.11644","544883832.155393","625649957.865638","644624124.01878","672897690.098428","558082744.644679","568609661.927393","355465780.272417","386102418.949045","370501452.324189","398411839.648345","478546650.320112","549220888.128426","591466711.457731","637010779.503838","867770692.200452","777078484.893037","785888453.370949","920270665.574312","864358609.13747","891377542.534837","876914984.33046","854032492.435561","913815168.626102","1030891314.01641","1063788715.88736","1143755596.21031","1142755373.28257","1351999147.74778","1401199850.83807","1513532450.30765",
"Equatorial Guinea","GNQ","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1148532786.53249","2028210134.40492","2561650045.44442","3168660576.37103","3456464111.72878","3819019631.23412","4347585851.77352","4507994179.47878","5667313486.35325","6045775563.47366","5134187990.98255","5367384175.05545","5731427388.03949","6337287688.67224","6394020451.70296","6016784581.1331","6471476098.59455","6348140147.0019","6498836448.73487",
"Greece","GRC","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","3205071651.0003","3468369165.12911","3678407456.45691","3997485743.28261","4469049648.81238","4990510710.61529","5514186647.32676","5991486510.95304","6485517198.88852","7108623981.49462","8012818181.81818","8688715909.09091","9613875000","11997525891.8297","14640704545.4545","16605207226.3549","17688339552.2388","21529870490.2868","26376920222.6345","32118022079.1168","34337370103.9169","32304298892.9889","33543948979.5918","31006524767.8019","28999114268.4401","28461171971.3792","33859242940.6037","42144438852.5415","49096877251.9817","51738978178.7663","65181055460.0172","69811166573.1912","78968319628.173","74361868311.5339","79502348314.6068","93067745256.6554","99128462627.4066","95494903282.1665","96769901994.6962","95157626335.5948","87267401464.7484","90177009794.443","102238455144.774","131069203871.067","154264920402.959","163986675153.133","175602875880.473","206752527577.156","239790465571.4","225728973333.991","199840054907.5","197325632571.605","169946935053.321","166744063032.718","162645659480.94","133645720627.629","131330632901","137882249782.451","146820102760.98","141724340032.972","132323628243.678","146420030968.471","148981693570.399","162899569574.124",
"Grenada","GRD","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","697241651.186997","856660185.339582","880103253.175385","917807928.932272","1034020788.43052","1127805464.3947","1100120558.85736","1081155567.80448","1177209729.26095","1109249308.9311","1142760587.37478","1185272002.49017","992463183.572543","1014287883.12285","1049267343.87487","1099591281.75429","1050341954.88771","1087730765.0449","1159339747.8302","","",
"Guatemala","GTM","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","876000000","914200000","984700000","1066900000","1078100000","1093900000","1138800000","1200800000","1278400000","1378800000","1493300000","1588000000","1682000000","2033600000","2469900000","2874800100","3396000000","4126500100","4674900000","5431499800","6216999900","7022000100","7149000200","7501000200","7851700200","8028608782.6087","5865935844.74886","5995680160","6598855343.51145","7044495276.98864","6397677159.57927","7891483749.8608","8820379760.3","9663825134.24601","11175506594.1879","12545945220.8034","13637989476.622","15469832132.1965","16487631161.6414","15511121010.6563","16186790313.0671","15600678874.7044","17289320978.8153","18522654270.9265","20494666101.8894","23871126143.9696","26531025088.5516","29773463074.0552","34938280440.2312","32422106485.8351","35588044075.7127","40656545737.1717","43305218708.3725","45342876769.1331","49329377296.3127","52433656855.1951","55857557108.6971","60841488068.9674","62888127498.1996","65485302099.6796","64880894731.0484","74358032710.539","84613262088.8036","91284188457.6098",
"Guam","GUM","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2222000000","2110000000","2242000000","2434000000","2459000000","2549000000","2779000000","2847000000","2860000000","2950000000","3206000000","3218000000","3260000000","3287000000","3384000000","3549000000","3604000000","3636000000","3567000000","3828000000","4140000000","",
"Guyana","GUY","Households and NPISHs Final consumption expenditure (current US$)","NE.CON.PRVT.CD","116608041.813229","120808031.313255","117074707.313232","95199762.000595","129324676.688308","138941176.470588","151176470.588235","152294117.647059","136550000","148350000","162850000","168150000","176809523.809524","198714285.714286","237272727.272727","234291666.666667","269480000","273080000","284760000","276800000","334120000","359107142.857143","320733333.333333","343500000","269921052.631579","271860441.860465","178116279.069767","186836744.897959","227800010","260110286.764706","287139243.037975","220599202.146691","205366956.834532","277452500.768049","380037808.387563","389580107.746479","409298985.042735","452413024.487188","463664565.935198","445118379.981798","471505079.756619","478415526.798346","475838699.289329","452141654.735602","463824734.314133","605513445.90369","","","","","","","","","","","","","","","","","","",
