time,high,low,volume
2024-01-01,,,
2024-01-02,16.06,15.85,4385836.0
2024-01-03,16.22,15.89,4471802.0
2024-01-04,16.86,16.18,10168396.0
2024-01-05,16.7,16.46,4439462.0
2024-01-06,,,
2024-01-07,,,
2024-01-08,16.94,16.7,6163094.0
2024-01-09,16.94,16.78,3893999.0
2024-01-10,17.06,16.78,4785302.0
2024-01-11,17.19,16.9,6949054.0
2024-01-12,17.11,16.78,9661250.0
2024-01-13,,,
2024-01-14,,,
2024-01-15,17.39,17.02,6443765.0
2024-01-16,17.35,16.98,4250612.0
2024-01-17,17.47,17.27,4950215.0
2024-01-18,17.31,17.11,3621430.0
2024-01-19,17.56,17.35,3579909.0
2024-01-20,,,
2024-01-21,,,
2024-01-22,17.68,17.35,4195704.0
2024-01-23,17.64,17.35,4132352.0
2024-01-24,17.47,17.27,2286152.0
2024-01-25,17.35,17.06,3844774.0
2024-01-26,17.31,17.14,2173111.0
2024-01-27,,,
2024-01-28,,,
2024-01-29,17.35,17.18,2177461.0
2024-01-30,17.35,17.1,3595464.0
2024-01-31,17.47,17.06,5758417.0
2024-02-01,17.27,16.98,4251822.0
2024-02-02,17.14,16.81,7524899.0
2024-02-03,,,
2024-02-04,,,
2024-02-05,17.68,16.85,10212882.0
2024-02-06,18.18,17.68,7386370.0
2024-02-07,18.01,17.76,11242761.0
2024-02-08,,,
2024-02-09,,,
2024-02-10,,,
2024-02-11,,,
2024-02-12,,,
2024-02-13,,,
2024-02-14,,,
2024-02-15,18.55,18.18,14546750.0
2024-02-16,18.51,18.14,5230031.0
2024-02-17,,,
2024-02-18,,,
2024-02-19,18.43,18.05,7477741.0
2024-02-20,18.72,18.18,6742874.0
2024-02-21,18.72,18.43,5642418.0
2024-02-22,18.68,18.43,4237895.0
2024-02-23,18.88,18.18,14812104.0
2024-02-24,,,
2024-02-25,,,
2024-02-26,18.26,17.97,4289391.0
2024-02-27,18.26,18.05,4721252.0
2024-02-28,18.39,18.14,4678327.0
2024-02-29,18.59,18.1,6364458.0
2024-03-01,18.18,17.89,4831690.0
2024-03-02,,,
2024-03-03,,,
2024-03-04,18.39,17.93,7385465.0
2024-03-05,18.34,18.1,3309168.0
2024-03-06,18.55,18.14,5296529.0
2024-03-07,18.22,18.05,5708770.0
2024-03-08,18.26,17.89,7432906.0
2024-03-09,,,
2024-03-10,,,
2024-03-11,17.97,17.68,3388780.0
2024-03-12,17.76,17.6,3516583.0
2024-03-13,18.34,17.64,4028859.0
2024-03-14,18.39,17.93,3861291.0
2024-03-15,18.76,18.01,8529132.0
2024-03-16,,,
2024-03-17,,,
2024-03-18,18.88,18.05,6286039.0
2024-03-19,18.55,18.18,3976219.0
2024-03-20,19.59,18.26,27164537.0
2024-03-21,20.25,19.63,10269547.0
2024-03-22,20.46,19.76,9231521.0
2024-03-23,,,
2024-03-24,,,
2024-03-25,20.54,19.63,7517819.0
2024-03-26,20.25,19.8,5058696.0
2024-03-27,20.21,19.88,5553488.0
2024-03-28,20.54,19.88,8015399.0
2024-03-29,20.75,19.92,6182733.0
2024-03-30,,,
2024-03-31,,,
2024-04-01,20.42,19.88,5856500.0
2024-04-02,20.17,19.55,11614642.0
2024-04-03,20.01,19.51,8774197.0
2024-04-04,19.67,19.26,7721306.0
2024-04-05,19.13,18.76,7372929.0
2024-04-06,,,
2024-04-07,,,
2024-04-08,18.97,18.72,8402870.0
2024-04-09,19.17,18.8,5834346.0
2024-04-10,19.3,19.01,6596477.0
2024-04-11,19.01,18.76,4587029.0
2024-04-12,19.59,18.97,9059475.0
2024-04-13,,,
2024-04-14,,,
2024-04-15,19.76,18.64,11383671.0
2024-04-16,19.09,18.26,9412942.0
2024-04-17,19.1,18.38,7522195.0
2024-04-18,,,
2024-04-19,18.38,17.91,8954253.0
2024-04-20,,,
2024-04-21,,,
2024-04-22,18.29,18.03,5871976.0
2024-04-23,18.42,17.78,6479202.0
2024-04-24,18.46,18.03,4444940.0
2024-04-25,18.38,17.99,3794531.0
2024-04-26,18.21,17.86,2907977.0
2024-04-27,,,
2024-04-28,,,
2024-04-29,,,
2024-04-30,,,
2024-05-01,,,
2024-05-02,18.33,17.95,3170514.0
2024-05-03,18.59,18.12,5628483.0
2024-05-04,,,
2024-05-05,,,
2024-05-06,18.59,18.25,4442038.0
2024-05-07,18.72,18.42,2610292.0
2024-05-08,18.5,18.25,4436309.0
2024-05-09,18.59,18.29,3080892.0
2024-05-10,18.46,18.33,2715231.0
2024-05-11,,,
2024-05-12,,,
2024-05-13,18.5,18.21,3637630.0
2024-05-14,18.97,18.29,6940789.0
2024-05-15,18.85,18.59,3363024.0
2024-05-16,19.1,18.89,9178823.0
2024-05-17,19.15,18.97,4330086.0
2024-05-18,,,
2024-05-19,,,
2024-05-20,19.36,19.15,7441863.0
2024-05-21,19.36,18.97,7290110.0
2024-05-22,19.44,18.97,6627255.0
2024-05-23,19.02,18.8,3622505.0
2024-05-24,19.4,18.63,14937705.0
2024-05-25,,,
2024-05-26,,,
2024-05-27,18.93,18.68,3450945.0
2024-05-28,19.06,18.8,4020869.0
2024-05-29,19.19,18.72,5540831.0
2024-05-30,18.8,18.46,5834294.0
2024-05-31,18.8,18.59,3129849.0
2024-06-01,,,
2024-06-02,,,
2024-06-03,19.19,18.68,4753030.0
2024-06-04,19.23,19.02,3478074.0
2024-06-05,19.49,19.15,7854184.0
2024-06-06,19.32,19.06,3669837.0
2024-06-07,19.36,19.06,2832652.0
2024-06-08,,,
2024-06-09,,,
2024-06-10,19.27,18.97,5271956.0
2024-06-11,19.79,19.32,8509121.0
2024-06-12,19.66,19.36,5258092.0
2024-06-13,19.74,19.49,7717944.0
2024-06-14,19.7,19.23,6672607.0
2024-06-15,,,
2024-06-16,,,
