time,open,high,low,close,volume
2020-07-17,57.02,57.57,56.94,57.57,29564800
2020-07-20,57.57,57.65,57.1,57.29,13266600
2020-07-21,57.29,57.41,56.98,57.36,16816700
2020-07-22,57.36,57.76,57.35,57.57,26432000
2020-07-23,57.57,57.69,56.98,57.32,12776000
2020-07-24,57.31,57.35,55.39,55.78,39357200
2020-07-27,55.67,55.67,53.47,53.65,42943900
2020-07-28,53.65,55.34,53.51,55.27,20272100
2020-07-29,55.27,55.27,53.59,54.17,20591100
2020-07-30,54.16,54.9,54.12,54.86,13490300
2020-07-31,54.86,55.11,54.53,54.8,24070500
2020-08-03,54.79,55.51,54.62,55.51,14816000
2020-08-04,55.51,56.04,55.5,55.89,14984100
2020-08-05,55.89,56.14,55.74,56.06,18168500
2020-08-06,56.05,56.88,55.97,56.12,16539500
2020-08-07,56.26,56.38,55.97,56.22,18040600
2020-08-10,56.11,56.39,55.92,56.3,14957500
2020-08-11,56.3,56.62,56.26,56.52,21322600
2020-08-12,56.51,56.86,56.44,56.78,18918000
2020-08-13,56.78,57.03,56.74,56.86,16976400
2020-08-14,56.86,57.02,56.59,56.74,28146600
2020-08-17,56.73,56.9,56.46,56.86,21177900
2020-08-18,56.87,57.13,56.78,57.09,19692600
2020-08-19,57.08,57.19,56.95,57.17,16706700
2020-08-20,57.17,57.3,57.03,57.24,17119500
2020-08-21,57.23,57.41,57.19,57.39,30307300
2020-08-24,57.4,58.45,57.36,57.98,27353700
2020-08-25,57.99,58.29,57.94,58.19,24764500
2020-08-26,58.2,58.61,58.14,58.52,25501700
2020-08-27,58.52,59.05,58.42,59.05,18853700
2020-08-28,59.05,59.42,58.99,59.33,32417300
2020-08-31,59.33,59.48,58.68,58.82,26667200
2020-09-01,58.81,58.88,58.55,58.8,17238400
2020-09-03,58.81,59.23,58.75,58.96,21487100
2020-09-04,58.97,59.0,58.45,58.89,36400600
2020-09-07,58.9,59.06,58.57,58.64,22003100
2020-09-08,58.64,58.87,58.5,58.82,16320300
2020-09-09,58.82,58.84,58.32,58.84,21744700
2020-09-10,58.84,59.11,58.81,59.03,18599800
2020-09-11,59.04,59.25,58.91,59.09,44171000
2020-09-14,59.09,59.53,59.05,59.41,33776100
2020-09-15,59.34,59.71,59.34,59.56,23935000
2020-09-16,59.56,59.8,59.54,59.76,30350600
2020-09-17,59.78,60.06,59.63,59.87,36750100
2020-09-18,59.88,60.6,59.75,60.59,49237700
2020-09-21,60.6,60.89,60.47,60.74,36840400
2020-09-22,60.71,60.74,60.34,60.66,31459800
2020-09-23,60.66,61.04,60.66,60.96,27263600
2020-09-24,60.96,61.22,60.8,61.0,26057400
2020-09-25,61.04,61.3,60.93,61.29,40699400
2020-09-28,61.28,61.79,61.24,61.78,30166100
2020-09-29,61.78,61.92,61.39,61.52,31676400
2020-09-30,61.53,61.78,61.32,61.73,26508100
2020-10-01,61.73,62.42,61.73,62.42,35892900
2020-10-02,62.43,62.78,61.63,62.35,57092500
2020-10-05,62.37,62.84,62.23,62.81,25146400
2020-10-06,62.81,63.91,62.81,63.91,32638300
2020-10-07,63.95,64.12,63.47,63.95,26264300
2020-10-08,63.99,64.04,62.95,63.53,28046300
2020-10-09,63.56,64.02,63.38,64.01,40579800
2020-10-12,64.01,64.31,63.22,63.47,27477600
2020-10-13,63.47,63.48,62.96,63.43,19853900
2020-10-14,63.43,63.43,62.65,63.13,35805600
2020-10-15,63.13,63.51,62.66,63.48,56042600
2020-10-16,63.48,64.01,63.39,63.85,35301600
2020-10-19,63.92,64.22,63.83,63.95,24686800
2020-10-20,63.95,64.13,63.32,63.71,35383900
2020-10-21,63.72,63.82,63.51,63.75,30526900
2020-10-22,63.77,63.77,63.39,63.64,20749600
2020-10-23,63.53,63.97,63.53,63.91,39711300
2020-10-26,63.91,63.99,63.32,63.57,18821900
2020-10-27,63.57,63.63,63.19,63.4,14572200
2020-10-28,63.41,63.42,62.44,62.73,21972300
2020-10-29,62.71,62.86,62.17,62.74,14558000
2020-10-30,62.74,62.98,62.45,62.85,20469800
2020-11-02,62.86,63.18,62.81,63.08,10542000
2020-11-03,63.08,64.01,62.93,63.14,10908400
2020-11-04,63.14,63.5,62.98,63.5,13096000
2020-11-05,63.49,63.55,63.24,63.31,13239000
2020-11-06,63.31,63.6,63.28,63.57,17514900
2020-11-09,63.6,64.05,63.37,64.02,13454400
2020-11-10,64.03,64.97,64.03,64.16,16517600
2020-11-11,64.19,65.11,64.11,65.03,13725900
2020-11-12,65.06,65.24,64.37,64.52,14299400
2020-11-13,64.53,64.81,64.48,64.7,24244600
2020-11-16,64.7,65.14,64.69,64.85,18641600
2020-11-17,64.84,66.15,64.83,66.15,23735000
2020-11-18,66.12,66.43,65.67,65.88,21374400
2020-11-19,65.88,66.07,65.83,66.05,20995300
2020-11-20,66.03,66.43,65.96,66.43,34978100
2020-11-23,66.44,66.73,66.42,66.69,30966600
2020-11-24,66.69,66.86,66.19,66.76,25106700
2020-11-25,66.77,67.05,66.46,66.6,29744900
2020-11-26,66.63,66.66,66.29,66.5,28055000
2020-11-27,66.49,66.86,66.41,66.79,32413600
2020-11-30,66.63,67.01,66.63,66.9,23464900
2020-12-01,66.89,67.81,66.56,67.81,29029300
2020-12-02,67.8,68.6,67.74,68.6,25228300
2020-12-03,68.59,69.04,68.59,69.02,34147500
2020-12-04,69.02,69.2,68.4,68.61,46782700
2020-12-07,68.61,68.71,68.33,68.7,31602200
2020-12-08,68.7,68.95,68.57,68.94,34329000
2020-12-09,68.93,69.54,68.84,69.26,46300600
2020-12-10,69.26,69.39,68.57,68.71,35704000
2020-12-11,68.71,68.79,68.33,68.72,45956300
2020-12-14,68.74,69.36,68.6,69.36,44541800
2020-12-15,69.66,69.84,69.49,69.62,39501500
2020-12-16,69.63,70.25,69.63,70.25,32733900
2020-12-17,70.25,70.69,70.01,70.29,46948700
2020-12-18,70.3,70.97,70.27,70.95,50792300
2020-12-21,70.95,71.7,70.92,71.64,57921200
2020-12-22,71.64,72.85,71.6,72.82,55009400
2020-12-23,72.82,73.59,72.42,73.59,59246700
2020-12-24,73.62,73.85,72.12,73.07,60040700
2020-12-25,73.07,73.36,72.06,72.94,67466300
2020-12-28,72.98,73.42,72.88,73.1,52739700
2020-12-29,73.1,73.93,72.92,73.83,53910100
2020-12-30,73.83,74.08,73.21,73.41,46624200
2020-12-31,73.41,74.45,73.32,74.45,40617600
2021-01-04,74.45,74.46,73.9,74.2,50932000
2021-01-05,74.2,74.47,74.01,74.43,46557400
2021-01-06,74.43,74.88,74.27,74.82,53821300
2021-01-07,74.78,75.41,74.66,75.38,55939800
2021-01-08,75.38,76.08,75.38,76.07,102154900
2021-01-11,76.06,76.95,76.06,76.95,55811300
2021-01-12,76.94,77.91,76.75,77.89,63145200
2021-01-13,77.88,78.32,77.67,77.93,60800700
2021-01-14,77.93,78.07,77.38,77.75,50667100
2021-01-15,77.75,78.67,77.75,78.64,93805100
2021-01-18,78.64,79.07,78.35,78.55,62786500
2021-01-19,78.56,78.86,74.6,76.15,91414300
2021-01-20,76.15,76.31,74.03,76.18,53844700
2021-01-21,76.19,77.46,76.12,77.46,51586500
2021-01-22,77.47,78.06,77.46,77.6,101198900
2021-01-25,77.6,77.66,77.34,77.42,52763400
2021-01-26,77.41,77.61,75.62,76.42,64749800
2021-01-27,76.4,76.64,74.13,74.46,55963600
2021-01-28,74.46,74.46,68.35,69.12,59155400
2021-01-29,69.09,72.17,67.71,72.08,104657000
2021-02-01,72.08,72.53,70.62,71.08,33108800
2021-02-02,71.08,71.73,70.53,71.66,27735300
2021-02-03,71.66,73.55,71.6,73.3,40209200
2021-02-04,73.31,74.08,73.19,74.06,36970000
2021-02-05,74.06,74.48,73.43,73.89,61864900
2021-02-08,73.88,73.99,72.4,72.65,48032300
2021-02-09,72.65,73.82,72.55,73.81,30853700
2021-02-17,73.82,75.81,73.81,75.74,46930300
2021-02-18,75.74,76.35,75.19,75.35,57506900
2021-02-19,75.34,76.22,75.33,76.13,72346100
2021-02-22,76.13,76.73,76.13,76.57,38098800
2021-02-23,76.57,76.75,76.24,76.47,42299900
2021-02-24,76.46,76.7,75.98,76.22,55094900
2021-02-25,76.25,76.65,76.08,76.48,36400000
2021-02-26,76.48,76.65,75.66,76.64,67232600
2021-03-01,76.67,77.2,76.63,77.15,70876900
2021-03-02,77.16,77.83,77.16,77.46,51303000
2021-03-03,77.45,78.29,77.43,78.1,58443400
2021-03-04,78.11,78.51,77.29,77.96,108810700
2021-03-05,77.99,78.57,77.41,78.56,117881100
2021-03-08,78.56,79.65,78.46,79.42,80877800
2021-03-09,79.47,79.79,78.9,79.54,89452100
2021-03-10,79.54,80.26,79.51,80.24,57502400
2021-03-11,80.25,80.7,80.01,80.34,55874700
2021-03-12,80.36,80.68,80.01,80.33,82959300
2021-03-15,80.33,80.88,80.25,80.82,51428200
2021-03-16,80.83,81.18,80.52,80.93,71968300
2021-03-17,80.93,81.71,80.73,81.71,81623400
2021-03-18,81.63,82.14,81.38,81.69,50588100
2021-03-19,81.68,81.68,81.04,81.48,113180700
2021-03-22,81.2,81.54,80.99,81.28,60551400
2021-03-23,81.28,81.68,80.55,81.14,58907200
2021-03-24,81.14,81.14,79.49,80.5,74274000
2021-03-25,80.5,80.92,79.95,80.38,51052000
2021-03-26,80.38,80.38,78.1,79.85,110446600
2021-03-29,79.86,80.54,79.76,80.52,56521900
2021-03-30,80.52,80.8,80.07,80.63,53712900
2021-03-31,80.62,81.43,80.59,81.41,88899600
2021-04-01,81.41,81.89,81.2,81.71,74355400
2021-04-02,81.72,82.51,81.69,82.27,113602600
2021-04-05,82.27,83.01,82.27,82.84,85714800
2021-04-06,82.84,82.87,82.24,82.6,81838800
2021-04-07,82.58,82.72,82.25,82.56,77234000
2021-04-08,82.83,83.26,82.31,83.07,91242800
2021-04-09,83.07,83.31,82.64,83.01,109546300
2021-04-12,83.02,84.15,83.01,84.1,79816600
2021-04-13,84.12,84.32,82.95,83.13,117119600
2021-04-14,83.14,83.4,82.38,83.4,75789700
2021-04-15,83.4,83.61,82.47,82.7,73276500
2021-04-16,82.7,82.91,81.05,81.79,129567500
2021-04-19,81.79,82.04,81.1,81.99,56395900
2021-04-20,81.98,82.38,81.5,81.73,66754100
2021-04-22,81.7,82.0,79.58,79.75,64543400
2021-04-23,79.75,80.48,78.88,80.4,111474000
2021-04-26,80.4,80.85,79.26,79.42,50776800
2021-04-27,79.42,79.96,79.24,79.41,39159500
2021-04-28,79.42,80.13,79.28,80.12,30097600
2021-04-29,80.12,80.83,80.04,80.68,41575600
2021-05-04,80.69,80.7,79.26,79.86,40507500
2021-05-05,79.86,80.76,79.8,80.66,52616500
2021-05-06,80.64,81.41,80.54,81.18,53696500
2021-05-07,81.18,81.33,80.07,80.85,98944700
2021-05-10,80.85,80.87,80.34,80.84,53871800
2021-05-11,80.82,81.13,80.63,81.07,47723300
2021-05-12,81.08,81.48,80.87,81.47,48620600
2021-05-13,81.46,81.67,81.04,81.17,52302600
2021-05-14,81.17,81.55,80.84,81.0,86148300
2021-05-17,81.01,81.14,80.12,80.42,46261000
2021-05-18,80.42,80.51,79.92,80.06,58791100
2021-05-19,80.07,80.28,79.62,79.81,39041700
2021-05-20,79.82,80.0,79.43,79.75,62285300
2021-05-21,79.74,81.8,79.53,81.63,117601200
2021-05-24,81.63,82.79,81.59,82.63,49519800
2021-05-25,82.64,83.18,82.58,82.91,60402300
2021-05-26,82.99,83.23,82.81,83.06,57434200
2021-05-27,83.16,84.41,83.08,84.08,72133900
2021-05-28,84.18,86.37,84.12,86.11,125759000
2021-05-31,86.08,88.79,86.02,88.77,108891100
2021-06-01,88.77,90.68,88.35,88.87,97662800
2021-06-02,88.86,89.81,87.81,89.39,114657400
2021-06-03,89.39,91.02,89.27,90.67,117956700
2021-06-04,90.69,91.1,89.88,90.59,173131000
2021-06-07,90.6,90.73,87.8,89.06,111733500
2021-06-08,89.04,89.32,86.0,86.4,109096200
2021-06-09,86.41,87.99,85.06,87.25,85846400
2021-06-10,87.25,87.87,86.84,87.17,76361500
2021-06-11,87.19,89.14,87.17,88.93,118005500
2021-06-14,88.9,89.3,88.34,88.83,91901700
2021-06-15,88.82,89.38,88.54,88.87,73268500
2021-06-16,88.87,89.32,88.45,88.82,82285600
2021-06-17,88.83,89.56,88.41,89.55,69801600
2021-06-18,89.56,90.23,89.52,90.22,133361300
2021-06-21,90.23,90.38,89.47,89.71,80042700
2021-06-22,89.7,90.29,89.7,90.1,77236600
2021-06-23,90.08,90.51,89.66,90.04,89736500
2021-06-24,90.02,90.43,89.44,89.68,51021400
2021-06-25,89.67,90.1,88.97,89.48,95151300
2021-06-28,89.51,89.99,89.17,89.8,68475600
2021-06-29,89.8,91.08,89.8,90.3,69191400
2021-06-30,90.31,90.61,89.99,90.25,53654300
2021-07-01,90.26,90.55,89.75,90.44,83370300
2021-07-02,90.43,90.95,90.23,90.64,105215100
2021-07-05,90.64,91.19,90.0,90.47,79988400
2021-07-06,90.48,91.47,88.99,89.07,87281700
2021-07-07,89.06,89.59,88.25,89.14,74839400
2021-07-08,89.14,89.25,88.17,88.49,47502200
2021-07-09,88.49,88.78,86.7,87.08,115507800
2021-07-12,87.08,87.74,82.52,83.89,87272600
2021-07-13,83.89,85.69,83.47,85.36,49106600
2021-07-14,85.36,85.39,83.77,84.56,41425900
2021-07-15,84.56,85.0,83.91,84.98,34918500
2021-07-16,84.99,85.54,84.99,85.33,65787200
2021-07-19,85.33,85.33,82.45,82.59,62839000
2021-07-20,82.59,83.71,82.27,83.69,46360500
2021-07-21,83.69,84.58,83.56,84.3,31974300
2021-07-22,84.8,85.71,84.64,85.57,44243200
2021-07-23,85.57,85.57,84.21,84.37,72785100
2021-07-26,84.37,84.4,83.06,83.87,35653800
2021-07-27,83.47,84.88,83.45,84.77,56994200
2021-07-28,84.78,85.17,84.75,84.96,36814900
2021-07-29,84.96,86.14,84.96,86.14,42170800
2021-07-30,86.14,86.94,85.97,86.93,83957400
2021-08-02,86.94,87.57,86.89,87.35,58741800
2021-08-03,87.36,87.71,86.92,87.59,63725200
2021-08-04,87.59,87.91,87.16,87.52,62083700
2021-08-05,87.53,87.95,87.29,87.93,54865200
2021-08-06,87.93,88.67,87.77,88.28,103825800
2021-08-09,88.15,89.4,88.1,89.38,74383000
2021-08-10,89.39,90.54,89.29,90.53,90271600
2021-08-11,90.53,92.36,90.52,92.01,79344300
2021-08-12,92.02,92.71,91.89,91.98,86608900
2021-08-13,91.98,92.3,90.89,92.17,144735000
2021-08-16,92.18,94.04,92.08,94.04,98008500
2021-08-17,94.04,94.98,93.72,94.2,81585300
2021-08-18,94.75,95.02,94.32,94.48,70845500
2021-08-19,94.51,94.72,94.17,94.71,99458800
2021-08-20,94.69,94.87,91.36,92.7,224110200
2021-08-23,92.71,92.78,91.09,91.46,102832100
2021-08-24,91.46,91.73,90.3,91.13,89485500
2021-08-25,91.13,91.55,90.54,91.53,61648500
2021-08-26,91.53,92.01,91.26,91.55,63213900
2021-08-27,91.55,92.15,90.74,92.13,120209900
2021-08-30,92.13,93.31,92.08,93.22,90402500
2021-08-31,93.2,93.97,93.09,93.77,101917800
2021-09-01,93.78,94.01,93.26,94.01,101257800
2021-09-06,94.01,94.66,93.91,94.66,125304300
2021-09-07,94.66,95.18,94.22,94.7,128212100
2021-09-08,94.74,95.04,94.1,94.36,78264200
2021-09-09,94.37,94.83,94.17,94.83,76970300
2021-09-10,94.84,95.41,94.78,95.41,146526100
2021-09-13,95.4,95.81,94.83,95.26,111881300
2021-09-14,95.27,95.55,94.85,95.01,95466100
2021-09-15,95.02,95.86,94.72,95.81,130505800
2021-09-16,95.81,96.3,95.61,96.25,108502100
2021-09-17,96.25,97.4,96.22,97.4,169377600
2021-09-20,97.4,98.59,97.13,97.45,139202900
2021-09-21,97.46,97.49,95.83,96.77,116417000
2021-09-22,96.76,97.66,96.38,97.65,116540400
2021-09-23,97.66,98.56,97.46,98.37,139078600
2021-09-24,98.37,98.81,97.56,98.07,165605700
2021-09-27,98.07,98.2,95.65,95.76,107013500
2021-09-28,95.74,96.04,94.56,96.01,110052500
2021-09-29,96.01,96.07,95.17,95.94,63056100
2021-09-30,95.94,96.56,95.67,96.56,61422800
2021-10-01,96.57,96.62,95.67,95.98,146988800
2021-10-04,95.98,96.18,95.39,96.18,112984900
2021-10-05,96.18,96.91,95.92,96.9,82620200
2021-10-06,96.9,97.4,96.84,97.38,89830600
2021-10-07,97.4,98.25,97.24,97.96,99233000
2021-10-08,97.97,98.39,97.7,98.3,125550000
2021-10-11,98.3,98.89,97.97,98.8,84220100
2021-10-12,98.49,99.07,98.39,98.81,100120100
2021-10-13,98.82,99.28,98.37,98.78,73675600
2021-10-14,98.78,99.35,98.48,99.28,80561500
2021-10-15,99.29,99.61,99.01,99.44,157974100
2021-10-18,99.44,99.8,99.1,99.37,117654900
2021-10-19,99.37,99.62,98.89,99.6,84606900
2021-10-20,99.56,100.01,98.98,99.68,108109200
2021-10-21,99.72,99.98,99.36,99.77,85096200
2021-10-22,99.78,100.58,99.7,100.36,170500600
2021-10-25,100.37,101.24,100.31,100.92,100587400
2021-10-26,100.91,101.88,100.71,101.88,82548500
2021-10-27,102.32,102.75,101.58,102.67,114413600
2021-10-28,102.68,104.41,102.39,104.38,122028800
2021-10-29,104.39,105.39,103.63,105.38,148763100
2021-11-01,105.38,106.25,105.14,105.95,136920800
2021-11-02,105.95,106.96,105.38,106.93,129553200
2021-11-03,106.92,108.01,106.25,106.98,172718200
2021-11-04,107.04,107.41,106.27,107.38,105802400
2021-11-05,107.39,108.24,106.58,108.2,169635600
2021-11-08,108.2,109.35,108.07,109.03,126195500
2021-11-09,109.03,109.43,108.6,109.18,131436100
2021-11-10,109.18,109.71,108.7,109.66,117307200
2021-11-11,109.66,110.14,108.45,109.21,140659400
2021-11-12,109.26,110.68,108.98,110.66,199360300
2021-11-15,110.69,111.94,110.29,111.74,164649700
2021-11-16,111.46,112.16,110.53,111.48,126670300
2021-11-17,111.49,112.22,111.16,112.21,119017400
2021-11-18,112.2,113.52,111.96,113.52,146822900
2021-11-19,113.52,115.03,111.31,113.24,321118900
2021-11-22,113.21,114.52,111.52,111.96,150392600
2021-11-23,111.97,113.08,110.82,113.03,88260600
2021-11-24,113.04,114.64,112.9,114.64,100281200
2021-11-25,114.65,115.12,113.82,114.61,89556300
2021-11-26,114.61,115.27,113.46,114.34,205714300
2021-11-29,114.24,114.34,112.35,114.06,106094500
2021-11-30,114.09,115.36,113.62,114.1,121506600
2021-12-01,114.2,114.62,113.66,114.58,97692000
2021-12-02,114.63,115.23,114.37,114.55,102556800
2021-12-03,114.55,115.35,111.87,112.11,191706300
2021-12-06,112.12,112.4,108.21,109.19,99021500
2021-12-07,109.2,110.85,108.97,110.85,77599100
2021-12-08,110.85,111.47,110.59,111.29,61179000
2021-12-09,111.29,111.92,110.6,111.91,65215100
2021-12-10,111.92,112.53,111.17,111.81,191736300
2021-12-13,111.83,112.38,111.73,112.3,76665100
2021-12-14,112.3,112.61,111.68,112.09,84977300
2021-12-15,112.08,112.3,111.42,111.72,71933000
2021-12-16,111.71,111.86,111.36,111.73,66043500
2021-12-17,111.75,111.91,111.5,111.6,187395600
2021-12-20,111.59,111.93,110.68,111.02,81689600
2021-12-21,111.09,111.39,110.61,111.37,73051000
2021-12-22,111.48,111.68,110.65,110.93,97411000
2021-12-23,110.93,111.34,108.81,109.53,128559500
2021-12-24,109.53,110.2,109.25,110.2,145280800
2021-12-27,110.2,111.06,109.98,110.37,83625200
2021-12-28,110.37,111.04,109.94,110.44,107095700
2021-12-29,110.46,111.11,110.33,110.76,82827600
2021-12-30,110.78,111.93,110.67,111.56,87213100
2021-12-31,111.55,112.68,111.55,112.68,172016500
2022-01-04,112.66,113.75,112.66,113.72,113449800
2022-01-05,113.71,114.29,113.6,114.26,118091500
2022-01-06,114.27,114.73,113.96,114.39,116466500
2022-01-07,114.39,115.68,114.39,115.6,174076600
2022-01-10,115.71,115.98,114.27,114.3,143939000
2022-01-11,114.22,115.03,114.07,114.54,100284700
2022-01-12,114.54,114.73,112.52,114.19,112840400
2022-01-13,114.21,114.67,112.29,112.67,87053800
2022-01-14,112.77,112.79,110.93,112.22,150552700
2022-01-17,112.22,112.48,108.99,109.36,95969000
2022-01-18,109.37,109.45,106.91,107.47,73034200
2022-01-19,107.48,108.42,107.15,107.84,55597100
2022-01-20,107.85,109.71,107.84,109.67,57088000
2022-01-21,109.67,110.44,109.5,109.68,132530200
2022-01-24,109.67,109.93,106.55,106.71,56862600
