time,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02,4567900.0,202200.0,3162931.0,614300.0,5742600.0,3172800.0,427800.0,946400.0,12600700.0,14961200.0,2570836.0,12444481.0,2326400.0,3969400.0,546600.0,359447.0,6489598.0,1644600.0,8938200.0,5957100.0,7834500.0,5149600.0,1631368.0,3009900.0,6755900.0,1340500.0,746800.0,1339894.0,8363400.0,6915200.0
2025-01-03,5017300.0,184100.0,3701524.0,1174600.0,10284500.0,4336100.0,460500.0,1619700.0,7212300.0,13200100.0,4898969.0,11046882.0,2679200.0,6604400.0,786900.0,367540.0,11360771.0,1760500.0,16065900.0,8642600.0,17426900.0,9674200.0,1403040.0,4269100.0,7458700.0,1729100.0,743700.0,1779619.0,10601500.0,2701100.0
2025-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-06,12052700.0,168500.0,4820800.0,1085100.0,6045300.0,3467100.0,673300.0,2127100.0,6407500.0,15250500.0,2192306.0,14565302.0,5156900.0,5409900.0,671000.0,942417.0,9699372.0,1709400.0,9985000.0,9584000.0,8132700.0,7769800.0,1938268.0,3321300.0,7984400.0,1625900.0,663900.0,2108984.0,6917300.0,4480900.0
2025-01-07,5022100.0,1282500.0,10448400.0,712500.0,6267400.0,3453300.0,683200.0,3865500.0,8626500.0,14399600.0,1885377.0,11823684.0,5735600.0,5532900.0,859500.0,403696.0,7887043.0,3200600.0,18563600.0,7377300.0,7615500.0,5751500.0,1253566.0,2849700.0,7023600.0,1965000.0,615600.0,2811099.0,6745900.0,7224500.0
2025-01-08,4088100.0,362400.0,3125200.0,539900.0,3664700.0,3879900.0,521700.0,2445900.0,18480600.0,12957600.0,905741.0,6544011.0,2812900.0,3068200.0,914900.0,496812.0,3783055.0,2124100.0,9134400.0,6074100.0,11947100.0,4606600.0,1054219.0,2438700.0,4983100.0,925800.0,487900.0,2057556.0,4829800.0,3265700.0
2025-01-09,3839200.0,292500.0,3599100.0,435700.0,4056700.0,1714400.0,369400.0,1108600.0,18307900.0,9236900.0,1025854.0,4376913.0,1886700.0,1738300.0,1723700.0,411400.0,6106373.0,1946700.0,8907600.0,5593400.0,4709000.0,4448700.0,739048.0,4211400.0,4807900.0,1187900.0,439600.0,1500000.0,3978900.0,3344000.0
2025-01-10,4710900.0,446700.0,3114500.0,905500.0,7501000.0,2524700.0,422600.0,1211900.0,16004300.0,14273600.0,1885900.0,8697452.0,2905200.0,3594100.0,715700.0,475600.0,10958092.0,2155900.0,21372700.0,15560200.0,6232100.0,8367400.0,1113334.0,2320000.0,10223500.0,1104600.0,470300.0,1189800.0,6522500.0,8897000.0
2025-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-13,4625500.0,226000.0,2461400.0,332800.0,9377500.0,3488800.0,542400.0,947000.0,14703300.0,13576000.0,2608200.0,7881659.0,3672000.0,3791900.0,988600.0,462200.0,10600838.0,2534200.0,10836600.0,8382600.0,7939900.0,6936800.0,938736.0,3978900.0,5688700.0,1680700.0,519700.0,1101700.0,8588900.0,4774200.0
2025-01-14,5059900.0,294400.0,957600.0,693200.0,3716700.0,2897200.0,397300.0,901200.0,12557900.0,7660700.0,1098100.0,5746837.0,3586600.0,2917600.0,1717100.0,329200.0,9055809.0,1885900.0,8104900.0,4412700.0,4180100.0,3547500.0,678628.0,5407600.0,3487800.0,2326300.0,491200.0,1147600.0,11010000.0,6583700.0
2025-01-15,7425100.0,182600.0,1485800.0,770900.0,4980700.0,2840900.0,395000.0,680400.0,7970900.0,11221600.0,1015700.0,4732416.0,4159100.0,3242300.0,1316400.0,331800.0,5032681.0,3355300.0,9867500.0,6977700.0,6720200.0,5695500.0,446062.0,2707200.0,6065800.0,874200.0,476400.0,1216400.0,5618700.0,8227500.0
2025-01-16,5005500.0,243000.0,1628500.0,447200.0,6641100.0,3568000.0,493400.0,730300.0,11703600.0,11206800.0,1235200.0,7336121.0,2458700.0,3794300.0,1053800.0,572400.0,6943881.0,2524600.0,18541100.0,9548300.0,8074100.0,6277100.0,2461599.0,5138800.0,5915600.0,1999800.0,727300.0,1684500.0,9492000.0,6720300.0
2025-01-17,2378900.0,133900.0,1572900.0,732800.0,3948300.0,3537000.0,321700.0,1314400.0,13331000.0,13950100.0,1839700.0,4488697.0,1689700.0,2697800.0,771900.0,637800.0,6911108.0,2076800.0,7043000.0,5715900.0,10016400.0,4337800.0,1124326.0,4153100.0,5072400.0,1173800.0,523200.0,889400.0,4423700.0,4432800.0
2025-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-20,4004400.0,157100.0,2854300.0,443100.0,4400000.0,2217700.0,662000.0,1012900.0,20689500.0,9654200.0,1248700.0,8238800.0,1814200.0,2216200.0,402200.0,200400.0,5470853.0,1936100.0,6981800.0,6359200.0,5183100.0,6756100.0,1763550.0,2996900.0,9721800.0,646200.0,421100.0,1633600.0,6430800.0,6900600.0
2025-01-21,4342600.0,237700.0,2139600.0,987200.0,5502600.0,2480300.0,349300.0,1030100.0,13007200.0,10421500.0,2017400.0,6770200.0,2258500.0,3419600.0,873000.0,257900.0,9736173.0,2690900.0,8023600.0,5396100.0,8127000.0,5404500.0,1266355.0,4494600.0,5162700.0,1313500.0,480800.0,1403900.0,11084100.0,3529400.0
2025-01-22,2787900.0,237800.0,2020900.0,499500.0,4497700.0,2785600.0,313300.0,1362800.0,19175000.0,10280000.0,6970600.0,5961800.0,2338800.0,3103000.0,873000.0,201200.0,7150836.0,1963400.0,9555200.0,7602200.0,7455200.0,5141700.0,979719.0,3640500.0,6919300.0,1135200.0,474500.0,1760900.0,10799900.0,3206000.0
2025-01-23,8896800.0,177600.0,2925500.0,563800.0,7583800.0,7057800.0,317100.0,1461800.0,13211500.0,15792000.0,5486300.0,13735100.0,3685200.0,5657500.0,505800.0,235100.0,9941038.0,2134900.0,18477200.0,10155400.0,21069200.0,6159900.0,1686458.0,4632800.0,11908500.0,1420100.0,569800.0,1781300.0,26477400.0,4626700.0
2025-01-24,4898600.0,281400.0,2333900.0,389600.0,5047600.0,3655700.0,432300.0,1613200.0,11218800.0,10401300.0,14663700.0,9798300.0,6680300.0,6757300.0,570100.0,302900.0,8915089.0,2277800.0,9711000.0,4818200.0,10331500.0,8382700.0,945437.0,4838500.0,8968000.0,1387900.0,612100.0,1576400.0,11206200.0,5325000.0
2025-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,4767900.0,288700.0,3550500.0,390000.0,8325900.0,12747700.0,463200.0,2989200.0,7463100.0,16971700.0,4007000.0,9087900.0,4360300.0,5157500.0,540700.0,598200.0,18132912.0,2092500.0,12857000.0,9000500.0,10885100.0,8872100.0,1436966.0,4738800.0,9829300.0,1575100.0,505200.0,7279900.0,9498400.0,6103500.0
2025-02-04,4903600.0,258800.0,4270900.0,382600.0,14538400.0,5467700.0,398400.0,1364800.0,7138100.0,17358200.0,2681400.0,11057300.0,3948000.0,3638100.0,946300.0,438000.0,13525191.0,1935400.0,15668800.0,12650000.0,12471500.0,10936200.0,855942.0,6222400.0,5988800.0,1440900.0,543900.0,7125000.0,11820000.0,4430300.0
2025-02-05,7492100.0,347200.0,2370300.0,415400.0,6686000.0,5204100.0,652400.0,1266300.0,6231800.0,14466500.0,5870000.0,7229500.0,4852700.0,2780100.0,623200.0,269800.0,11060633.0,1994200.0,9632200.0,5279300.0,9430900.0,8947000.0,1346904.0,2719200.0,3887800.0,1059300.0,535700.0,3198100.0,12836500.0,13551200.0
2025-02-06,5593800.0,335500.0,3976100.0,407500.0,6527700.0,3426600.0,539300.0,1349500.0,12839500.0,13535000.0,3449500.0,10756200.0,2799000.0,4148800.0,601300.0,352600.0,11602481.0,2183600.0,9261600.0,8268500.0,37579600.0,8814900.0,1352924.0,2817600.0,3973800.0,1314600.0,415300.0,3024800.0,9985800.0,3805000.0
2025-02-07,9875600.0,303700.0,8054000.0,1239500.0,14973700.0,3865900.0,818200.0,2297000.0,8903300.0,12547400.0,2457100.0,14192900.0,2265600.0,6955900.0,734700.0,768400.0,13527522.0,2242800.0,7845200.0,11948300.0,26585000.0,10057900.0,2262521.0,3013800.0,6636000.0,1394900.0,506800.0,2552300.0,8925500.0,6185200.0
2025-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-10,14032400.0,410500.0,4596700.0,968500.0,9535800.0,7749600.0,732900.0,1699500.0,8572100.0,61096500.0,2445900.0,19336200.0,6909800.0,5927400.0,2002500.0,645100.0,14524814.0,2478900.0,15857200.0,21128100.0,22152900.0,17700200.0,2299299.0,5850900.0,11654400.0,1534300.0,466100.0,2592100.0,13500000.0,5381200.0
2025-02-11,5420500.0,233900.0,2873800.0,775700.0,7621400.0,5361400.0,671300.0,1079300.0,9757100.0,28896000.0,2458800.0,7739300.0,2435600.0,5986000.0,2096000.0,747000.0,29843561.0,2694000.0,12930400.0,5513100.0,15667000.0,42514000.0,1040604.0,5898800.0,4937200.0,1436000.0,642800.0,3433800.0,20352000.0,6501700.0
2025-02-12,6789000.0,213900.0,4336000.0,1456500.0,4835000.0,1887400.0,344200.0,958300.0,8276900.0,13651300.0,2734300.0,7185700.0,2088500.0,4848400.0,1136400.0,90500.0,7496651.0,2281200.0,6964800.0,8553900.0,11524500.0,7638400.0,1057688.0,3808700.0,6346400.0,940900.0,458700.0,2756600.0,7800900.0,2712700.0
2025-02-13,5749900.0,164600.0,2430100.0,755200.0,6945200.0,2850800.0,650700.0,2968500.0,6936600.0,9499100.0,2520700.0,7458100.0,1824000.0,11353700.0,2400000.0,274800.0,12122791.0,1660800.0,6768300.0,4741600.0,11953600.0,7949000.0,863094.0,4922700.0,6620600.0,1052900.0,445400.0,2576800.0,8322600.0,4323500.0
2025-02-14,8139200.0,228600.0,4557800.0,1080700.0,5515600.0,3251700.0,1147200.0,5564300.0,8445600.0,18580600.0,2767900.0,8160100.0,2983400.0,11169000.0,2154600.0,668700.0,19447069.0,2370900.0,16151100.0,8007000.0,10239600.0,9816600.0,948437.0,4245600.0,5230800.0,996500.0,511200.0,6401800.0,11535000.0,5337400.0
2025-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-17,5734800.0,279800.0,2273100.0,804200.0,5951900.0,2466300.0,762900.0,4781800.0,9434400.0,14369400.0,1586800.0,8679000.0,5693000.0,5933200.0,2503600.0,1115900.0,29571759.0,2083400.0,18463600.0,6088300.0,10972700.0,8521000.0,788528.0,4038700.0,4421300.0,851700.0,512400.0,3612400.0,11944500.0,6732800.0
2025-02-18,5157400.0,157200.0,3320100.0,2241900.0,6539300.0,1664400.0,634400.0,2969100.0,8806800.0,24939500.0,3459500.0,10082500.0,2602400.0,4497600.0,1697200.0,489700.0,14563216.0,1975300.0,9839100.0,8042000.0,10757000.0,9227100.0,1067903.0,3087100.0,6055800.0,1200000.0,480300.0,2436800.0,18113100.0,10881800.0
2025-02-19,5028300.0,494200.0,5452400.0,429100.0,6136000.0,3029800.0,1389800.0,6110400.0,7816600.0,13653000.0,3508600.0,9166500.0,3261800.0,7547500.0,2234800.0,871100.0,12381717.0,1772200.0,15517000.0,7478000.0,12938100.0,8589200.0,1510842.0,2932700.0,8313900.0,1574300.0,544900.0,3072700.0,9257700.0,11283100.0
2025-02-20,5709400.0,485700.0,3398400.0,1048400.0,5265200.0,3385400.0,601500.0,6240800.0,10818400.0,11910400.0,3887500.0,10831800.0,2935400.0,6194500.0,1277000.0,580300.0,16510749.0,2215100.0,13806600.0,7041600.0,21179500.0,17107500.0,1638352.0,11106700.0,6876300.0,2936300.0,610300.0,2627900.0,18762900.0,10812700.0
2025-02-21,12719300.0,1248300.0,2988800.0,910500.0,7710600.0,5312600.0,767500.0,3890300.0,11653000.0,11063800.0,1524600.0,20513900.0,2315500.0,10123600.0,1857100.0,751900.0,23026866.0,1843000.0,11577200.0,8170200.0,8800600.0,9998800.0,2515484.0,3893300.0,7675800.0,1332100.0,501600.0,4717200.0,42288600.0,8867700.0
2025-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-24,6396900.0,506700.0,4168600.0,901200.0,6764800.0,7497900.0,1066000.0,3295100.0,13634400.0,73891100.0,4039400.0,13460200.0,3245600.0,6243200.0,1506700.0,713800.0,22499653.0,2045600.0,25063000.0,7261100.0,11762200.0,12868200.0,1957924.0,4771900.0,17450900.0,1540100.0,630800.0,11512800.0,22721400.0,7296500.0
2025-02-25,6475900.0,699600.0,4348800.0,529700.0,5728900.0,6810400.0,809600.0,2746800.0,12021400.0,31575300.0,3525600.0,37696200.0,5119200.0,7929200.0,1837800.0,484400.0,30139442.0,1774600.0,28069100.0,6148600.0,14496400.0,15150600.0,1928951.0,5566600.0,12544600.0,1793300.0,590700.0,3884200.0,14015500.0,5837200.0
2025-02-26,5056300.0,391900.0,3020100.0,372300.0,9430900.0,3323400.0,519300.0,4286200.0,7301400.0,31819600.0,2228700.0,8376800.0,2082800.0,4977600.0,1081700.0,647800.0,28400819.0,1780700.0,25212900.0,15149500.0,9946900.0,12927200.0,771099.0,4187200.0,8022900.0,1364900.0,476000.0,3636600.0,11212100.0,5280100.0
2025-02-27,5656800.0,469400.0,2552300.0,1158500.0,6079700.0,3421700.0,809600.0,3126500.0,8369500.0,51120800.0,2381500.0,12766600.0,4565500.0,3222900.0,1384900.0,457200.0,19455654.0,1773800.0,17996300.0,12864400.0,12505900.0,18061000.0,5035025.0,6360000.0,7516800.0,1441600.0,512100.0,3520600.0,9546600.0,8005700.0
2025-02-28,5469900.0,420300.0,3051600.0,767400.0,5529300.0,4694400.0,787600.0,6457800.0,10152100.0,24214400.0,2994600.0,11052800.0,3925400.0,5283200.0,1736700.0,928900.0,16593570.0,2261100.0,41396500.0,5601900.0,12220900.0,20436100.0,2073877.0,8394500.0,12878600.0,2771000.0,550100.0,4175600.0,9236600.0,11416300.0
