exchange,industry,company_type,no_shareholders,foreign_percent,outstanding_share,issue_share,established_year,no_employees,stock_rating,delta_in_week,delta_in_month,delta_in_year,short_name,website,industry_id,industry_id_v2
HOSE,Công nghệ Thông tin,CT,121463,0.436,1471.1,1471.1,2002,48878,2.4,-0.076,-0.17,0.22,FPT Corp,https://www.fpt.com.vn,310,9537
