exchange,industry,company_type,no_shareholders,foreign_percent,outstanding_share,issue_share,established_year,no_employees,stock_rating,delta_in_week,delta_in_month,delta_in_year,short_name,website,industry_id,industry_id_v2
HOSE,Dịch vụ tài chính,CK,74489,0.386,1961.9,1963.9,1999,1553,2.5,0.002,0.019,-0.137,Chứng khoán SSI,https://www.ssi.com.vn,300,8777
