exchange,industry,company_type,no_shareholders,foreign_percent,outstanding_share,issue_share,established_year,no_employees,stock_rating,delta_in_week,delta_in_month,delta_in_year,short_name,website,industry_id,industry_id_v2
HOSE,Thực phẩm và đồ uống,CT,13111,0.254,1438.4,1438.4,2004,34816,1.8,0.004,-0.005,-0.186,Tập đoàn Masan,https://www.masangroup.com,218,3577
