time,high,low
2023-01-01,,
2023-01-02,,
2023-01-03,28.1,26.35
2023-01-04,28.75,28.1
2023-01-05,29.2,28.0
2023-01-06,29.6,28.35
2023-01-07,,
2023-01-08,,
2023-01-09,29.6,29.0
2023-01-10,29.4,28.45
2023-01-11,29.5,28.5
2023-01-12,28.9,28.0
2023-01-13,29.0,28.25
2023-01-14,,
2023-01-15,,
2023-01-16,28.8,27.95
2023-01-17,29.85,27.95
2023-01-18,29.8,29.0
2023-01-19,30.3,29.0
2023-01-20,,
2023-01-21,,
2023-01-22,,
2023-01-23,,
2023-01-24,,
2023-01-25,,
2023-01-26,,
2023-01-27,30.5,29.7
2023-01-28,,
2023-01-29,,
2023-01-30,30.2,29.3
2023-01-31,30.15,29.25
2023-02-01,29.7,28.0
2023-02-02,28.95,28.05
2023-02-03,29.2,28.6
2023-02-04,,
2023-02-05,,
2023-02-06,29.5,28.3
2023-02-07,29.5,28.55
2023-02-08,28.95,28.45
2023-02-09,28.95,28.15
2023-02-10,28.4,27.8
2023-02-11,,
2023-02-12,,
2023-02-13,28.5,27.55
2023-02-14,28.5,27.4
2023-02-15,28.4,27.6
2023-02-16,28.45,27.7
2023-02-17,28.65,28.0
2023-02-18,,
2023-02-19,,
2023-02-20,29.35,28.15
2023-02-21,29.8,29.15
2023-02-22,29.35,28.1
2023-02-23,28.4,26.5
2023-02-24,26.9,26.3
2023-02-25,,
2023-02-26,,
2023-02-27,26.6,25.55
2023-02-28,27.55,26.1
2023-03-01,27.45,26.2
2023-03-02,27.0,26.2
2023-03-03,26.5,25.7
2023-03-04,,
2023-03-05,,
2023-03-06,27.1,26.15
2023-03-07,27.0,26.4
2023-03-08,27.25,26.4
2023-03-09,27.45,26.95
2023-03-10,28.05,26.9
2023-03-11,,
2023-03-12,,
2023-03-13,29.4,27.85
2023-03-14,29.05,28.25
2023-03-15,29.4,28.2
2023-03-16,29.05,28.45
2023-03-17,29.7,28.95
2023-03-18,,
2023-03-19,,
2023-03-20,29.5,28.05
2023-03-21,29.5,28.15
2023-03-22,29.8,28.85
2023-03-23,29.45,29.0
2023-03-24,29.45,29.2
2023-03-25,,
2023-03-26,,
2023-03-27,29.45,28.65
2023-03-28,29.65,29.05
2023-03-29,29.25,28.75
2023-03-30,31.25,29.3
2023-03-31,31.0,29.55
2023-04-01,,
2023-04-02,,
2023-04-03,30.2,29.5
2023-04-04,29.6,29.05
2023-04-05,29.55,29.2
2023-04-06,29.55,29.3
2023-04-07,29.55,28.5
2023-04-08,,
2023-04-09,,
2023-04-10,29.3,28.9
2023-04-11,29.15,28.85
2023-04-12,29.05,28.5
2023-04-13,29.05,28.2
2023-04-14,28.8,28.45
2023-04-15,,
2023-04-16,,
2023-04-17,29.0,27.9
2023-04-18,28.6,28.25
2023-04-19,28.85,27.8
2023-04-20,28.35,27.95
2023-04-21,28.3,27.6
2023-04-22,,
2023-04-23,,
2023-04-24,28.9,28.0
2023-04-25,28.3,27.4
2023-04-26,27.8,26.85
2023-04-27,27.45,27.0
2023-04-28,27.7,27.1
2023-04-29,,
2023-04-30,,
2023-05-01,,
2023-05-02,,
2023-05-03,,
2023-05-04,27.75,27.2
2023-05-05,27.55,27.1
2023-05-06,,
2023-05-07,,
2023-05-08,27.45,27.15
2023-05-09,27.65,27.35
2023-05-10,27.8,27.45
2023-05-11,28.15,27.85
2023-05-12,28.3,27.75
2023-05-13,,
2023-05-14,,
2023-05-15,28.65,28.3
2023-05-16,28.4,28.0
2023-05-17,28.35,27.9
2023-05-18,28.3,27.6
2023-05-19,28.3,27.7
2023-05-20,,
2023-05-21,,
2023-05-22,28.15,27.85
2023-05-23,28.1,27.65
2023-05-24,27.95,27.5
2023-05-25,27.75,27.5
2023-05-26,27.8,27.6
2023-05-27,,
2023-05-28,,
2023-05-29,27.85,27.7
2023-05-30,27.9,27.65
2023-05-31,27.8,27.1
2023-06-01,27.35,26.75
2023-06-02,27.35,26.9
2023-06-03,,
2023-06-04,,
2023-06-05,27.45,27.1
2023-06-06,27.35,27.1
2023-06-07,27.45,27.2
2023-06-08,27.4,26.9
2023-06-09,27.05,26.6
2023-06-10,,
2023-06-11,,
2023-06-12,26.9,26.45
2023-06-13,27.15,26.7
2023-06-14,27.4,27.15
2023-06-15,27.3,26.85
2023-06-16,27.05,26.5
2023-06-17,,
2023-06-18,,
2023-06-19,26.85,26.55
2023-06-20,26.75,26.55
2023-06-21,26.85,26.65
2023-06-22,27.05,26.8
2023-06-23,27.1,26.85
2023-06-24,,
2023-06-25,,
2023-06-26,27.0,26.5
2023-06-27,27.55,26.75
2023-06-28,27.65,27.15
2023-06-29,27.6,27.0
2023-06-30,27.2,26.8
2023-07-01,,
2023-07-02,,
2023-07-03,27.2,26.85
2023-07-04,27.2,26.95
2023-07-05,27.7,27.1
2023-07-06,27.6,26.9
2023-07-07,27.05,26.8
2023-07-08,,
2023-07-09,,
2023-07-10,27.2,26.85
2023-07-11,27.65,27.0
2023-07-12,28.3,27.45
2023-07-13,28.35,28.05
2023-07-14,28.3,27.6
2023-07-15,,
2023-07-16,,
2023-07-17,28.75,28.0
2023-07-18,28.65,28.3
2023-07-19,28.35,27.85
2023-07-20,28.1,27.7
2023-07-21,28.4,27.95
2023-07-22,,
2023-07-23,,
2023-07-24,28.65,28.25
2023-07-25,29.35,28.15
2023-07-26,29.15,28.75
2023-07-27,28.95,28.3
2023-07-28,29.1,28.55
2023-07-29,,
2023-07-30,,
2023-07-31,29.9,29.3
2023-08-01,30.3,29.1
2023-08-02,29.2,28.8
2023-08-03,29.2,28.35
2023-08-04,29.1,28.5
2023-08-05,,
2023-08-06,,
2023-08-07,29.6,28.8
2023-08-08,31.45,29.7
2023-08-09,31.3,30.7
2023-08-10,30.95,29.95
2023-08-11,30.75,29.55
2023-08-12,,
2023-08-13,,
2023-08-14,30.7,30.2
2023-08-15,31.75,29.9
2023-08-16,32.0,31.3
2023-08-17,31.4,30.6
2023-08-18,30.5,28.6
2023-08-19,,
2023-08-20,,
2023-08-21,29.85,28.65
2023-08-22,29.45,28.1
2023-08-23,29.9,28.7
2023-08-24,29.2,28.7
2023-08-25,29.25,28.7
2023-08-26,,
2023-08-27,,
2023-08-28,29.75,28.85
2023-08-29,29.8,29.2
2023-08-30,29.9,29.3
2023-08-31,30.5,29.7
2023-09-01,,
2023-09-02,,
2023-09-03,,
2023-09-04,,
2023-09-05,30.75,30.1
2023-09-06,30.55,30.0
2023-09-07,30.55,30.2
2023-09-08,30.35,29.6
2023-09-09,,
2023-09-10,,
2023-09-11,29.9,28.7
2023-09-12,29.6,28.8
2023-09-13,29.6,28.9
2023-09-14,29.25,28.6
2023-09-15,29.15,28.4
2023-09-16,,
2023-09-17,,
2023-09-18,28.6,27.6
2023-09-19,28.15,27.35
2023-09-20,28.3,27.5
2023-09-21,28.2,27.85
2023-09-22,27.95,27.1
2023-09-23,,
2023-09-24,,
2023-09-25,27.7,26.6
2023-09-26,27.0,25.8
2023-09-27,26.45,25.5
2023-09-28,26.0,25.15
2023-09-29,27.05,25.6
2023-09-30,,
2023-10-01,,
2023-10-02,27.1,25.95
2023-10-03,26.95,26.2
2023-10-04,27.1,25.9
2023-10-05,27.4,26.7
2023-10-06,27.45,26.75
2023-10-07,,
2023-10-08,,
2023-10-09,27.2,26.85
2023-10-10,27.3,26.95
2023-10-11,27.3,26.9
2023-10-12,27.45,27.05
2023-10-13,27.5,27.0
2023-10-14,,
2023-10-15,,
2023-10-16,27.25,26.7
2023-10-17,27.6,26.55
2023-10-18,27.1,25.9
2023-10-19,27.0,25.8
2023-10-20,27.05,25.85
2023-10-21,,
2023-10-22,,
2023-10-23,26.5,25.95
2023-10-24,26.8,26.0
