time,high,low
2023-01-01,,
2023-01-02,,
2023-01-03,111.7,109.1
2023-01-04,112.5,109.0
2023-01-05,111.0,109.8
2023-01-06,110.2,107.6
2023-01-07,,
2023-01-08,,
2023-01-09,109.3,108.1
2023-01-10,109.5,108.0
2023-01-11,110.5,108.9
2023-01-12,110.6,108.5
2023-01-13,110.1,107.7
2023-01-14,,
2023-01-15,,
2023-01-16,110.0,107.3
2023-01-17,110.6,107.0
2023-01-18,112.3,109.1
2023-01-19,115.0,112.0
2023-01-20,,
2023-01-21,,
2023-01-22,,
2023-01-23,,
2023-01-24,,
2023-01-25,,
2023-01-26,,
2023-01-27,118.0,114.5
2023-01-28,,
2023-01-29,,
2023-01-30,117.1,113.0
2023-01-31,116.3,112.0
2023-02-01,116.0,111.0
2023-02-02,114.9,112.0
2023-02-03,113.4,109.1
2023-02-04,,
2023-02-05,,
2023-02-06,110.5,107.5
2023-02-07,109.6,108.0
2023-02-08,109.5,108.0
2023-02-09,109.0,101.9
2023-02-10,104.0,99.4
2023-02-11,,
2023-02-12,,
2023-02-13,103.1,101.0
2023-02-14,103.1,101.0
2023-02-15,103.0,101.1
2023-02-16,102.8,101.0
2023-02-17,102.9,101.2
2023-02-18,,
2023-02-19,,
2023-02-20,102.8,101.7
2023-02-21,104.0,102.3
2023-02-22,102.4,100.8
2023-02-23,102.2,97.9
2023-02-24,99.7,96.0
2023-02-25,,
2023-02-26,,
2023-02-27,98.9,94.0
2023-02-28,100.0,97.0
2023-03-01,101.5,97.8
2023-03-02,101.6,98.1
2023-03-03,101.7,98.0
2023-03-04,,
2023-03-05,,
2023-03-06,101.8,96.3
2023-03-07,101.2,97.1
2023-03-08,99.0,97.2
2023-03-09,103.0,100.0
2023-03-10,102.8,98.6
2023-03-11,,
2023-03-12,,
2023-03-13,102.2,99.1
2023-03-14,102.5,99.8
2023-03-15,104.9,102.6
2023-03-16,105.6,99.6
2023-03-17,108.9,102.0
2023-03-18,,
2023-03-19,,
2023-03-20,107.8,103.1
2023-03-21,112.9,101.6
2023-03-22,105.3,102.1
2023-03-23,106.0,102.6
2023-03-24,106.2,104.6
2023-03-25,,
2023-03-26,,
2023-03-27,106.5,103.9
2023-03-28,106.7,104.5
2023-03-29,106.4,104.0
2023-03-30,107.5,104.2
2023-03-31,106.6,104.5
2023-04-01,,
2023-04-02,,
2023-04-03,106.0,102.6
2023-04-04,103.4,102.0
2023-04-05,102.9,101.0
2023-04-06,103.4,101.5
2023-04-07,103.0,101.5
2023-04-08,,
2023-04-09,,
2023-04-10,103.0,101.2
2023-04-11,102.3,101.0
2023-04-12,102.0,99.3
2023-04-13,100.0,98.2
2023-04-14,100.1,98.1
2023-04-15,,
2023-04-16,,
2023-04-17,99.7,98.0
2023-04-18,100.1,98.8
2023-04-19,100.1,98.6
2023-04-20,101.7,99.1
2023-04-21,99.8,97.5
2023-04-22,,
2023-04-23,,
2023-04-24,97.5,95.9
2023-04-25,97.6,95.0
2023-04-26,96.9,94.8
2023-04-27,95.9,95.0
2023-04-28,97.0,95.5
2023-04-29,,
2023-04-30,,
2023-05-01,,
2023-05-02,,
2023-05-03,,
2023-05-04,98.0,95.5
2023-05-05,96.8,95.5
2023-05-06,,
2023-05-07,,
2023-05-08,97.1,95.6
2023-05-09,96.3,95.4
2023-05-10,96.8,95.4
2023-05-11,97.0,95.9
2023-05-12,97.2,95.7
2023-05-13,,
2023-05-14,,
2023-05-15,97.7,96.4
2023-05-16,97.5,97.0
2023-05-17,99.1,97.5
2023-05-18,99.5,97.8
2023-05-19,100.0,98.2
2023-05-20,,
2023-05-21,,
2023-05-22,99.4,97.5
2023-05-23,99.7,98.0
2023-05-24,99.0,97.9
2023-05-25,98.7,96.7
2023-05-26,99.0,97.4
2023-05-27,,
2023-05-28,,
2023-05-29,99.5,98.1
2023-05-30,99.8,98.0
2023-05-31,99.4,97.5
2023-06-01,98.6,97.0
2023-06-02,98.9,96.5
2023-06-03,,
2023-06-04,,
2023-06-05,99.0,96.4
2023-06-06,98.0,96.6
2023-06-07,97.9,96.6
2023-06-08,97.9,96.1
2023-06-09,97.4,96.0
2023-06-10,,
2023-06-11,,
2023-06-12,96.7,95.1
2023-06-13,96.9,95.8
2023-06-14,97.5,96.2
2023-06-15,97.7,96.8
2023-06-16,97.6,95.5
2023-06-17,,
2023-06-18,,
2023-06-19,96.4,95.4
2023-06-20,96.1,94.8
2023-06-21,95.8,93.6
2023-06-22,95.0,93.8
2023-06-23,94.7,93.5
2023-06-24,,
2023-06-25,,
2023-06-26,96.0,94.3
2023-06-27,95.6,94.5
2023-06-28,95.5,94.7
2023-06-29,95.2,93.8
2023-06-30,94.6,93.8
2023-07-01,,
2023-07-02,,
2023-07-03,95.0,94.1
2023-07-04,94.7,94.1
2023-07-05,94.6,93.9
2023-07-06,94.4,93.7
2023-07-07,94.4,93.8
2023-07-08,,
2023-07-09,,
2023-07-10,94.3,92.9
2023-07-11,94.3,93.1
2023-07-12,94.0,93.4
2023-07-13,94.9,93.9
2023-07-14,97.9,95.1
2023-07-15,,
2023-07-16,,
2023-07-17,98.8,97.2
2023-07-18,97.4,96.3
2023-07-19,97.0,96.2
2023-07-20,97.8,96.3
2023-07-21,98.0,96.5
2023-07-22,,
2023-07-23,,
2023-07-24,98.3,96.7
2023-07-25,97.1,95.5
2023-07-26,97.0,96.1
2023-07-27,97.1,96.3
2023-07-28,97.8,96.2
2023-07-29,,
2023-07-30,,
2023-07-31,102.0,97.3
2023-08-01,103.3,100.7
2023-08-02,101.4,99.2
2023-08-03,102.7,99.8
2023-08-04,102.0,99.9
2023-08-05,,
2023-08-06,,
2023-08-07,101.9,100.0
2023-08-08,103.4,100.7
2023-08-09,103.5,101.5
2023-08-10,102.8,100.6
2023-08-11,101.3,99.9
2023-08-12,,
2023-08-13,,
2023-08-14,101.5,99.6
2023-08-15,101.9,99.5
2023-08-16,102.0,100.2
2023-08-17,101.3,99.5
2023-08-18,100.1,96.0
2023-08-19,,
2023-08-20,,
2023-08-21,98.5,96.0
2023-08-22,98.9,96.0
2023-08-23,98.5,96.0
2023-08-24,98.2,96.3
2023-08-25,97.7,96.4
2023-08-26,,
2023-08-27,,
2023-08-28,98.5,96.8
2023-08-29,98.3,96.5
2023-08-30,98.0,96.4
2023-08-31,98.0,96.1
2023-09-01,,
2023-09-02,,
2023-09-03,,
2023-09-04,,
2023-09-05,100.6,97.4
2023-09-06,101.8,99.5
2023-09-07,101.9,100.2
2023-09-08,101.8,100.3
2023-09-09,,
2023-09-10,,
2023-09-11,101.8,99.0
2023-09-12,101.9,99.2
2023-09-13,101.9,99.0
2023-09-14,100.0,97.0
2023-09-15,100.2,98.7
2023-09-16,,
2023-09-17,,
2023-09-18,99.6,98.0
2023-09-19,99.4,97.8
2023-09-20,99.6,98.4
2023-09-21,99.5,98.2
2023-09-22,98.5,96.5
2023-09-23,,
2023-09-24,,
2023-09-25,98.5,96.1
2023-09-26,99.0,96.9
2023-09-27,99.7,97.8
2023-09-28,99.5,95.9
2023-09-29,99.7,98.5
2023-09-30,,
2023-10-01,,
2023-10-02,99.4,97.2
2023-10-03,98.3,96.0
2023-10-04,98.0,96.3
2023-10-05,97.5,95.5
2023-10-06,97.0,94.0
2023-10-07,,
2023-10-08,,
2023-10-09,97.4,95.6
2023-10-10,97.5,96.0
2023-10-11,97.6,96.5
2023-10-12,98.0,96.9
2023-10-13,104.5,96.6
2023-10-14,,
2023-10-15,,
2023-10-16,103.9,101.2
2023-10-17,103.0,101.8
2023-10-18,105.0,102.2
2023-10-19,105.5,104.0
2023-10-20,105.3,103.6
2023-10-21,,
2023-10-22,,
2023-10-23,105.3,99.9
2023-10-24,103.8,101.9
