time,high,low
2023-01-01,,
2023-01-02,,
2023-01-03,11.5,11.05
2023-01-04,11.73,11.36
2023-01-05,11.97,11.47
2023-01-06,12.13,11.71
2023-01-07,,
2023-01-08,,
2023-01-09,12.05,11.71
2023-01-10,11.97,11.71
2023-01-11,11.99,11.73
2023-01-12,11.86,11.68
2023-01-13,11.84,11.65
2023-01-14,,
2023-01-15,,
2023-01-16,11.81,11.55
2023-01-17,12.07,11.6
2023-01-18,12.49,12.1
2023-01-19,12.68,12.2
2023-01-20,,
2023-01-21,,
2023-01-22,,
2023-01-23,,
2023-01-24,,
2023-01-25,,
2023-01-26,,
2023-01-27,13.02,12.6
2023-01-28,,
2023-01-29,,
2023-01-30,12.86,12.49
2023-01-31,13.12,12.31
2023-02-01,13.33,12.23
2023-02-02,12.65,12.34
2023-02-03,12.6,12.36
2023-02-04,,
2023-02-05,,
2023-02-06,12.7,12.47
2023-02-07,13.1,12.62
2023-02-08,13.07,12.81
2023-02-09,13.2,12.73
2023-02-10,12.86,12.36
2023-02-11,,
2023-02-12,,
2023-02-13,12.44,11.94
2023-02-14,12.39,12.23
2023-02-15,12.78,12.31
2023-02-16,12.6,12.41
2023-02-17,12.65,12.44
2023-02-18,,
2023-02-19,,
2023-02-20,12.91,12.49
2023-02-21,13.18,12.76
2023-02-22,12.91,12.36
2023-02-23,12.6,12.23
2023-02-24,12.7,12.34
2023-02-25,,
2023-02-26,,
2023-02-27,12.39,12.1
2023-02-28,12.39,12.23
2023-03-01,12.65,12.13
2023-03-02,12.7,12.49
2023-03-03,12.62,12.28
2023-03-04,,
2023-03-05,,
2023-03-06,12.57,12.31
2023-03-07,12.49,12.28
2023-03-08,12.6,12.23
2023-03-09,12.89,12.55
2023-03-10,12.83,12.55
2023-03-11,,
2023-03-12,,
2023-03-13,12.91,12.41
2023-03-14,12.83,12.52
2023-03-15,13.18,12.76
2023-03-16,13.07,12.78
2023-03-17,13.39,12.94
2023-03-18,,
2023-03-19,,
2023-03-20,13.28,12.58
2023-03-21,12.79,12.49
2023-03-22,12.9,12.64
2023-03-23,12.9,12.64
2023-03-24,12.93,12.76
2023-03-25,,
2023-03-26,,
2023-03-27,12.96,12.76
2023-03-28,12.93,12.73
2023-03-29,12.81,12.67
2023-03-30,12.93,12.76
2023-03-31,12.99,12.87
2023-04-01,,
2023-04-02,,
2023-04-03,13.28,12.96
2023-04-04,13.34,13.08
2023-04-05,13.25,12.99
2023-04-06,13.6,13.16
2023-04-07,13.57,13.31
2023-04-08,,
2023-04-09,,
2023-04-10,13.69,13.28
2023-04-11,13.54,13.19
2023-04-12,13.57,13.34
2023-04-13,13.63,13.46
2023-04-14,13.86,13.51
2023-04-15,,
2023-04-16,,
2023-04-17,13.51,13.28
2023-04-18,13.57,13.16
2023-04-19,13.4,13.02
2023-04-20,13.16,12.96
2023-04-21,13.43,13.05
2023-04-22,,
2023-04-23,,
2023-04-24,13.43,13.11
2023-04-25,13.34,13.16
2023-04-26,13.48,13.11
2023-04-27,13.54,13.37
2023-04-28,13.86,13.4
2023-04-29,,
2023-04-30,,
2023-05-01,,
2023-05-02,,
2023-05-03,,
2023-05-04,13.86,13.66
2023-05-05,13.8,13.43
2023-05-06,,
2023-05-07,,
2023-05-08,13.72,13.43
2023-05-09,13.8,13.54
2023-05-10,13.92,13.57
2023-05-11,13.89,13.63
2023-05-12,13.78,13.6
2023-05-13,,
2023-05-14,,
2023-05-15,14.1,13.69
2023-05-16,13.95,13.75
2023-05-17,13.95,13.54
2023-05-18,13.8,13.57
2023-05-19,13.75,13.51
2023-05-20,,
2023-05-21,,
2023-05-22,13.98,13.69
2023-05-23,14.04,13.8
2023-05-24,13.95,13.69
2023-05-25,13.8,13.57
2023-05-26,13.8,13.63
2023-05-27,,
2023-05-28,,
2023-05-29,14.24,13.8
2023-05-30,14.3,13.92
2023-05-31,14.68,14.13
2023-06-01,15.23,14.56
2023-06-02,15.64,15.0
2023-06-03,,
2023-06-04,,
2023-06-05,16.02,15.14
2023-06-06,15.35,14.88
2023-06-07,15.35,15.0
2023-06-08,15.35,14.91
2023-06-09,15.41,15.0
2023-06-10,,
2023-06-11,,
2023-06-12,15.2,14.8
2023-06-13,15.0,14.72
2023-06-14,14.96,14.72
2023-06-15,14.76,14.63
2023-06-16,14.92,14.72
2023-06-17,,
2023-06-18,,
2023-06-19,14.84,14.68
2023-06-20,14.88,14.72
2023-06-21,14.92,14.8
2023-06-22,15.2,14.92
2023-06-23,15.12,14.88
2023-06-24,,
2023-06-25,,
2023-06-26,15.12,14.8
2023-06-27,15.0,14.8
2023-06-28,14.96,14.84
2023-06-29,15.0,14.68
2023-06-30,14.72,14.59
2023-07-01,,
2023-07-02,,
2023-07-03,14.8,14.63
2023-07-04,14.8,14.68
2023-07-05,14.8,14.68
2023-07-06,14.76,14.59
2023-07-07,14.76,14.55
2023-07-08,,
2023-07-09,,
2023-07-10,14.8,14.59
2023-07-11,15.08,14.76
2023-07-12,14.92,14.72
2023-07-13,14.84,14.68
2023-07-14,14.84,14.63
2023-07-15,,
2023-07-16,,
2023-07-17,14.8,14.68
2023-07-18,15.36,14.76
2023-07-19,15.49,15.12
2023-07-20,15.24,14.92
2023-07-21,15.36,15.08
2023-07-22,,
2023-07-23,,
2023-07-24,15.24,14.96
2023-07-25,15.61,15.08
2023-07-26,15.41,15.16
2023-07-27,15.28,14.92
2023-07-28,15.24,14.96
2023-07-29,,
2023-07-30,,
2023-07-31,15.28,15.08
2023-08-01,15.61,15.2
2023-08-02,15.41,15.16
2023-08-03,15.41,14.92
2023-08-04,15.41,14.96
2023-08-05,,
2023-08-06,,
2023-08-07,15.77,15.36
2023-08-08,15.73,15.36
2023-08-09,15.49,15.2
2023-08-10,15.32,14.96
2023-08-11,15.12,14.8
2023-08-12,,
2023-08-13,,
2023-08-14,15.16,15.0
2023-08-15,15.53,15.04
2023-08-16,15.53,15.24
2023-08-17,15.53,15.24
2023-08-18,15.24,14.59
2023-08-19,,
2023-08-20,,
2023-08-21,15.08,14.63
2023-08-22,15.08,14.76
2023-08-23,15.12,14.88
2023-08-24,15.32,14.88
2023-08-25,15.28,15.08
2023-08-26,,
2023-08-27,,
2023-08-28,15.45,15.24
2023-08-29,15.49,15.28
2023-08-30,15.85,15.41
2023-08-31,15.97,15.69
2023-09-01,,
2023-09-02,,
2023-09-03,,
2023-09-04,,
2023-09-05,16.09,15.89
2023-09-06,16.01,15.53
2023-09-07,16.3,15.85
2023-09-08,15.97,15.73
2023-09-09,,
2023-09-10,,
2023-09-11,15.89,15.32
2023-09-12,15.57,15.24
2023-09-13,15.69,15.36
2023-09-14,15.81,15.41
2023-09-15,15.65,15.45
2023-09-16,,
2023-09-17,,
2023-09-18,15.57,15.24
2023-09-19,15.49,15.2
2023-09-20,15.89,15.28
2023-09-21,15.85,15.45
2023-09-22,15.36,14.88
2023-09-23,,
2023-09-24,,
2023-09-25,15.16,14.59
2023-09-26,14.8,14.35
2023-09-27,14.47,14.11
2023-09-28,14.68,13.99
2023-09-29,14.68,14.43
2023-09-30,,
2023-10-01,,
2023-10-02,14.51,14.19
2023-10-03,14.11,13.54
2023-10-04,13.78,13.38
2023-10-05,13.7,13.38
2023-10-06,13.66,13.38
2023-10-07,,
2023-10-08,,
2023-10-09,13.82,13.54
2023-10-10,13.78,13.58
2023-10-11,13.66,13.5
2023-10-12,13.95,13.58
2023-10-13,14.07,13.74
2023-10-14,,
2023-10-15,,
2023-10-16,13.95,13.58
2023-10-17,13.74,13.38
2023-10-18,13.46,12.93
2023-10-19,13.22,13.01
2023-10-20,13.42,13.05
2023-10-21,,
2023-10-22,,
2023-10-23,13.58,13.26
2023-10-24,13.66,13.34
