time,high,low
2023-01-01,,
2023-01-02,,
2023-01-03,96.0,93.0
2023-01-04,99.3,95.0
2023-01-05,100.1,98.0
2023-01-06,99.5,95.0
2023-01-07,,
2023-01-08,,
2023-01-09,97.3,95.5
2023-01-10,96.9,93.6
2023-01-11,96.3,94.3
2023-01-12,96.3,93.0
2023-01-13,95.0,93.4
2023-01-14,,
2023-01-15,,
2023-01-16,96.0,93.7
2023-01-17,97.5,93.3
2023-01-18,99.9,96.1
2023-01-19,102.0,95.3
2023-01-20,,
2023-01-21,,
2023-01-22,,
2023-01-23,,
2023-01-24,,
2023-01-25,,
2023-01-26,,
2023-01-27,106.0,101.9
2023-01-28,,
2023-01-29,,
2023-01-30,105.4,102.0
2023-01-31,102.0,100.1
2023-02-01,101.8,95.1
2023-02-02,97.9,95.0
2023-02-03,96.7,93.6
2023-02-04,,
2023-02-05,,
2023-02-06,96.3,93.5
2023-02-07,96.0,93.3
2023-02-08,95.5,93.5
2023-02-09,94.5,91.8
2023-02-10,92.0,89.5
2023-02-11,,
2023-02-12,,
2023-02-13,92.9,90.1
2023-02-14,93.4,91.6
2023-02-15,93.3,92.0
2023-02-16,93.4,92.1
2023-02-17,93.0,91.1
2023-02-18,,
2023-02-19,,
2023-02-20,94.5,91.4
2023-02-21,94.8,93.2
2023-02-22,93.3,91.0
2023-02-23,91.5,87.0
2023-02-24,88.8,84.9
2023-02-25,,
2023-02-26,,
2023-02-27,84.5,79.9
2023-02-28,82.5,80.0
2023-03-01,81.8,79.7
2023-03-02,81.3,79.0
2023-03-03,79.8,76.0
2023-03-04,,
2023-03-05,,
2023-03-06,78.0,74.4
2023-03-07,79.6,75.2
2023-03-08,81.0,77.8
2023-03-09,82.0,80.1
2023-03-10,84.5,80.5
2023-03-11,,
2023-03-12,,
2023-03-13,85.8,83.8
2023-03-14,85.0,82.5
2023-03-15,85.1,83.6
2023-03-16,84.7,82.0
2023-03-17,84.0,82.7
2023-03-18,,
2023-03-19,,
2023-03-20,82.8,79.4
2023-03-21,83.2,79.0
2023-03-22,80.6,78.2
2023-03-23,79.7,78.5
2023-03-24,79.0,77.7
2023-03-25,,
2023-03-26,,
2023-03-27,78.2,76.2
2023-03-28,77.8,76.8
2023-03-29,78.8,76.8
2023-03-30,79.6,78.5
2023-03-31,79.4,77.8
2023-04-01,,
2023-04-02,,
2023-04-03,78.8,76.8
2023-04-04,78.6,76.9
2023-04-05,79.2,77.6
2023-04-06,78.4,77.0
2023-04-07,77.9,76.9
2023-04-08,,
2023-04-09,,
2023-04-10,78.1,77.1
2023-04-11,78.0,77.2
2023-04-12,80.2,77.9
2023-04-13,80.5,79.2
2023-04-14,79.9,78.1
2023-04-15,,
2023-04-16,,
2023-04-17,78.2,77.2
2023-04-18,78.5,77.8
2023-04-19,79.8,78.0
2023-04-20,79.1,77.7
2023-04-21,78.1,76.2
2023-04-22,,
2023-04-23,,
2023-04-24,76.6,73.3
2023-04-25,73.9,71.1
2023-04-26,71.9,70.5
2023-04-27,72.9,71.3
2023-04-28,73.2,72.3
2023-04-29,,
2023-04-30,,
2023-05-01,,
2023-05-02,,
2023-05-03,,
2023-05-04,72.8,70.6
2023-05-05,73.1,70.5
2023-05-06,,
2023-05-07,,
2023-05-08,75.2,73.1
2023-05-09,74.6,73.4
2023-05-10,75.0,73.6
2023-05-11,74.3,73.3
2023-05-12,74.5,73.3
2023-05-13,,
2023-05-14,,
2023-05-15,75.2,74.1
2023-05-16,74.2,73.2
2023-05-17,74.0,73.0
2023-05-18,73.8,72.7
2023-05-19,73.2,71.6
2023-05-20,,
2023-05-21,,
2023-05-22,72.5,71.4
2023-05-23,72.0,70.2
2023-05-24,71.9,70.0
2023-05-25,72.5,70.8
2023-05-26,72.1,71.4
2023-05-27,,
2023-05-28,,
2023-05-29,72.2,71.4
2023-05-30,73.2,71.6
2023-05-31,73.5,72.0
2023-06-01,72.2,71.5
2023-06-02,72.7,71.8
2023-06-03,,
2023-06-04,,
2023-06-05,74.7,72.8
2023-06-06,74.6,73.5
2023-06-07,75.7,73.5
2023-06-08,76.4,74.3
2023-06-09,76.9,74.2
2023-06-10,,
2023-06-11,,
2023-06-12,78.4,76.6
2023-06-13,78.8,77.9
2023-06-14,79.4,77.8
2023-06-15,78.1,76.7
2023-06-16,77.6,75.4
2023-06-17,,
2023-06-18,,
2023-06-19,76.5,74.5
2023-06-20,75.3,74.3
2023-06-21,76.2,74.6
2023-06-22,76.5,75.8
2023-06-23,77.8,75.7
2023-06-24,,
2023-06-25,,
2023-06-26,79.0,77.0
2023-06-27,78.0,76.9
2023-06-28,77.9,76.7
2023-06-29,76.8,75.4
2023-06-30,76.2,75.2
2023-07-01,,
2023-07-02,,
2023-07-03,76.0,75.2
2023-07-04,75.9,75.3
2023-07-05,76.3,75.5
2023-07-06,76.1,75.5
2023-07-07,76.2,75.2
2023-07-08,,
2023-07-09,,
2023-07-10,77.9,75.4
2023-07-11,80.1,78.1
2023-07-12,80.1,79.0
2023-07-13,81.9,79.5
2023-07-14,82.7,80.7
2023-07-15,,
2023-07-16,,
2023-07-17,81.8,80.5
2023-07-18,81.3,80.2
2023-07-19,81.3,80.5
2023-07-20,80.9,79.1
2023-07-21,83.0,79.5
2023-07-22,,
2023-07-23,,
2023-07-24,84.7,83.2
2023-07-25,84.5,83.0
2023-07-26,85.2,83.2
2023-07-27,84.7,84.0
2023-07-28,86.2,84.0
2023-07-29,,
2023-07-30,,
2023-07-31,88.2,86.8
2023-08-01,87.6,86.4
2023-08-02,86.4,85.1
2023-08-03,86.6,85.2
2023-08-04,86.7,85.7
2023-08-05,,
2023-08-06,,
2023-08-07,88.2,86.0
2023-08-08,89.4,87.9
2023-08-09,89.0,87.8
2023-08-10,87.9,83.0
2023-08-11,85.0,82.5
2023-08-12,,
2023-08-13,,
2023-08-14,84.5,82.2
2023-08-15,83.8,81.4
2023-08-16,82.4,81.2
2023-08-17,82.8,81.4
2023-08-18,82.4,77.8
2023-08-19,,
2023-08-20,,
2023-08-21,79.8,78.3
2023-08-22,78.9,76.3
2023-08-23,78.6,77.0
2023-08-24,80.0,77.3
2023-08-25,80.5,79.2
2023-08-26,,
2023-08-27,,
2023-08-28,80.8,79.5
2023-08-29,81.4,79.8
2023-08-30,80.1,79.3
2023-08-31,81.7,79.5
2023-09-01,,
2023-09-02,,
2023-09-03,,
2023-09-04,,
2023-09-05,82.4,81.3
2023-09-06,82.7,80.8
2023-09-07,83.9,82.0
2023-09-08,83.5,81.8
2023-09-09,,
2023-09-10,,
2023-09-11,82.4,79.6
2023-09-12,81.0,79.3
2023-09-13,81.4,79.9
2023-09-14,80.4,78.3
2023-09-15,80.7,78.4
2023-09-16,,
2023-09-17,,
2023-09-18,79.7,78.1
2023-09-19,79.4,78.0
2023-09-20,79.8,78.7
2023-09-21,80.1,78.5
2023-09-22,78.0,75.4
2023-09-23,,
2023-09-24,,
2023-09-25,75.4,70.3
2023-09-26,74.9,70.3
2023-09-27,76.0,72.6
2023-09-28,77.0,73.1
2023-09-29,76.5,75.2
2023-09-30,,
2023-10-01,,
2023-10-02,78.7,76.0
2023-10-03,77.4,74.0
2023-10-04,75.0,72.8
2023-10-05,74.8,72.8
2023-10-06,72.9,71.0
2023-10-07,,
2023-10-08,,
2023-10-09,74.0,72.1
2023-10-10,74.3,73.2
2023-10-11,73.8,72.2
2023-10-12,74.1,73.0
2023-10-13,73.5,71.6
2023-10-14,,
2023-10-15,,
2023-10-16,72.5,71.6
2023-10-17,72.3,71.0
2023-10-18,71.5,67.5
2023-10-19,68.4,65.9
2023-10-20,69.0,65.9
2023-10-21,,
2023-10-22,,
2023-10-23,68.1,65.8
2023-10-24,67.3,64.9
