time,high,low
2023-01-01,,
2023-01-02,,
2023-01-03,31.21,30.12
2023-01-04,33.34,30.88
2023-01-05,33.86,32.86
2023-01-06,33.95,33.2
2023-01-07,,
2023-01-08,,
2023-01-09,33.76,32.82
2023-01-10,35.13,33.2
2023-01-11,36.22,34.61
2023-01-12,35.28,34.61
2023-01-13,35.47,34.52
2023-01-14,,
2023-01-15,,
2023-01-16,35.18,34.52
2023-01-17,35.42,34.66
2023-01-18,36.03,35.28
2023-01-19,36.03,35.56
2023-01-20,,
2023-01-21,,
2023-01-22,,
2023-01-23,,
2023-01-24,,
2023-01-25,,
2023-01-26,,
2023-01-27,36.6,35.94
2023-01-28,,
2023-01-29,,
2023-01-30,36.08,35.04
2023-01-31,35.37,34.61
2023-02-01,35.65,34.05
2023-02-02,34.71,34.14
2023-02-03,35.28,34.14
2023-02-04,,
2023-02-05,,
2023-02-06,36.7,34.99
2023-02-07,37.83,36.74
2023-02-08,36.88,35.18
2023-02-09,36.41,35.32
2023-02-10,36.79,35.28
2023-02-11,,
2023-02-12,,
2023-02-13,36.13,34.99
2023-02-14,36.22,35.18
2023-02-15,36.88,35.65
2023-02-16,37.22,36.65
2023-02-17,37.17,36.51
2023-02-18,,
2023-02-19,,
2023-02-20,37.26,36.22
2023-02-21,38.96,37.36
2023-02-22,38.4,36.13
2023-02-23,36.6,35.47
2023-02-24,36.41,35.51
2023-02-25,,
2023-02-26,,
2023-02-27,35.47,34.95
2023-02-28,35.75,35.13
2023-03-01,36.79,35.28
2023-03-02,37.07,34.0
2023-03-03,36.84,36.03
2023-03-04,,
2023-03-05,,
2023-03-06,37.17,36.6
2023-03-07,37.31,36.84
2023-03-08,37.17,36.51
2023-03-09,37.64,36.36
2023-03-10,36.88,35.94
2023-03-11,,
2023-03-12,,
2023-03-13,36.22,35.47
2023-03-14,36.32,34.95
2023-03-15,35.75,34.99
2023-03-16,35.32,34.33
2023-03-17,34.9,33.01
2023-03-18,,
2023-03-19,,
2023-03-20,34.38,33.43
2023-03-21,34.14,32.68
2023-03-22,33.34,32.68
2023-03-23,33.91,32.63
2023-03-24,34.66,33.95
2023-03-25,,
2023-03-26,,
2023-03-27,34.43,33.76
2023-03-28,34.28,33.76
2023-03-29,34.14,33.76
2023-03-30,35.18,34.43
2023-03-31,35.94,35.32
2023-04-01,,
2023-04-02,,
2023-04-03,35.99,34.99
2023-04-04,35.94,35.51
2023-04-05,36.08,35.7
2023-04-06,36.13,35.32
2023-04-07,36.03,35.28
2023-04-08,,
2023-04-09,,
2023-04-10,35.94,35.18
2023-04-11,35.51,34.8
2023-04-12,35.37,34.8
2023-04-13,35.51,34.99
2023-04-14,35.28,34.52
2023-04-15,,
2023-04-16,,
2023-04-17,34.52,34.09
2023-04-18,34.9,34.24
2023-04-19,34.95,34.43
2023-04-20,34.61,34.38
2023-04-21,34.95,34.43
2023-04-22,,
2023-04-23,,
2023-04-24,34.8,34.57
2023-04-25,34.8,34.43
2023-04-26,34.9,34.43
2023-04-27,35.51,34.99
2023-04-28,35.75,35.28
2023-04-29,,
2023-04-30,,
2023-05-01,,
2023-05-02,,
2023-05-03,,
2023-05-04,35.65,35.18
2023-05-05,35.94,35.47
2023-05-06,,
2023-05-07,,
2023-05-08,36.13,35.75
2023-05-09,36.08,35.75
2023-05-10,35.94,35.47
2023-05-11,35.84,35.56
2023-05-12,35.7,35.37
2023-05-13,,
2023-05-14,,
2023-05-15,35.89,35.47
2023-05-16,36.08,35.7
2023-05-17,36.03,35.47
2023-05-18,35.56,35.23
2023-05-19,35.89,35.42
2023-05-20,,
2023-05-21,,
2023-05-22,35.89,35.56
2023-05-23,35.94,35.42
2023-05-24,35.61,35.28
2023-05-25,35.56,34.99
2023-05-26,36.13,35.32
2023-05-27,,
2023-05-28,,
2023-05-29,36.08,35.65
2023-05-30,36.13,35.8
2023-05-31,35.89,35.42
2023-06-01,35.65,35.42
2023-06-02,36.41,35.47
2023-06-03,,
2023-06-04,,
2023-06-05,37.31,36.41
2023-06-06,37.22,36.65
2023-06-07,36.88,36.27
2023-06-08,37.26,36.22
2023-06-09,36.22,35.84
2023-06-10,,
2023-06-11,,
2023-06-12,36.13,35.61
2023-06-13,35.99,35.65
2023-06-14,36.32,35.99
2023-06-15,36.6,35.94
2023-06-16,36.55,35.18
2023-06-17,,
2023-06-18,,
2023-06-19,35.75,35.18
2023-06-20,35.47,34.99
2023-06-21,35.47,35.18
2023-06-22,35.75,35.51
2023-06-23,35.75,35.28
2023-06-24,,
2023-06-25,,
2023-06-26,35.65,35.04
2023-06-27,36.32,35.65
2023-06-28,36.36,35.84
2023-06-29,36.13,35.47
2023-06-30,35.84,35.32
2023-07-01,,
2023-07-02,,
2023-07-03,36.03,35.37
2023-07-04,37.69,35.8
2023-07-05,38.63,37.69
2023-07-06,38.78,37.69
2023-07-07,38.59,37.92
2023-07-08,,
2023-07-09,,
2023-07-10,39.53,38.3
2023-07-11,39.77,39.01
2023-07-12,39.67,38.87
2023-07-13,39.53,38.92
2023-07-14,39.34,38.35
2023-07-15,,
2023-07-16,,
2023-07-17,39.3,38.16
2023-07-18,39.06,38.35
2023-07-19,38.63,37.92
2023-07-20,38.11,37.45
2023-07-21,38.49,37.5
2023-07-22,,
2023-07-23,,
2023-07-24,38.68,38.11
2023-07-25,39.01,37.83
2023-07-26,38.49,38.02
2023-07-27,38.49,37.55
2023-07-28,38.02,37.64
2023-07-29,,
2023-07-30,,
2023-07-31,39.25,38.11
2023-08-01,39.91,38.63
2023-08-02,39.11,38.63
2023-08-03,38.87,37.92
2023-08-04,38.4,37.83
2023-08-05,,
2023-08-06,,
2023-08-07,38.49,38.11
2023-08-08,38.92,38.44
2023-08-09,38.96,38.4
2023-08-10,39.63,38.59
2023-08-11,38.96,37.83
2023-08-12,,
2023-08-13,,
2023-08-14,38.59,38.21
2023-08-15,38.44,38.02
2023-08-16,38.54,37.88
2023-08-17,38.16,37.59
2023-08-18,37.74,35.32
2023-08-19,,
2023-08-20,,
2023-08-21,35.8,35.13
2023-08-22,35.99,34.99
2023-08-23,36.03,34.9
2023-08-24,35.75,35.37
2023-08-25,35.84,35.51
2023-08-26,,
2023-08-27,,
2023-08-28,36.32,35.47
2023-08-29,36.22,35.94
2023-08-30,36.84,36.22
2023-08-31,36.55,36.32
2023-09-01,,
2023-09-02,,
2023-09-03,,
2023-09-04,,
2023-09-05,37.31,36.88
2023-09-06,37.45,37.07
2023-09-07,37.69,37.12
2023-09-08,37.55,37.07
2023-09-09,,
2023-09-10,,
2023-09-11,38.4,37.36
2023-09-12,38.07,37.55
2023-09-13,38.92,37.83
2023-09-14,38.49,37.83
2023-09-15,39.06,37.92
2023-09-16,,
2023-09-17,,
2023-09-18,38.44,36.93
2023-09-19,37.83,37.17
2023-09-20,38.4,37.64
2023-09-21,38.69,38.11
2023-09-22,38.01,36.57
2023-09-23,,
2023-09-24,,
2023-09-25,37.73,36.09
2023-09-26,36.52,35.71
2023-09-27,35.9,34.65
2023-09-28,36.33,35.42
2023-09-29,36.33,35.75
2023-09-30,,
2023-10-01,,
2023-10-02,36.47,35.85
2023-10-03,35.8,34.65
2023-10-04,35.03,33.83
2023-10-05,34.94,33.11
2023-10-06,34.17,33.06
2023-10-07,,
2023-10-08,,
2023-10-09,34.55,34.12
2023-10-10,34.89,34.6
2023-10-11,35.61,34.74
2023-10-12,36.09,35.18
2023-10-13,35.46,35.13
2023-10-14,,
2023-10-15,,
2023-10-16,36.38,35.42
2023-10-17,35.46,34.65
2023-10-18,34.79,33.15
2023-10-19,34.31,33.59
2023-10-20,34.12,33.11
2023-10-21,,
2023-10-22,,
2023-10-23,34.5,33.68
2023-10-24,34.31,33.78
