time,high,low
2023-01-01,,
2023-01-02,,
2023-01-03,71.38,69.29
2023-01-04,72.11,71.47
2023-01-05,74.02,71.84
2023-01-06,73.84,72.38
2023-01-07,,
2023-01-08,,
2023-01-09,73.38,72.38
2023-01-10,74.11,73.29
2023-01-11,74.2,72.2
2023-01-12,72.93,72.11
2023-01-13,73.75,72.84
2023-01-14,,
2023-01-15,,
2023-01-16,73.47,72.2
2023-01-17,73.66,72.2
2023-01-18,74.11,73.38
2023-01-19,74.11,72.75
2023-01-20,,
2023-01-21,,
2023-01-22,,
2023-01-23,,
2023-01-24,,
2023-01-25,,
2023-01-26,,
2023-01-27,74.47,72.38
2023-01-28,,
2023-01-29,,
2023-01-30,72.75,72.2
2023-01-31,72.29,69.93
2023-02-01,70.75,69.93
2023-02-02,70.47,69.75
2023-02-03,70.11,69.02
2023-02-04,,
2023-02-05,,
2023-02-06,70.47,69.02
2023-02-07,70.56,69.2
2023-02-08,69.65,68.84
2023-02-09,69.11,68.2
2023-02-10,69.02,68.2
2023-02-11,,
2023-02-12,,
2023-02-13,69.02,67.38
2023-02-14,68.84,67.65
2023-02-15,69.11,67.65
2023-02-16,69.56,68.75
2023-02-17,69.47,68.47
2023-02-18,,
2023-02-19,,
2023-02-20,70.47,68.65
2023-02-21,70.56,69.75
2023-02-22,69.75,68.65
2023-02-23,69.93,67.65
2023-02-24,69.11,67.75
2023-02-25,,
2023-02-26,,
2023-02-27,69.02,67.29
2023-02-28,69.02,68.29
2023-03-01,70.02,68.2
2023-03-02,69.93,69.2
2023-03-03,69.84,68.2
2023-03-04,,
2023-03-05,,
2023-03-06,69.65,68.2
2023-03-07,69.29,68.65
2023-03-08,69.56,68.2
2023-03-09,70.11,69.29
2023-03-10,70.2,69.2
2023-03-11,,
2023-03-12,,
2023-03-13,70.11,69.65
2023-03-14,69.93,68.75
2023-03-15,70.29,69.56
2023-03-16,70.11,69.02
2023-03-17,69.47,67.75
2023-03-18,,
2023-03-19,,
2023-03-20,68.2,67.38
2023-03-21,68.29,67.47
2023-03-22,67.93,67.65
2023-03-23,68.47,67.29
2023-03-24,68.65,68.02
2023-03-25,,
2023-03-26,,
2023-03-27,68.2,67.56
2023-03-28,68.47,67.65
2023-03-29,68.11,67.65
2023-03-30,68.56,67.84
2023-03-31,68.56,67.65
2023-04-01,,
2023-04-02,,
2023-04-03,68.11,67.47
2023-04-04,67.75,67.47
2023-04-05,68.02,67.38
2023-04-06,67.84,67.56
2023-04-07,67.93,67.56
2023-04-08,,
2023-04-09,,
2023-04-10,67.93,67.65
2023-04-11,67.75,67.38
2023-04-12,67.65,67.29
2023-04-13,67.65,66.84
2023-04-14,67.02,66.2
2023-04-15,,
2023-04-16,,
2023-04-17,66.29,65.2
2023-04-18,66.38,65.29
2023-04-19,66.47,65.47
2023-04-20,66.02,65.29
2023-04-21,65.47,64.38
2023-04-22,,
2023-04-23,,
2023-04-24,64.65,63.83
2023-04-25,64.93,63.47
2023-04-26,64.56,63.65
2023-04-27,64.56,63.2
2023-04-28,63.83,63.38
2023-04-29,,
2023-04-30,,
2023-05-01,,
2023-05-02,,
2023-05-03,,
2023-05-04,63.65,62.2
2023-05-05,62.93,62.38
2023-05-06,,
2023-05-07,,
2023-05-08,64.02,62.74
2023-05-09,64.56,64.11
2023-05-10,64.65,64.11
2023-05-11,64.47,63.65
2023-05-12,64.02,63.2
2023-05-13,,
2023-05-14,,
2023-05-15,63.56,62.74
2023-05-16,63.38,62.74
2023-05-17,63.38,62.56
2023-05-18,63.65,62.29
2023-05-19,63.2,62.38
2023-05-20,,
2023-05-21,,
2023-05-22,62.74,62.02
2023-05-23,62.2,60.93
2023-05-24,61.29,60.11
2023-05-25,61.38,60.02
2023-05-26,61.83,61.02
2023-05-27,,
2023-05-28,,
2023-05-29,61.56,61.02
2023-05-30,61.29,60.47
2023-05-31,60.74,60.11
2023-06-01,60.47,60.02
2023-06-02,60.29,59.56
2023-06-03,,
2023-06-04,,
2023-06-05,61.11,60.2
2023-06-06,60.83,60.02
2023-06-07,60.65,60.02
2023-06-08,60.47,59.56
2023-06-09,60.47,59.56
2023-06-10,,
2023-06-11,,
2023-06-12,61.83,60.02
2023-06-13,62.11,61.38
2023-06-14,62.02,61.02
2023-06-15,61.29,60.2
2023-06-16,60.56,60.02
2023-06-17,,
2023-06-18,,
2023-06-19,60.56,59.65
2023-06-20,59.92,59.56
2023-06-21,60.29,59.56
2023-06-22,61.2,60.29
2023-06-23,63.2,60.93
2023-06-24,,
2023-06-25,,
2023-06-26,64.29,62.11
2023-06-27,64.38,63.29
2023-06-28,64.47,63.38
2023-06-29,65.84,63.74
2023-06-30,65.47,64.38
2023-07-01,,
2023-07-02,,
2023-07-03,64.93,63.93
2023-07-04,64.74,63.74
2023-07-05,64.38,63.29
2023-07-06,64.29,63.47
2023-07-07,64.74,64.02
2023-07-08,,
2023-07-09,,
2023-07-10,66.11,64.74
2023-07-11,66.74,65.2
2023-07-12,66.84,66.02
2023-07-13,67.11,66.29
2023-07-14,66.74,65.56
2023-07-15,,
2023-07-16,,
2023-07-17,66.93,65.65
2023-07-18,66.02,65.65
2023-07-19,66.38,65.84
2023-07-20,66.2,65.74
2023-07-21,66.84,65.93
2023-07-22,,
2023-07-23,,
2023-07-24,67.29,66.65
2023-07-25,67.93,66.47
2023-07-26,68.38,67.56
2023-07-27,68.93,68.02
2023-07-28,70.65,68.75
2023-07-29,,
2023-07-30,,
2023-07-31,71.29,70.2
2023-08-01,70.93,69.11
2023-08-02,69.56,68.47
2023-08-03,69.62,68.21
2023-08-04,68.59,67.65
2023-08-05,,
2023-08-06,,
2023-08-07,70.37,67.93
2023-08-08,70.37,69.44
2023-08-09,70.0,68.4
2023-08-10,69.53,68.5
2023-08-11,69.06,68.03
2023-08-12,,
2023-08-13,,
2023-08-14,69.06,68.12
2023-08-15,68.97,68.31
2023-08-16,69.06,68.12
2023-08-17,70.0,68.5
2023-08-18,70.28,67.74
2023-08-19,,
2023-08-20,,
2023-08-21,69.34,68.31
2023-08-22,68.78,66.8
2023-08-23,69.15,67.27
2023-08-24,70.37,68.59
2023-08-25,70.75,69.81
2023-08-26,,
2023-08-27,,
2023-08-28,73.38,70.47
2023-08-29,72.91,71.6
2023-08-30,73.76,71.88
2023-08-31,74.13,72.44
2023-09-01,,
2023-09-02,,
2023-09-03,,
2023-09-04,,
2023-09-05,75.64,73.38
2023-09-06,75.26,74.7
2023-09-07,75.17,73.85
2023-09-08,75.26,74.32
2023-09-09,,
2023-09-10,,
2023-09-11,76.2,72.91
2023-09-12,75.82,73.57
2023-09-13,75.45,73.95
2023-09-14,75.17,73.66
2023-09-15,76.29,74.23
2023-09-16,,
2023-09-17,,
2023-09-18,74.98,73.95
2023-09-19,74.13,72.72
2023-09-20,74.04,73.29
2023-09-21,73.57,72.63
2023-09-22,73.57,71.22
2023-09-23,,
2023-09-24,,
2023-09-25,73.76,72.07
2023-09-26,73.29,71.41
2023-09-27,71.97,70.28
2023-09-28,71.78,70.28
2023-09-29,71.78,69.72
2023-09-30,,
2023-10-01,,
2023-10-02,71.03,69.72
2023-10-03,70.56,69.44
2023-10-04,70.09,68.97
2023-10-05,69.91,68.31
2023-10-06,69.72,68.21
2023-10-07,,
2023-10-08,,
2023-10-09,69.62,69.15
2023-10-10,70.47,69.53
2023-10-11,70.28,69.53
2023-10-12,71.31,70.0
2023-10-13,71.69,70.47
2023-10-14,,
2023-10-15,,
2023-10-16,71.22,70.19
2023-10-17,71.5,70.28
2023-10-18,70.28,68.03
2023-10-19,68.97,66.62
2023-10-20,68.12,65.96
2023-10-21,,
2023-10-22,,
2023-10-23,67.65,65.86
2023-10-24,66.52,65.86
