time,high,low
2023-01-01,,
2023-01-02,,
2023-01-03,15.93,15.4
2023-01-04,16.03,15.82
2023-01-05,16.14,15.89
2023-01-06,16.38,15.86
2023-01-07,,
2023-01-08,,
2023-01-09,16.38,16.1
2023-01-10,16.45,16.1
2023-01-11,17.16,16.45
2023-01-12,17.3,16.98
2023-01-13,17.4,16.94
2023-01-14,,
2023-01-15,,
2023-01-16,17.54,16.94
2023-01-17,17.86,17.51
2023-01-18,18.03,17.61
2023-01-19,18.24,17.86
2023-01-20,,
2023-01-21,,
2023-01-22,,
2023-01-23,,
2023-01-24,,
2023-01-25,,
2023-01-26,,
2023-01-27,18.59,18.17
2023-01-28,,
2023-01-29,,
2023-01-30,18.49,17.82
2023-01-31,18.28,17.54
2023-02-01,18.42,17.61
2023-02-02,17.96,17.4
2023-02-03,17.72,17.12
2023-02-04,,
2023-02-05,,
2023-02-06,17.65,16.94
2023-02-07,17.61,17.12
2023-02-08,17.58,17.23
2023-02-09,17.61,17.19
2023-02-10,17.37,16.98
2023-02-11,,
2023-02-12,,
2023-02-13,16.94,16.7
2023-02-14,16.91,16.7
2023-02-15,17.3,16.66
2023-02-16,17.4,17.12
2023-02-17,17.51,17.23
2023-02-18,,
2023-02-19,,
2023-02-20,18.1,17.3
2023-02-21,18.24,17.89
2023-02-22,17.93,17.44
2023-02-23,17.89,17.02
2023-02-24,17.75,17.23
2023-02-25,,
2023-02-26,,
2023-02-27,17.26,16.91
2023-02-28,17.37,17.02
2023-03-01,17.68,16.98
2023-03-02,17.86,17.54
2023-03-03,17.75,17.19
2023-03-04,,
2023-03-05,,
2023-03-06,17.61,17.05
2023-03-07,17.54,17.05
2023-03-08,17.54,17.02
2023-03-09,17.86,17.47
2023-03-10,17.68,17.37
2023-03-11,,
2023-03-12,,
2023-03-13,17.51,17.09
2023-03-14,17.33,16.8
2023-03-15,17.4,17.16
2023-03-16,17.37,16.94
2023-03-17,17.3,17.09
2023-03-18,,
2023-03-19,,
2023-03-20,17.09,16.84
2023-03-21,17.12,16.73
2023-03-22,17.09,16.87
2023-03-23,17.26,16.8
2023-03-24,17.44,17.19
2023-03-25,,
2023-03-26,,
2023-03-27,17.37,17.09
2023-03-28,17.4,17.16
2023-03-29,17.26,17.09
2023-03-30,17.33,17.23
2023-03-31,17.72,17.3
2023-04-01,,
2023-04-02,,
2023-04-03,17.82,17.54
2023-04-04,17.79,17.58
2023-04-05,17.75,17.58
2023-04-06,17.86,17.47
2023-04-07,17.61,17.47
2023-04-08,,
2023-04-09,,
2023-04-10,17.65,17.44
2023-04-11,17.58,17.33
2023-04-12,17.58,17.4
2023-04-13,17.58,17.44
2023-04-14,17.61,17.44
2023-04-15,,
2023-04-16,,
2023-04-17,17.54,17.4
2023-04-18,17.54,17.37
2023-04-19,17.4,17.12
2023-04-20,17.23,16.98
2023-04-21,17.12,17.02
2023-04-22,,
2023-04-23,,
2023-04-24,17.16,16.91
2023-04-25,17.16,16.91
2023-04-26,16.98,16.8
2023-04-27,17.16,16.91
2023-04-28,17.12,16.94
2023-04-29,,
2023-04-30,,
2023-05-01,,
2023-05-02,,
2023-05-03,,
2023-05-04,17.37,17.05
2023-05-05,17.37,17.19
2023-05-06,,
2023-05-07,,
2023-05-08,17.54,17.26
2023-05-09,17.58,17.4
2023-05-10,17.51,17.4
2023-05-11,17.61,17.4
2023-05-12,17.58,17.4
2023-05-13,,
2023-05-14,,
2023-05-15,17.75,17.51
2023-05-16,17.58,17.47
2023-05-17,17.65,17.44
2023-05-18,17.61,17.44
2023-05-19,17.58,17.37
2023-05-20,,
2023-05-21,,
2023-05-22,17.58,17.47
2023-05-23,17.96,17.54
2023-05-24,17.89,17.51
2023-05-25,17.68,17.47
2023-05-26,17.68,17.51
2023-05-27,,
2023-05-28,,
2023-05-29,17.75,17.54
2023-05-30,17.75,17.54
2023-05-31,17.82,17.54
2023-06-01,18.27,17.85
2023-06-02,18.56,18.02
2023-06-03,,
2023-06-04,,
2023-06-05,18.61,18.19
2023-06-06,18.35,18.23
2023-06-07,18.48,18.31
2023-06-08,18.4,18.14
2023-06-09,18.19,17.89
2023-06-10,,
2023-06-11,,
2023-06-12,18.19,17.93
2023-06-13,18.14,17.98
2023-06-14,18.4,18.14
2023-06-15,18.23,18.1
2023-06-16,18.56,18.14
2023-06-17,,
2023-06-18,,
2023-06-19,18.35,18.14
2023-06-20,18.23,18.06
2023-06-21,18.23,18.1
2023-06-22,18.4,18.19
2023-06-23,18.4,18.14
2023-06-24,,
2023-06-25,,
2023-06-26,18.9,18.48
2023-06-27,18.94,18.65
2023-06-28,18.82,18.56
2023-06-29,18.82,18.4
2023-06-30,18.52,18.31
2023-07-01,,
2023-07-02,,
2023-07-03,18.56,18.44
2023-07-04,18.52,18.4
2023-07-05,18.56,18.44
2023-07-06,18.48,18.19
2023-07-07,18.27,18.06
2023-07-08,,
2023-07-09,,
2023-07-10,18.56,18.23
2023-07-11,18.73,18.44
2023-07-12,18.65,18.31
2023-07-13,18.48,18.31
2023-07-14,18.56,18.31
2023-07-15,,
2023-07-16,,
2023-07-17,18.52,18.4
2023-07-18,18.48,18.35
2023-07-19,18.61,18.44
2023-07-20,18.52,18.4
2023-07-21,18.56,18.4
2023-07-22,,
2023-07-23,,
2023-07-24,18.65,18.44
2023-07-25,18.9,18.48
2023-07-26,18.86,18.65
2023-07-27,18.77,18.52
2023-07-28,18.82,18.52
2023-07-29,,
2023-07-30,,
2023-07-31,19.28,18.86
2023-08-01,19.53,19.11
2023-08-02,19.45,19.15
2023-08-03,19.74,19.32
2023-08-04,20.5,19.53
2023-08-05,,
2023-08-06,,
2023-08-07,20.2,19.82
2023-08-08,20.08,19.57
2023-08-09,19.82,19.45
2023-08-10,19.61,19.24
2023-08-11,19.32,18.98
2023-08-12,,
2023-08-13,,
2023-08-14,19.36,19.15
2023-08-15,19.53,19.19
2023-08-16,19.36,19.15
2023-08-17,19.32,19.07
2023-08-18,19.07,18.4
2023-08-19,,
2023-08-20,,
2023-08-21,18.65,18.35
2023-08-22,18.61,18.14
2023-08-23,18.73,18.35
2023-08-24,18.69,18.35
2023-08-25,18.52,18.35
2023-08-26,,
2023-08-27,,
2023-08-28,18.56,18.44
2023-08-29,18.65,18.44
2023-08-30,18.9,18.52
2023-08-31,18.98,18.86
2023-09-01,,
2023-09-02,,
2023-09-03,,
2023-09-04,,
2023-09-05,19.36,19.03
2023-09-06,19.28,18.98
2023-09-07,19.45,19.11
2023-09-08,19.28,19.07
2023-09-09,,
2023-09-10,,
2023-09-11,19.24,18.69
2023-09-12,19.11,18.65
2023-09-13,19.15,18.86
2023-09-14,19.15,18.82
2023-09-15,19.11,18.86
2023-09-16,,
2023-09-17,,
2023-09-18,19.03,18.73
2023-09-19,18.98,18.69
2023-09-20,18.94,18.69
2023-09-21,18.94,18.77
2023-09-22,18.9,18.56
2023-09-23,,
2023-09-24,,
2023-09-25,18.77,18.48
2023-09-26,18.69,18.35
2023-09-27,18.48,18.27
2023-09-28,18.48,18.23
2023-09-29,18.52,18.31
2023-09-30,,
2023-10-01,,
2023-10-02,18.44,18.23
2023-10-03,18.4,18.14
2023-10-04,18.23,18.06
2023-10-05,18.44,18.14
2023-10-06,18.4,18.1
2023-10-07,,
2023-10-08,,
2023-10-09,18.94,18.23
2023-10-10,19.19,18.9
2023-10-11,19.15,18.94
2023-10-12,19.24,18.9
2023-10-13,19.07,18.9
2023-10-14,,
2023-10-15,,
2023-10-16,19.07,18.82
2023-10-17,19.03,18.86
2023-10-18,18.86,18.52
2023-10-19,18.61,18.31
2023-10-20,18.56,18.31
2023-10-21,,
2023-10-22,,
2023-10-23,18.56,18.23
2023-10-24,18.56,18.31
